dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2015-01-01,14,81,6,9,3,10,1,7,1698,1311,9512,66,16
2015-02-01,11,97,6,8,4,14,0,12,49,44,320,66,10
2015-03-01,20,131,13,15,10,18,3,8,75,46,421,33,23
2015-04-01,7,14,3,5,1,9,0,0,46,9,203,28,17
2015-05-01,12,30,5,8,1,12,0,2,45,16,158,30,16
2015-06-01,13,34,5,9,3,11,2,4,34,19,173,27,16
2015-07-01,13,70,8,10,3,10,3,11,28,58,187,36,13
2015-08-01,8,22,4,5,1,9,3,2,44,22,155,26,19
2015-09-01,9,34,5,7,3,7,1,4,38,15,148,29,13
2015-10-01,15,35,7,8,3,10,0,4,46,15,170,30,18
2015-11-01,13,65,4,8,2,11,3,11,39,41,199,52,20
2015-12-01,14,104,4,9,2,10,7,4,65,60,434,35,19
2016-01-01,14,183,3,9,2,19,9,22,76,133,817,25,12
2016-02-01,14,143,4,10,2,26,9,21,76,70,664,25,10
2016-03-01,13,69,4,10,2,7,4,7,48,40,371,32,12
2016-04-01,18,135,10,13,6,21,10,6,101,70,666,34,20
2016-05-01,20,130,7,13,4,22,9,7,97,85,703,36,14
2016-06-01,14,212,6,11,3,24,6,17,121,112,1131,42,16
2016-07-01,14,160,9,11,4,33,13,23,94,101,643,41,17
2016-08-01,13,136,6,12,5,34,5,22,109,90,630,37,10
2016-09-01,10,82,3,10,3,19,0,20,60,54,340,30,10
2016-10-01,15,169,6,11,3,39,3,33,116,95,869,46,11
2016-11-01,7,162,1,6,1,15,8,16,80,92,836,26,16
2016-12-01,13,185,4,6,0,15,5,5,112,88,915,37,21
2017-01-01,12,216,6,8,3,16,6,14,78,92,632,46,15
2017-02-01,19,265,9,13,6,45,6,34,106,98,779,39,19
2017-03-01,19,258,8,13,5,38,8,30,114,122,928,40,13
2017-04-01,21,195,8,15,4,33,8,32,89,94,569,41,16
2017-05-01,19,245,7,11,1,13,7,9,154,129,1221,43,16
2017-06-01,13,128,3,10,2,8,1,4,62,47,411,40,11
2017-07-01,13,87,5,10,4,23,4,16,69,61,398,52,18
2017-08-01,16,62,5,11,4,22,2,18,63,46,279,49,24
2017-09-01,20,89,9,15,6,21,2,12,66,43,308,39,22
2017-10-01,28,200,12,14,4,45,8,30,103,97,682,51,20
2017-11-01,13,65,5,8,2,17,2,6,65,30,389,58,19
2017-12-01,11,207,5,9,4,40,1,33,96,81,502,72,22
2018-01-01,19,331,9,13,4,61,10,57,167,191,939,76,23
2018-02-01,23,284,13,12,6,49,9,39,160,170,966,69,31
2018-03-01,13,199,3,7,2,33,4,26,114,137,873,75,27
2018-04-01,18,171,9,12,4,38,7,27,114,99,678,85,23
2018-05-01,15,190,6,10,2,40,6,42,106,122,622,76,29
2018-06-01,20,166,10,13,5,45,3,39,107,104,572,50,24
2018-07-01,12,203,6,6,4,46,2,41,111,117,691,54,17
2018-08-01,19,204,10,12,5,37,6,41,122,132,826,67,25
2018-09-01,15,206,6,7,2,49,8,37,133,126,719,72,20
2018-10-01,14,105,6,12,3,25,5,17,83,61,363,62,21
2018-11-01,8,197,2,4,1,67,5,57,109,114,525,63,12
2018-12-01,15,354,4,8,2,128,8,126,177,182,673,50,20
2019-01-01,12,219,4,6,2,66,5,59,126,122,642,57,18
2019-02-01,10,240,3,7,1,65,4,71,122,144,726,43,6
2019-03-01,18,191,8,10,4,30,4,24,122,107,573,65,27
2019-04-01,11,140,2,7,1,8,2,5,88,76,422,65,24
2019-05-01,13,134,9,7,3,4,7,4,92,122,540,74,16
2019-06-01,13,275,4,8,2,13,6,8,123,130,646,64,21
2019-07-01,9,88,3,5,0,10,2,4,75,40,249,57,25
2019-08-01,8,71,3,7,3,14,6,6,61,43,232,64,21
2019-09-01,5,16,3,4,0,4,1,1,32,14,102,57,16
2019-10-01,10,83,5,8,4,6,3,4,71,61,449,71,33
2019-11-01,16,106,7,8,1,11,3,5,92,82,482,69,25
2019-12-01,10,171,4,7,4,16,7,7,101,110,509,67,21
2020-01-01,9,137,5,8,4,16,4,13,104,96,388,52,15
2020-02-01,17,281,11,10,5,25,4,22,153,157,510,61,39
2020-03-01,13,314,3,7,2,5,4,5,172,183,737,65,14
2020-04-01,15,260,7,8,4,3,2,1,183,173,775,63,20
2020-05-01,19,276,8,11,4,9,2,8,174,163,654,71,27
2020-06-01,19,152,9,15,7,4,1,2,137,108,596,50,27
2020-07-01,24,215,13,14,5,7,4,5,119,169,725,56,30
2020-08-01,13,134,5,10,2,3,0,1,143,105,568,57,26
