dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2015-01-01,1,57,1,1,1,26,2,24,30,26,57,1,0
2015-02-01,2,64,1,2,1,31,0,31,36,33,77,0,1
2015-03-01,4,280,3,4,3,140,6,134,141,146,259,0,1
2015-04-01,6,675,2,5,1,322,7,314,373,366,505,1,2
2015-05-01,7,297,0,6,0,142,5,138,144,148,251,2,0
2015-06-01,7,248,0,6,0,118,1,117,123,122,168,10,0
2015-07-01,7,224,2,6,1,111,1,110,112,114,95,6,4
2015-08-01,6,225,2,4,0,109,1,108,110,109,7,6,1
2015-09-01,6,148,0,4,0,71,1,70,77,77,145,12,0
2015-10-01,7,143,1,4,0,67,1,66,82,82,139,5,3
2015-11-01,6,376,1,4,0,194,6,188,277,265,284,55,3
2015-12-01,6,46,2,4,0,24,1,22,52,37,127,47,1
2016-01-01,7,40,1,5,1,21,1,20,39,44,202,15,2
2016-02-01,5,38,0,4,0,19,0,19,29,33,171,15,4
2016-03-01,6,26,2,5,1,14,1,12,29,23,109,18,1
2016-04-01,9,55,2,4,0,35,2,35,51,58,337,16,2
2016-05-01,7,12,2,4,0,11,0,11,31,21,139,19,3
2016-06-01,3,4,0,3,0,4,0,4,9,12,41,17,1
2016-07-01,8,30,3,4,0,30,0,29,39,58,153,26,4
2016-08-01,5,29,1,4,1,21,1,19,28,28,86,30,3
2016-09-01,5,14,2,2,0,12,0,14,32,28,142,26,3
2016-10-01,4,12,0,2,0,12,0,12,22,21,136,10,3
2016-11-01,5,17,2,4,1,22,5,16,37,35,203,18,3
2016-12-01,5,17,1,3,0,17,1,16,33,32,160,15,2
2017-01-01,6,36,1,3,0,39,3,33,57,59,270,16,5
2017-02-01,6,30,2,3,0,30,5,27,56,49,278,25,6
2017-03-01,8,29,1,3,0,30,2,29,53,53,252,28,3
2017-04-01,7,23,2,3,0,25,1,23,41,46,297,21,1
2017-05-01,3,7,0,3,0,8,0,7,23,15,138,18,2
2017-06-01,6,15,3,3,0,16,2,14,32,28,178,20,5
2017-07-01,6,13,0,3,0,15,0,13,34,27,214,14,1
2017-08-01,6,7,1,4,1,9,0,7,13,16,109,26,4
2017-09-01,6,8,2,4,1,12,2,8,20,16,140,16,4
2017-10-01,6,20,1,3,0,22,2,20,33,36,233,15,4
2017-11-01,3,9,0,2,0,10,1,9,23,21,197,15,5
2017-12-01,7,13,3,4,1,10,1,13,23,24,170,20,3
2018-01-01,6,16,2,4,1,17,2,16,30,33,220,19,5
2018-02-01,7,14,0,3,0,14,2,14,29,47,320,16,4
2018-03-01,5,8,0,2,0,9,0,8,23,24,262,35,2
2018-04-01,4,8,0,2,0,5,0,8,14,16,101,25,2
2018-05-01,4,7,2,3,0,11,1,7,15,10,68,25,8
2018-06-01,7,13,2,4,1,11,1,13,22,24,131,18,3
2018-07-01,6,8,2,5,2,8,0,8,20,17,125,18,4
2018-08-01,7,13,2,3,0,15,0,13,28,26,191,23,5
2018-09-01,5,9,2,2,0,16,2,9,35,27,283,24,3
2018-10-01,4,13,0,2,0,12,1,12,26,27,229,22,3
2018-11-01,4,14,2,4,2,15,0,14,29,25,224,22,6
2018-12-01,4,12,1,2,0,12,0,12,21,20,182,19,3
2019-01-01,5,12,0,2,0,18,2,11,31,23,204,21,5
2019-02-01,6,15,2,2,0,17,2,15,30,33,331,27,4
2019-03-01,6,24,1,2,0,23,3,24,37,38,318,29,4
2019-04-01,7,13,2,3,0,10,2,13,27,29,181,31,4
2019-05-01,5,7,1,4,1,14,0,7,23,21,159,34,4
2019-06-01,7,14,1,3,1,18,1,14,25,19,169,34,6
2019-07-01,8,18,1,3,0,20,3,18,33,37,319,40,7
2019-08-01,9,21,2,4,1,20,4,20,34,38,224,28,6
2019-09-01,5,16,1,4,1,21,1,15,33,23,142,32,11
2019-10-01,13,25,5,4,1,22,3,25,35,44,163,45,13
2019-11-01,5,16,0,3,0,17,1,16,27,23,105,39,1
2019-12-01,8,28,2,4,1,33,6,28,50,44,114,39,9
2020-01-01,6,17,1,3,0,24,4,17,36,35,148,34,4
2020-02-01,7,14,2,5,1,16,1,13,38,39,271,52,10
2020-03-01,10,23,2,4,0,25,4,22,34,33,170,34,2
2020-04-01,12,41,3,6,1,34,2,36,60,63,280,45,10
2020-05-01,8,24,1,3,0,22,2,24,44,60,343,77,9
2020-06-01,7,15,2,4,1,21,2,14,42,27,182,34,6
2020-07-01,7,37,1,3,0,35,1,32,52,58,288,34,4
2020-08-01,7,43,2,4,1,44,3,40,53,57,169,27,5
