dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-02-01,5,48,5,4,4,14,0,14,43,28,67,1,2
2016-03-01,6,164,1,5,1,98,19,75,129,120,258,0,2
2016-04-01,3,112,0,3,0,87,19,63,114,102,381,0,0
2016-05-01,28,245,23,14,10,119,17,106,197,188,965,3,1
2016-06-01,39,330,15,21,8,124,16,106,199,193,708,1,2
2016-07-01,35,261,9,20,4,116,13,101,182,155,424,2,3
2016-08-01,39,217,9,19,4,105,13,98,145,136,413,2,1
2016-09-01,26,170,2,16,1,93,12,84,160,126,365,1,0
2016-10-01,16,150,5,8,2,104,18,79,152,129,398,0,2
2016-11-01,47,199,10,23,1,77,24,54,121,97,353,2,1
2016-12-01,18,157,5,8,2,75,5,68,107,97,371,2,0
2017-01-01,38,162,5,18,2,88,6,70,140,115,616,1,6
2017-02-01,43,323,7,22,3,132,15,116,244,223,1052,5,3
2017-03-01,61,508,14,27,4,143,26,122,281,303,1351,2,1
2017-04-01,52,162,10,27,3,71,16,51,114,94,381,2,3
2017-05-01,23,163,2,15,0,82,10,65,159,137,633,5,2
2017-06-01,50,255,1,22,0,79,11,60,162,138,705,3,2
2017-07-01,63,313,9,26,2,97,34,88,212,191,1336,16,6
2017-08-01,49,202,8,25,4,81,10,73,171,161,1115,1,2
2017-09-01,61,360,5,30,0,122,17,91,242,213,1610,4,6
2017-10-01,76,685,16,33,4,183,22,170,416,381,2531,11,13
2017-11-01,64,384,8,29,3,108,16,89,291,246,1849,6,5
2017-12-01,59,196,11,29,0,40,6,22,91,59,461,6,5
2018-01-01,59,290,11,29,3,76,17,66,173,185,1033,9,8
2018-02-01,60,305,5,30,2,88,5,62,185,160,883,5,4
2018-03-01,69,410,12,30,3,104,27,94,223,210,1350,11,7
2018-04-01,61,287,6,28,0,101,20,83,206,198,1129,34,18
2018-05-01,63,348,7,31,2,123,29,102,252,266,1886,69,14
2018-06-01,78,455,19,37,6,153,29,120,310,299,1852,8,7
2018-07-01,75,519,6,35,2,176,18,160,339,379,2122,16,5
2018-08-01,72,450,10,33,3,167,29,136,310,330,1950,23,11
2018-09-01,66,368,5,30,0,159,26,136,343,316,2087,25,6
2018-10-01,73,487,8,34,2,185,25,162,342,358,1874,9,8
2018-11-01,64,476,8,31,2,184,24,164,335,356,2114,34,13
2018-12-01,60,199,4,29,0,57,6,27,139,108,565,15,12
2019-01-01,65,376,5,30,0,126,17,138,239,310,1464,9,8
2019-02-01,51,184,3,30,0,66,2,62,122,120,537,8,1
2019-03-01,60,187,4,30,1,58,10,49,137,147,591,5,4
2019-04-01,66,264,9,35,5,80,4,67,149,154,656,10,7
2019-05-01,54,215,11,29,2,69,10,63,151,143,658,8,15
2019-06-01,55,162,6,31,0,62,14,46,111,112,537,6,8
2019-07-01,63,238,6,34,2,92,13,84,185,266,1164,8,8
2019-08-01,54,176,4,30,0,54,4,49,106,95,385,7,6
2019-09-01,54,190,6,32,2,88,4,83,159,172,897,3,6
2019-10-01,47,182,8,28,2,96,6,91,177,255,1041,5,8
2019-11-01,49,168,5,31,1,72,2,70,138,144,608,9,10
2019-12-01,53,166,4,29,0,35,6,30,50,55,275,0,3
2020-01-01,43,138,5,24,1,45,2,45,66,97,440,8,6
2020-02-01,22,92,0,10,0,48,4,41,57,64,266,6,7
2020-03-01,68,303,12,32,3,87,12,73,129,138,949,3,15
2020-04-01,57,205,4,28,1,57,7,50,77,88,364,4,3
2020-05-01,26,135,3,14,0,38,5,36,58,59,255,6,7
2020-06-01,33,154,2,15,0,27,1,25,35,38,108,1,8
2020-07-01,61,187,6,30,1,41,6,32,69,57,292,3,4
2020-08-01,59,116,7,28,1,38,7,20,46,35,97,4,10
