dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2015-04-01,5,81,4,3,2,3,0,3,8,6,47,89,1
2015-05-01,4,71,1,4,1,2,0,2,10,7,133,23,1
2015-06-01,2,70,1,2,1,0,0,0,8,11,150,16,0
2015-07-01,4,45,2,3,1,1,0,0,15,8,61,34,1
2015-08-01,5,112,3,4,2,1,1,1,11,10,164,97,0
2015-09-01,7,216,3,5,2,5,0,5,16,18,122,40,2
2015-10-01,2,84,0,2,0,4,1,2,17,12,111,214,6
2015-11-01,2,17,0,2,0,0,0,1,4,3,50,74,3
2015-12-01,4,29,2,3,1,1,0,1,5,3,48,58,1
2016-01-01,7,51,5,5,3,5,1,3,18,13,106,91,1
2016-02-01,5,106,2,3,0,13,10,4,35,34,226,63,2
2016-03-01,4,15,2,4,2,3,3,0,11,8,35,64,0
2016-04-01,5,47,3,3,0,4,4,0,17,14,77,57,2
2016-05-01,3,115,0,2,0,11,6,4,27,31,179,71,6
2016-06-01,2,47,0,2,0,6,3,2,14,13,57,88,6
2016-07-01,3,53,1,3,0,14,13,2,25,24,77,60,3
2016-08-01,3,40,1,3,1,10,8,2,26,15,128,57,3
2016-09-01,5,33,3,5,3,6,2,1,19,16,94,72,13
2016-10-01,4,59,2,3,1,6,5,3,14,12,97,52,4
2016-11-01,5,61,3,4,2,5,1,1,11,7,82,55,6
2016-12-01,3,57,2,2,1,1,1,1,18,17,77,60,3
2017-01-01,4,33,3,2,1,7,5,1,19,12,129,54,8
2017-02-01,5,91,2,2,0,1,5,1,8,17,67,37,3
2017-03-01,2,75,0,1,0,0,0,0,4,1,18,51,4
2017-04-01,2,12,1,2,1,0,0,0,2,3,12,82,2
2017-05-01,2,53,0,1,0,1,1,0,7,6,45,63,8
2017-06-01,2,15,0,1,0,1,0,1,10,21,176,57,5
2017-07-01,4,13,2,4,2,8,3,5,15,13,129,57,6
2017-08-01,2,7,1,2,1,4,0,3,9,9,60,58,4
2017-09-01,1,1,1,1,0,1,1,1,8,9,123,38,4
2017-10-01,1,1,0,1,0,0,0,0,8,1,53,41,4
2017-11-01,1,5,0,1,0,2,0,0,7,7,39,36,6
2017-12-01,0,0,0,0,0,0,0,0,4,3,18,59,3
2018-01-01,0,0,0,0,0,1,0,0,2,0,5,43,2
2018-02-01,0,0,0,0,0,3,1,0,14,2,42,42,5
2018-03-01,1,3,0,1,0,4,0,0,9,1,17,61,8
2018-04-01,1,6,0,1,0,13,1,9,20,25,152,95,6
2018-05-01,3,4,3,2,0,3,0,4,6,8,67,66,14
2018-06-01,7,32,5,4,1,39,13,32,47,56,272,45,11
2018-07-01,8,41,5,5,3,25,7,20,46,50,534,74,10
2018-08-01,5,7,2,3,1,4,0,4,19,13,185,75,3
2018-09-01,7,22,1,5,0,16,1,14,24,24,174,64,6
2018-10-01,4,11,1,3,1,8,0,5,34,47,350,58,8
2018-11-01,3,5,1,3,0,3,0,2,5,6,51,54,4
2018-12-01,1,2,0,1,0,1,0,2,14,12,119,40,2
2019-01-01,5,28,3,2,0,28,3,27,37,41,186,46,4
2019-02-01,2,5,0,2,0,2,0,2,5,3,21,43,2
2019-03-01,1,3,1,1,0,6,1,3,14,7,124,46,5
2019-04-01,2,11,1,2,1,15,2,11,23,22,63,55,7
2019-05-01,2,17,0,2,0,19,1,15,25,21,82,47,4
2019-06-01,2,3,0,2,0,26,1,3,29,5,75,41,1
2019-07-01,0,0,0,0,0,1,0,0,4,0,31,45,3
2019-08-01,0,0,0,0,0,2,0,0,2,0,26,29,7
2019-09-01,0,0,0,0,0,1,1,0,11,5,59,37,3
2019-10-01,0,0,0,0,0,1,0,0,10,3,59,36,6
2019-11-01,3,5,3,1,0,10,2,5,17,13,189,30,3
2019-12-01,1,4,0,1,0,10,3,4,14,11,190,33,3
2020-01-01,5,9,3,2,1,9,0,9,12,16,100,35,7
2020-02-01,3,4,1,3,1,8,5,4,11,15,233,27,2
2020-03-01,2,3,1,1,0,6,4,3,9,11,105,24,5
2020-04-01,4,7,1,3,0,4,0,5,10,7,60,39,3
2020-05-01,0,0,0,0,0,3,0,0,8,1,21,44,3
2020-06-01,2,3,1,2,0,3,1,3,9,5,62,35,1
2020-07-01,3,6,0,3,0,8,1,6,11,12,83,32,1
2020-08-01,3,13,1,2,0,6,1,7,12,14,45,27,0
