dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-07-01,1,1,1,1,1,9,3,10,26,21,155,34,7
2016-08-01,1,61,0,1,0,19,1,17,44,35,178,100,14
2016-09-01,1,12,0,1,0,7,1,5,11,12,70,59,7
2016-10-01,4,114,3,2,1,3,2,2,72,63,125,39,9
2016-11-01,9,82,6,5,3,21,2,21,57,124,405,88,16
2016-12-01,7,75,4,4,2,36,6,26,53,46,272,53,8
2017-01-01,10,35,6,6,4,18,4,15,29,29,183,45,8
2017-02-01,5,34,1,4,0,17,1,18,32,34,158,45,8
2017-03-01,6,55,2,3,1,35,7,25,63,51,198,44,12
2017-04-01,9,55,5,4,2,27,3,23,42,41,187,45,11
2017-05-01,3,11,0,2,0,9,1,6,29,15,102,49,14
2017-06-01,4,13,2,3,0,10,0,5,23,12,99,60,12
2017-07-01,4,16,2,2,1,12,4,7,26,20,125,57,10
2017-08-01,6,37,2,4,1,27,12,18,46,55,221,45,11
2017-09-01,10,25,6,5,3,19,6,11,37,28,196,61,22
2017-10-01,8,25,4,4,2,14,5,11,20,18,100,51,17
2017-11-01,9,22,3,6,2,15,2,9,29,20,149,62,16
2017-12-01,9,20,4,4,0,9,0,8,23,16,82,56,9
2018-01-01,5,19,3,4,2,11,3,3,18,11,93,61,13
2018-02-01,6,19,3,4,1,7,2,4,19,12,94,82,15
2018-03-01,2,5,1,1,0,8,3,3,13,9,50,116,14
2018-04-01,1,1,1,1,1,5,0,0,16,3,46,91,17
2018-05-01,4,7,3,3,2,4,0,4,16,11,37,97,17
2018-06-01,2,2,1,2,0,5,0,0,13,2,45,71,18
2018-07-01,2,3,2,2,1,3,0,0,7,0,16,107,14
2018-08-01,7,7,6,5,3,11,1,0,16,3,61,87,24
2018-09-01,8,29,4,3,1,16,6,15,27,37,285,73,19
2018-10-01,6,19,2,5,2,11,4,8,24,25,159,68,19
2018-11-01,12,70,9,9,5,23,2,18,36,34,278,79,18
2018-12-01,8,16,3,6,1,7,1,8,10,14,60,98,13
2019-01-01,7,18,4,6,2,6,1,5,17,17,180,136,20
2019-02-01,10,24,3,5,0,11,1,10,20,18,108,92,22
2019-03-01,2,2,1,1,0,3,0,1,7,4,28,126,20
2019-04-01,10,18,6,7,4,14,1,2,18,4,76,92,21
2019-05-01,10,22,6,7,2,12,4,10,21,18,143,107,24
2019-06-01,4,11,2,4,1,7,3,2,17,8,84,105,24
2019-07-01,9,40,4,7,2,21,6,18,25,33,252,113,20
2019-08-01,11,32,7,6,3,26,2,14,38,23,189,115,34
2019-09-01,9,19,5,6,3,10,0,3,18,5,64,92,23
2019-10-01,6,15,4,4,1,14,1,8,18,11,71,102,23
2019-11-01,4,8,3,3,2,7,1,5,14,11,106,92,24
2019-12-01,8,52,5,5,2,13,2,11,21,15,88,98,9
2020-01-01,11,42,7,7,3,21,4,12,30,20,121,97,21
2020-02-01,11,22,5,6,1,12,1,11,22,17,85,87,29
2020-03-01,4,9,2,3,1,7,4,5,17,14,63,132,30
2020-04-01,8,10,4,5,1,13,2,6,20,12,84,125,22
2020-05-01,7,14,3,6,2,11,4,7,26,17,70,105,31
2020-06-01,7,18,1,5,0,7,2,6,19,14,94,118,18
2020-07-01,6,24,2,5,2,13,3,9,29,15,54,103,28
2020-08-01,2,3,1,2,0,6,0,2,13,6,44,131,16
