dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2015-07-01,5,57,0,4,0,4,0,2,7,2,3,4,1
2015-08-01,6,36,0,4,0,3,0,4,6,7,18,3,0
2015-09-01,8,145,1,6,1,22,1,17,42,24,194,8,3
2015-10-01,9,99,1,5,0,18,3,14,32,22,134,10,2
2015-11-01,8,69,1,5,0,13,3,14,20,26,151,63,1
2015-12-01,4,22,0,3,0,4,0,2,6,7,37,9,0
2016-01-01,3,10,0,3,0,3,1,0,10,2,53,11,1
2016-02-01,10,94,2,5,0,15,2,13,23,21,88,15,1
2016-03-01,5,73,0,4,0,14,2,15,21,19,96,28,0
2016-04-01,9,60,1,6,1,19,3,18,21,29,150,13,2
2016-05-01,8,81,0,5,0,14,1,10,19,13,97,20,3
2016-06-01,8,111,2,5,1,18,1,19,24,26,149,19,1
2016-07-01,5,35,0,3,0,11,1,10,17,13,137,43,0
2016-08-01,11,84,5,8,4,19,1,17,33,35,324,22,4
2016-09-01,11,48,4,6,1,28,1,27,45,49,303,27,7
2016-10-01,4,6,1,4,1,10,3,5,25,15,136,25,6
2016-11-01,1,5,0,1,0,4,1,5,7,7,39,34,2
2016-12-01,5,20,0,5,0,16,0,17,18,21,138,23,5
2017-01-01,3,12,0,3,0,9,1,7,11,18,90,13,3
2017-02-01,2,5,0,2,0,4,0,4,14,10,68,99,7
2017-03-01,3,4,0,2,0,7,0,4,20,14,81,54,3
2017-04-01,8,13,4,7,3,14,1,12,20,21,147,436,19
2017-05-01,4,7,1,4,1,3,1,7,7,11,53,40,5
2017-06-01,2,5,0,2,0,10,0,5,16,11,89,39,2
2017-07-01,7,22,3,6,2,16,0,22,29,34,184,29,5
2017-08-01,2,6,1,2,1,7,0,6,19,25,196,24,2
2017-09-01,3,5,1,3,1,5,0,5,21,13,132,29,2
2017-10-01,2,7,0,2,0,7,0,2,22,11,167,42,3
2017-11-01,4,11,2,3,0,6,0,11,13,22,125,26,4
2017-12-01,1,5,0,1,0,10,0,5,21,16,185,72,8
2018-01-01,4,24,1,3,0,19,0,24,30,37,247,63,5
2018-02-01,1,2,0,1,0,4,0,2,15,9,132,51,8
2018-03-01,3,4,2,2,0,6,1,4,18,8,107,119,4
2018-04-01,7,10,5,4,1,9,0,10,19,20,162,54,4
2018-05-01,2,8,0,2,0,8,0,8,17,18,121,73,6
2018-06-01,7,14,3,5,1,15,2,12,38,30,235,40,6
2018-07-01,8,11,3,7,1,14,0,11,32,27,231,95,9
2018-08-01,7,17,4,5,2,18,3,17,41,47,288,49,5
2018-09-01,4,6,2,1,0,4,0,6,16,15,83,67,5
2018-10-01,3,5,2,3,1,9,1,5,31,18,153,53,7
2018-11-01,7,14,3,6,3,13,0,14,39,26,156,66,6
2018-12-01,5,6,1,2,0,6,1,6,22,49,332,119,14
2019-01-01,8,21,2,5,0,20,1,21,55,43,257,83,12
2019-02-01,2,8,1,2,1,10,0,8,23,17,135,72,7
2019-03-01,4,12,2,2,0,13,0,12,31,28,158,61,18
2019-04-01,7,14,5,4,2,13,1,14,34,59,294,51,12
2019-05-01,2,8,0,2,0,10,0,8,26,19,157,59,8
2019-06-01,4,10,1,2,0,11,0,10,22,19,162,65,9
2019-07-01,3,4,1,2,0,6,0,4,30,14,111,68,11
2019-08-01,7,11,5,3,1,10,2,11,33,31,214,67,14
2019-09-01,3,3,2,2,0,10,2,3,38,19,192,65,8
2019-10-01,5,24,2,3,0,23,2,24,62,62,357,68,12
2019-11-01,4,20,2,3,1,30,3,20,52,60,377,65,10
2019-12-01,3,18,0,2,0,16,2,18,35,64,434,54,10
2020-01-01,3,13,0,2,0,11,0,13,34,29,182,65,7
2020-02-01,8,12,3,7,3,15,0,12,44,35,229,80,11
2020-03-01,4,7,2,2,0,12,3,7,48,31,244,67,10
2020-04-01,6,15,4,3,0,18,2,15,44,41,255,55,16
2020-05-01,5,18,2,3,1,27,2,18,49,76,435,80,17
2020-06-01,5,16,4,3,1,13,3,16,35,38,313,67,9
2020-07-01,4,16,2,3,1,14,5,16,32,42,296,47,12
2020-08-01,6,13,0,3,0,12,0,13,40,49,363,48,5
