dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2015-03-01,2,12,2,2,2,0,0,0,3,1,18,22,13
2015-04-01,1,6,0,1,0,0,0,0,4,6,30,28,7
2015-05-01,1,5,0,1,0,0,0,0,1,1,2,104,35
2015-06-01,0,0,0,0,0,0,0,0,0,0,0,55,29
2015-07-01,1,1,0,1,0,1,0,0,1,0,0,30,22
2015-08-01,3,5,1,3,1,2,0,2,2,2,0,43,21
2015-09-01,1,4,0,1,0,0,0,0,0,0,0,25,24
2015-10-01,4,7,2,4,2,3,0,1,3,1,3,30,22
2015-11-01,2,4,0,2,0,0,0,1,0,1,0,81,33
2015-12-01,1,9,0,1,0,2,0,0,2,0,0,52,32
2016-01-01,0,0,0,0,0,0,0,0,1,0,1,38,23
2016-02-01,5,21,3,4,1,7,7,3,11,14,36,64,41
2016-03-01,4,17,2,4,1,6,3,4,13,13,27,167,80
2016-04-01,7,22,3,6,0,12,8,4,21,21,70,91,56
2016-05-01,7,38,3,5,1,14,7,7,29,26,75,147,68
2016-06-01,1,11,0,1,0,1,1,0,10,8,31,109,53
2016-07-01,1,9,0,1,0,0,0,0,17,14,81,107,53
2016-08-01,3,13,1,3,0,5,2,1,29,19,110,123,65
2016-09-01,1,1,1,1,0,2,0,0,8,5,20,147,65
2016-10-01,4,25,1,4,1,3,3,1,17,29,113,121,55
2016-11-01,2,26,0,2,0,5,3,3,18,14,101,247,108
2016-12-01,6,32,4,4,1,3,3,0,11,17,66,200,78
2017-01-01,4,15,2,3,0,3,2,1,13,13,22,174,79
2017-02-01,9,43,7,8,2,3,2,0,24,20,97,130,66
2017-03-01,5,28,1,5,0,2,4,1,34,38,170,218,113
2017-04-01,7,63,5,7,1,6,3,3,46,35,140,218,97
2017-05-01,3,23,1,2,0,1,1,0,18,24,94,134,60
2017-06-01,4,41,1,3,0,5,4,1,47,42,187,166,70
2017-07-01,7,38,3,5,1,3,3,0,45,40,234,211,82
2017-08-01,9,47,5,6,1,4,3,1,52,60,293,210,106
2017-09-01,6,47,2,5,1,4,3,0,51,54,266,166,76
2017-10-01,4,50,1,3,1,5,4,1,52,42,162,166,80
2017-11-01,3,31,0,2,0,1,1,0,38,18,138,198,73
2017-12-01,4,62,1,2,0,3,2,1,44,58,241,280,112
2018-01-01,8,74,5,6,2,3,2,1,56,61,267,240,111
2018-02-01,7,54,5,5,0,3,2,2,38,44,190,182,62
2018-03-01,7,30,2,5,0,0,0,0,46,23,155,271,89
2018-04-01,5,30,2,4,1,2,1,0,33,20,109,187,69
2018-05-01,4,66,0,3,0,6,6,1,64,88,285,232,79
2018-06-01,7,70,3,6,0,3,2,1,51,43,205,254,96
2018-07-01,4,54,2,2,0,0,0,0,58,59,252,193,72
2018-08-01,5,51,1,4,0,6,5,1,71,98,305,219,95
2018-09-01,5,29,2,3,1,5,4,1,63,38,178,230,76
2018-10-01,6,129,2,5,1,1,1,0,60,70,208,165,80
2018-11-01,6,49,2,5,1,16,12,3,63,64,201,222,82
2018-12-01,4,45,1,3,1,3,2,2,46,56,172,194,81
2019-01-01,4,101,0,2,0,3,3,0,60,46,146,222,84
2019-02-01,4,81,1,3,0,4,2,1,45,46,98,220,84
2019-03-01,3,200,0,3,0,7,6,2,118,131,451,314,115
2019-04-01,10,293,5,8,2,10,1,9,115,112,328,388,123
2019-05-01,7,179,2,5,0,16,6,9,120,112,214,289,130
2019-06-01,8,203,4,5,0,8,4,4,113,120,414,276,101
2019-07-01,12,143,5,8,2,10,6,5,97,99,364,297,150
2019-08-01,5,76,0,5,0,2,2,0,77,51,150,260,75
2019-09-01,7,116,1,5,0,5,2,3,66,92,202,579,135
2019-10-01,6,66,0,5,0,3,2,1,46,36,106,206,106
2019-11-01,3,79,0,3,0,7,2,4,53,52,87,256,117
2019-12-01,3,120,1,3,1,6,4,3,37,45,81,237,90
2020-01-01,5,227,0,5,0,0,0,0,55,69,95,233,83
2020-02-01,7,617,2,6,1,6,1,4,51,28,70,251,96
2020-03-01,7,720,4,7,1,3,3,1,35,51,74,278,132
2020-04-01,11,170,5,8,1,9,5,4,77,70,110,290,143
2020-05-01,7,90,3,5,0,3,0,2,44,48,71,269,108
2020-06-01,4,72,1,3,0,6,4,2,36,40,81,354,127
2020-07-01,6,48,1,3,0,1,0,0,52,25,64,327,105
2020-08-01,3,67,0,3,0,4,0,4,37,58,74,232,74
