dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2017-06-01,3,95,3,1,1,0,0,0,12,2,42,45,4
2017-07-01,3,228,0,1,0,0,0,0,8,12,48,59,10
2017-08-01,3,179,0,1,0,0,0,0,25,37,126,46,3
2017-09-01,3,131,0,1,0,0,0,0,8,2,20,37,3
2017-10-01,3,61,0,1,0,0,0,0,12,1,32,30,1
2017-11-01,4,66,1,1,0,4,1,2,39,44,185,2538,107
2017-12-01,12,106,9,6,5,35,2,34,116,114,474,544,48
2018-01-01,6,68,2,4,1,19,0,18,103,97,377,397,26
2018-02-01,2,12,0,1,0,2,0,3,49,41,216,127,18
2018-03-01,2,25,0,1,0,9,0,9,63,50,196,210,18
2018-04-01,6,55,2,3,1,15,2,13,50,50,164,218,14
2018-05-01,8,74,5,7,4,11,0,10,47,36,180,250,20
2018-06-01,8,65,2,4,0,11,0,12,55,40,216,201,15
2018-07-01,10,77,4,7,2,18,0,17,65,51,176,171,21
2018-08-01,7,84,2,6,0,17,0,16,79,76,289,336,22
2018-09-01,8,102,2,5,0,21,1,21,68,38,130,322,24
2018-10-01,5,71,1,5,1,14,0,14,64,55,221,221,21
2018-11-01,9,96,4,8,2,24,0,23,91,79,270,206,20
2018-12-01,7,23,3,3,0,8,0,8,55,29,148,244,39
2019-01-01,7,31,3,4,0,9,0,10,35,28,71,182,15
2019-02-01,5,12,3,3,1,9,0,4,26,10,55,81,14
2019-03-01,7,28,3,4,1,11,2,10,45,36,105,150,29
2019-04-01,3,6,1,3,0,4,0,3,40,13,95,157,26
2019-05-01,3,13,1,2,0,4,0,4,30,12,49,149,26
2019-06-01,5,8,3,4,1,5,0,2,23,92,155,131,14
2019-07-01,7,9,2,4,1,5,0,3,28,8,63,142,15
2019-08-01,5,11,2,3,0,3,2,5,38,109,259,158,19
2019-09-01,2,116,1,2,1,23,5,22,121,177,396,134,24
2019-10-01,2,185,0,2,0,5,1,4,78,62,200,119,18
2019-11-01,3,195,0,2,0,33,3,31,123,106,422,157,30
2019-12-01,6,309,3,3,0,11,1,10,158,132,388,170,28
2020-01-01,4,149,0,2,0,2,3,1,74,57,202,117,20
2020-02-01,7,282,2,5,1,10,1,9,148,148,393,91,13
2020-03-01,7,144,3,4,0,49,1,46,143,250,660,621,33
2020-04-01,9,89,2,5,0,35,1,33,140,103,418,191,27
2020-05-01,10,34,6,5,0,39,8,34,129,123,390,164,41
2020-06-01,9,16,6,5,0,26,6,16,99,47,153,146,33
2020-07-01,12,24,8,5,0,28,5,24,108,65,213,110,25
2020-08-01,10,28,4,6,1,28,4,26,59,53,244,103,21
