dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2015-06-01,14,734,14,9,9,82,7,69,107,88,292,1745,104
2015-07-01,12,636,3,8,2,187,14,166,201,202,928,428,25
2015-08-01,19,572,10,11,5,193,20,185,216,225,1180,445,42
2015-09-01,24,756,14,10,5,289,32,254,358,340,1254,1008,67
2015-10-01,34,868,20,15,8,267,24,235,372,335,1748,1281,90
2015-11-01,29,652,14,12,6,215,19,197,288,300,1674,409,59
2015-12-01,21,461,8,10,6,179,15,157,251,205,1263,321,45
2016-01-01,21,425,10,9,4,145,19,135,234,257,1433,312,39
2016-02-01,18,473,6,6,2,156,16,143,260,306,1770,312,35
2016-03-01,19,448,6,10,4,195,31,164,310,308,2024,628,67
2016-04-01,18,157,6,7,1,129,6,115,233,230,1320,297,45
2016-05-01,24,253,10,11,5,257,37,213,355,354,2011,276,58
2016-06-01,21,203,5,8,1,206,24,185,272,273,1655,236,43
2016-07-01,16,192,2,8,1,179,13,171,245,246,1783,223,59
2016-08-01,27,164,14,10,3,161,18,137,219,212,1721,368,57
2016-09-01,24,148,7,11,3,127,10,126,208,201,1002,227,48
2016-10-01,27,108,12,10,1,136,16,108,255,215,1680,208,69
2016-11-01,29,174,11,11,4,157,25,128,295,274,1567,215,68
2016-12-01,22,152,6,8,1,159,12,152,237,233,1204,163,42
2017-01-01,27,216,10,11,4,192,17,174,319,337,1560,173,58
2017-02-01,31,170,11,16,5,200,13,169,323,265,1367,174,51
2017-03-01,31,259,12,11,4,255,34,230,367,382,1958,192,52
2017-04-01,24,202,3,9,1,195,19,174,343,323,1343,164,52
2017-05-01,22,137,5,10,1,134,9,113,265,223,1429,154,46
2017-06-01,29,179,9,8,1,186,20,179,273,305,1394,118,41
2017-07-01,25,179,4,8,1,146,11,125,257,238,1238,170,45
2017-08-01,26,181,6,8,1,176,22,158,269,304,1638,168,62
2017-09-01,17,131,1,5,0,121,30,121,208,230,1285,134,36
2017-10-01,20,113,7,9,1,119,10,105,206,194,992,176,63
2017-11-01,18,82,5,6,0,94,11,74,172,176,1110,157,47
2017-12-01,15,51,1,5,0,48,3,46,90,92,523,221,50
2018-01-01,19,57,4,8,2,68,20,52,161,175,948,208,48
2018-02-01,23,141,7,11,3,90,13,68,209,193,1074,130,61
2018-03-01,25,102,4,10,2,75,4,79,178,177,1193,208,36
2018-04-01,19,75,4,7,1,72,12,58,131,136,876,212,53
2018-05-01,19,125,3,8,1,94,28,68,197,194,1271,160,33
2018-06-01,20,88,5,6,0,82,8,74,143,132,747,154,43
2018-07-01,21,110,4,7,1,97,10,83,164,157,959,190,57
2018-08-01,21,75,6,11,3,74,15,63,145,123,831,237,63
2018-09-01,23,83,10,8,1,84,10,70,169,165,1166,145,72
2018-10-01,34,98,20,12,7,112,9,95,264,232,1898,281,86
2018-11-01,26,84,7,7,0,84,15,72,146,170,1069,211,55
2018-12-01,17,62,2,4,0,68,6,61,131,119,783,233,58
2019-01-01,29,69,11,9,4,81,9,69,164,146,1276,188,65
2019-02-01,25,62,9,7,1,73,9,63,169,146,1280,233,85
2019-03-01,24,71,5,8,3,87,11,71,147,157,1143,198,76
2019-04-01,30,96,13,9,1,111,17,96,243,202,1315,226,79
2019-05-01,47,117,23,15,5,143,16,117,250,244,1303,231,95
2019-06-01,66,216,33,17,3,236,17,216,450,418,2139,373,131
2019-07-01,48,155,15,9,2,151,18,152,290,346,1744,580,121
2019-08-01,34,79,7,9,3,108,18,75,256,208,1598,263,80
2019-09-01,44,147,20,13,7,162,13,140,465,314,2026,303,97
2019-10-01,105,221,64,18,8,250,29,206,484,532,2787,350,193
2019-11-01,50,108,15,15,4,117,18,102,282,289,1995,227,90
2019-12-01,35,74,7,10,2,103,23,73,273,233,1569,292,120
2020-01-01,38,117,7,12,1,116,14,117,256,311,2240,240,90
2020-02-01,28,57,6,9,1,79,12,56,155,141,1221,294,82
2020-03-01,34,102,9,12,3,102,14,102,232,222,1892,294,86
2020-04-01,25,86,6,10,1,128,21,86,238,191,1884,229,95
2020-05-01,37,107,8,11,0,158,41,106,263,238,2434,228,110
2020-06-01,32,136,3,10,0,144,11,136,245,244,2180,206,92
2020-07-01,27,109,3,8,1,118,19,109,207,203,1371,218,81
2020-08-01,36,98,7,12,2,101,19,98,211,221,1219,200,87
