dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2015-07-01,7,120,1,5,0,0,0,0,1,0,1,1,0
2015-08-01,7,149,1,4,0,0,0,0,3,2,10,8,1
2015-09-01,8,213,2,4,1,0,0,0,20,0,52,24,1
2015-10-01,10,297,3,5,0,0,0,0,22,5,71,9,1
2015-11-01,8,227,2,5,0,0,0,0,7,2,13,10,0
2015-12-01,10,179,3,6,2,0,0,0,4,0,10,7,0
2016-01-01,6,232,1,5,1,12,12,0,43,16,231,7,2
2016-02-01,14,236,7,5,0,12,12,0,25,20,139,17,2
2016-03-01,13,428,4,6,2,12,6,1,38,15,243,16,3
2016-04-01,12,152,4,5,1,3,6,0,4,9,31,17,1
2016-05-01,11,200,2,4,0,11,8,1,42,11,283,18,3
2016-06-01,13,311,5,7,2,10,8,0,21,10,248,20,3
2016-07-01,20,444,11,9,3,17,12,2,29,37,389,53,5
2016-08-01,18,265,7,11,3,15,13,4,30,28,403,71,7
2016-09-01,11,127,2,6,0,6,6,0,15,10,174,25,4
2016-10-01,18,125,8,9,4,8,4,3,17,10,246,12,7
2016-11-01,16,198,6,9,3,8,7,1,38,22,364,37,6
2016-12-01,12,290,1,6,0,13,8,0,34,26,389,20,2
2017-01-01,19,184,6,13,4,20,16,4,40,34,428,24,8
2017-02-01,13,191,3,8,1,8,8,0,31,18,188,18,4
2017-03-01,14,315,3,8,2,12,12,1,30,31,330,23,6
2017-04-01,16,265,4,6,1,16,12,4,29,40,395,23,8
2017-05-01,14,221,4,8,2,7,5,1,24,9,146,21,7
2017-06-01,11,125,2,4,0,1,1,0,3,7,71,30,3
2017-07-01,10,126,4,5,3,3,2,0,12,7,90,30,6
2017-08-01,11,102,4,5,1,2,2,0,8,9,30,14,4
2017-09-01,9,81,1,5,0,0,2,0,2,8,57,18,1
2017-10-01,14,114,7,6,3,3,0,0,12,3,87,22,4
2017-11-01,9,86,0,5,0,2,1,1,5,2,19,34,4
2017-12-01,10,96,2,5,1,11,10,0,23,21,196,41,9
2018-01-01,14,104,4,6,1,6,4,0,13,6,102,43,9
2018-02-01,9,51,2,3,0,1,0,0,3,1,11,23,3
2018-03-01,9,50,2,2,0,4,1,0,7,2,48,24,5
2018-04-01,9,232,3,3,0,0,0,2,5,4,18,31,2
2018-05-01,12,381,3,5,0,5,2,5,14,16,136,27,5
2018-06-01,10,65,4,5,1,5,1,3,12,10,111,43,6
2018-07-01,11,52,4,6,1,4,7,0,12,14,140,30,4
2018-08-01,9,65,2,3,1,2,0,0,7,0,27,29,7
2018-09-01,7,62,2,2,0,0,0,0,2,0,16,18,6
2018-10-01,9,41,5,5,1,13,5,5,22,22,161,22,6
2018-11-01,9,168,1,3,0,7,3,5,16,17,63,40,4
2018-12-01,7,134,1,6,0,8,4,5,15,20,226,29,3
2019-01-01,14,169,6,9,2,20,8,11,36,35,436,59,6
2019-02-01,10,90,5,7,1,10,11,5,18,49,332,31,6
2019-03-01,8,82,2,5,1,5,3,0,8,12,83,42,8
2019-04-01,7,62,2,5,2,3,1,1,7,20,144,36,8
2019-05-01,5,36,1,2,0,4,2,0,16,7,109,42,7
2019-06-01,10,42,2,5,0,18,10,4,31,17,169,17,5
2019-07-01,7,140,2,5,1,11,9,11,21,66,338,71,3
2019-08-01,12,44,6,6,0,4,3,1,14,8,107,26,8
2019-09-01,8,35,2,3,0,2,2,0,5,4,84,28,6
2019-10-01,11,48,5,5,2,6,0,0,12,1,39,28,6
2019-11-01,8,29,2,3,0,3,1,0,4,1,10,34,8
2019-12-01,6,28,1,3,0,8,2,6,11,8,68,20,7
2020-01-01,7,66,2,4,0,8,2,3,19,7,59,52,7
2020-02-01,9,48,3,4,0,3,2,4,9,11,76,30,3
2020-03-01,5,18,1,5,1,2,1,1,6,7,42,42,4
2020-04-01,6,75,1,4,0,6,1,6,10,14,62,37,3
2020-05-01,7,54,1,4,0,16,3,17,25,25,87,43,6
2020-06-01,2,31,0,2,0,12,7,10,24,28,108,57,8
2020-07-01,2,9,1,2,1,0,0,0,27,12,54,125,13
