dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-05-01,3,8,3,2,2,3,0,3,3,3,26,1,1
2016-06-01,0,0,0,0,0,0,0,0,1,0,4,7,2
2016-07-01,0,0,0,0,0,0,0,0,0,0,0,3,1
2016-08-01,0,0,0,0,0,1,0,0,2,0,9,5,1
2016-09-01,4,37,4,3,3,18,0,17,24,20,155,6,5
2016-10-01,5,16,3,3,1,11,2,10,16,19,151,20,6
2016-11-01,1,1,1,1,0,3,0,1,7,3,51,16,3
2016-12-01,7,10,4,4,2,7,0,6,12,8,77,13,3
2017-01-01,4,9,3,3,2,6,1,4,11,6,75,22,6
2017-02-01,3,23,1,1,0,13,1,11,18,17,116,22,7
2017-03-01,8,17,5,3,2,12,4,9,23,20,153,24,6
2017-04-01,6,17,3,4,2,5,0,6,13,10,146,20,3
2017-05-01,6,24,1,2,0,10,1,7,17,15,149,20,4
2017-06-01,6,15,4,4,3,8,1,5,9,12,99,26,6
2017-07-01,9,31,4,6,4,20,3,15,35,28,240,24,14
2017-08-01,13,78,8,10,6,42,8,30,55,52,743,38,14
2017-09-01,9,26,5,5,3,12,3,10,21,17,324,30,7
2017-10-01,6,42,2,2,1,18,1,18,24,23,230,35,6
2017-11-01,4,9,1,2,1,7,1,5,17,10,98,29,7
2017-12-01,9,34,6,3,1,16,4,15,23,27,209,49,11
2018-01-01,7,35,3,4,2,17,4,17,31,37,333,68,6
2018-02-01,6,10,3,4,2,7,1,4,17,16,131,39,9
2018-03-01,12,44,7,7,2,20,2,21,29,37,307,44,14
2018-04-01,13,49,7,9,4,31,6,21,41,38,488,48,21
2018-05-01,7,22,2,4,1,13,2,11,22,25,274,49,17
2018-06-01,3,14,0,3,0,6,1,7,11,14,139,33,7
2018-07-01,5,21,2,3,1,10,2,11,19,21,215,37,11
2018-08-01,9,22,4,5,1,16,4,10,32,29,339,56,14
2018-09-01,6,14,4,5,2,8,2,4,16,12,233,58,20
2018-10-01,9,33,6,4,0,12,2,12,25,19,303,53,18
2018-11-01,6,49,3,3,1,8,1,8,30,33,316,65,25
2018-12-01,7,18,0,4,0,11,1,8,14,13,205,61,18
2019-01-01,16,55,12,9,5,26,3,20,29,32,349,59,22
2019-02-01,8,56,2,6,1,26,3,26,38,41,294,45,18
2019-03-01,7,24,4,3,0,11,2,10,18,21,297,60,20
2019-04-01,9,51,5,2,0,16,4,15,28,29,409,69,27
2019-05-01,14,44,8,7,2,24,3,20,39,35,415,84,24
2019-06-01,11,45,5,7,4,23,4,21,34,37,426,65,28
2019-07-01,9,46,2,6,1,22,2,16,45,36,459,82,30
2019-08-01,7,27,2,6,2,12,1,14,24,24,283,74,16
2019-09-01,9,37,5,7,3,16,2,13,30,24,302,54,26
2019-10-01,21,61,16,7,3,38,6,23,56,49,659,74,47
2019-11-01,8,17,2,4,1,5,1,7,9,16,166,93,24
2019-12-01,7,54,2,3,0,15,2,6,43,23,301,68,20
2020-01-01,10,40,3,6,2,10,2,9,26,25,235,67,27
2020-02-01,14,66,6,8,2,19,4,24,43,54,475,52,24
2020-03-01,8,24,6,4,1,14,3,12,28,29,361,82,33
2020-04-01,7,32,2,5,0,13,0,10,19,17,186,77,29
2020-05-01,8,19,4,6,2,8,0,6,20,18,172,95,25
2020-06-01,4,8,1,3,1,4,4,4,10,16,197,63,16
2020-07-01,13,52,5,8,3,19,1,15,33,27,305,67,27
2020-08-01,5,29,0,4,0,15,4,13,22,26,207,61,21
