dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2015-01-01,13,89,7,8,0,4,0,2,190,81,1268,234,25
2015-02-01,13,102,3,8,0,11,7,3,91,96,877,45,8
2015-03-01,6,19,1,4,0,1,2,0,57,46,500,28,9
2015-04-01,6,22,4,5,2,9,2,2,58,39,616,39,9
2015-05-01,7,24,1,6,0,2,3,0,82,67,699,51,8
2015-06-01,5,20,1,3,0,0,0,0,39,24,364,24,5
2015-07-01,3,70,0,2,0,0,0,0,46,23,388,21,3
2015-08-01,12,39,2,7,0,6,5,0,44,53,704,17,5
2015-09-01,13,59,3,9,1,23,19,4,54,53,528,16,11
2015-10-01,12,102,2,10,1,19,6,2,48,29,461,20,9
2015-11-01,11,68,3,7,0,15,5,10,38,25,425,26,4
2015-12-01,13,158,5,10,2,24,11,10,99,52,1160,33,11
2016-01-01,12,162,4,7,0,27,10,21,74,90,1110,22,8
2016-02-01,15,193,3,6,0,33,2,25,71,52,583,15,4
2016-03-01,12,130,4,7,2,10,2,4,37,17,192,27,6
2016-04-01,14,284,1,8,0,51,12,40,110,90,1262,18,7
2016-05-01,14,231,2,8,1,56,10,43,92,80,992,23,4
2016-06-01,15,255,3,10,1,43,7,37,74,53,866,30,7
2016-07-01,21,279,7,11,3,52,3,51,88,155,1567,36,10
2016-08-01,18,313,6,9,3,58,1,65,115,99,973,19,9
2016-09-01,9,57,2,6,1,38,4,20,69,41,649,23,5
2016-10-01,12,90,1,6,0,58,6,51,112,91,600,22,5
2016-11-01,17,134,3,6,1,104,28,83,214,200,1858,22,5
2016-12-01,20,181,4,10,2,125,11,117,243,220,2946,17,6
2017-01-01,13,104,1,7,0,91,10,67,203,171,2153,22,6
2017-02-01,20,125,3,9,1,87,23,81,161,197,2606,23,6
2017-03-01,25,151,4,8,0,128,25,98,249,202,3395,25,13
2017-04-01,20,103,5,7,0,100,14,78,208,192,2590,31,9
2017-05-01,21,167,7,9,1,96,9,82,197,233,2514,20,6
2017-06-01,19,106,7,11,3,70,8,64,125,188,2074,33,9
2017-07-01,16,62,4,7,2,39,5,29,116,75,1435,29,10
2017-08-01,14,100,2,9,2,47,10,38,125,102,1758,32,13
2017-09-01,14,56,3,7,1,43,6,38,140,106,1855,19,1
2017-10-01,20,161,8,14,4,66,13,57,180,143,1667,18,12
2017-11-01,17,156,4,8,2,89,6,76,189,144,1216,29,3
2017-12-01,17,67,5,9,2,48,4,38,132,98,986,27,5
2018-01-01,17,72,3,8,0,30,5,25,117,103,939,34,7
2018-02-01,14,107,2,6,0,45,11,37,118,145,1081,24,6
2018-03-01,22,236,4,8,0,110,13,86,244,198,1938,26,6
2018-04-01,22,100,4,8,1,47,2,43,151,115,876,11,4
2018-05-01,17,196,0,9,0,101,13,80,254,226,2178,13,4
2018-06-01,22,156,3,9,0,74,9,57,218,180,1621,28,3
2018-07-01,14,124,1,7,1,35,3,30,165,156,1382,15,10
2018-08-01,9,73,1,5,0,32,3,20,137,132,1129,15,6
2018-09-01,14,102,2,8,0,43,26,50,131,161,1309,17,7
2018-10-01,18,82,5,7,0,36,6,32,133,114,741,23,10
2018-11-01,13,69,2,7,0,26,3,19,121,83,682,62,5
2018-12-01,10,43,0,6,0,21,4,20,85,71,622,26,5
2019-01-01,11,44,1,6,0,25,5,20,114,102,704,21,10
2019-02-01,12,62,0,6,0,34,6,27,125,107,853,32,2
2019-03-01,11,132,3,5,0,47,10,30,111,89,886,37,7
2019-04-01,16,221,0,5,0,90,9,84,252,235,1101,38,4
2019-05-01,18,154,3,9,2,63,14,48,255,232,1237,180,14
2019-06-01,23,116,6,10,2,51,12,46,168,158,783,58,8
2019-07-01,19,182,7,11,3,75,9,59,223,222,715,43,19
2019-08-01,21,116,3,9,1,50,4,46,169,143,550,40,11
2019-09-01,15,184,2,8,0,55,5,48,197,174,536,48,10
2019-10-01,13,90,1,8,0,30,11,23,124,107,688,45,9
2019-11-01,16,96,3,8,0,28,1,26,120,91,418,29,17
2019-12-01,10,89,0,7,0,44,7,34,146,134,349,29,6
2020-01-01,16,263,0,7,0,86,6,76,374,346,612,39,6
2020-02-01,18,168,2,8,0,35,5,38,209,186,381,40,6
2020-03-01,13,139,1,8,1,52,4,54,206,186,798,40,5
2020-04-01,14,116,3,8,1,45,7,35,230,200,614,43,13
2020-05-01,18,127,5,10,1,79,21,67,269,242,904,54,9
2020-06-01,26,162,6,11,2,56,31,49,255,253,1340,42,5
2020-07-01,17,84,4,8,2,53,14,49,247,226,963,43,14
2020-08-01,13,64,3,9,1,29,4,34,193,297,1742,41,6
