dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-10-01,1,4,0,1,0,0,0,0,12,2,21,0,0
2016-11-01,1,19,0,1,0,0,0,0,2,4,3,0,0
2016-12-01,1,34,0,1,0,0,0,0,0,0,0,0,0
2017-01-01,1,4,0,1,0,0,0,0,0,0,0,0,0
2017-02-01,1,28,0,1,0,0,0,0,0,0,0,0,0
2017-03-01,1,11,0,1,0,0,0,0,0,0,0,0,0
2017-04-01,1,62,0,1,0,0,0,0,3,1,4,0,0
2017-05-01,1,20,0,1,0,0,0,0,3,0,4,0,0
2017-06-01,1,53,0,1,0,0,0,0,2,6,9,0,0
2017-07-01,1,82,0,1,0,1,0,1,5,6,6,0,0
2017-08-01,1,121,0,1,0,0,0,0,7,1,5,0,0
2017-09-01,2,67,1,1,0,0,0,0,7,8,10,0,0
2017-10-01,5,177,3,1,0,7,0,5,37,26,150,445,25
2017-11-01,3,57,1,1,0,1,0,2,18,15,83,103,12
2017-12-01,3,64,0,1,0,1,0,2,5,5,24,80,11
2018-01-01,2,21,0,1,0,2,0,2,3,2,18,39,4
2018-02-01,2,27,1,1,0,1,0,1,3,1,1,22,6
2018-03-01,1,74,0,1,0,1,0,1,2,2,6,31,6
2018-04-01,1,21,0,1,0,0,0,0,0,0,0,18,3
2018-05-01,1,17,0,1,0,1,0,1,1,2,1,26,1
2018-06-01,2,49,0,1,0,6,0,5,10,10,12,35,3
2018-07-01,3,19,1,1,0,4,0,4,4,4,6,23,3
2018-08-01,1,34,0,1,0,0,0,0,3,0,0,22,4
2018-09-01,1,20,0,1,0,0,0,0,0,1,6,23,5
2018-10-01,3,56,1,2,1,8,1,8,10,13,17,66,4
2018-11-01,2,5,0,1,0,2,0,2,4,2,5,18,2
2018-12-01,2,5,0,1,0,1,0,0,2,0,4,16,4
2019-01-01,0,0,0,0,0,0,0,0,1,0,2,21,4
2019-02-01,1,11,0,1,0,0,1,0,1,2,10,13,3
2019-03-01,0,0,0,0,0,0,0,0,1,0,8,19,2
2019-04-01,1,3,0,1,0,0,0,0,0,0,0,20,3
2019-05-01,2,19,1,2,1,5,0,3,6,5,14,28,4
2019-06-01,3,30,1,1,0,13,2,13,16,17,20,16,3
2019-07-01,1,40,0,1,0,3,0,3,3,4,7,7,0
2019-08-01,3,77,1,2,1,4,0,4,10,13,26,20,3
2019-09-01,2,39,0,1,0,6,0,6,12,10,19,48,8
2019-10-01,2,16,0,1,0,5,0,2,6,2,9,14,4
2019-11-01,4,40,1,3,1,5,0,6,6,7,3,75,5
2019-12-01,1,7,0,1,0,0,0,0,1,0,4,7,4
2020-01-01,2,14,1,2,1,4,0,1,4,1,6,25,5
2020-02-01,2,11,0,2,0,3,1,3,3,4,2,23,4
2020-03-01,2,26,0,2,0,8,3,9,8,16,15,21,3
2020-04-01,1,22,0,1,0,1,0,0,2,0,3,23,1
2020-05-01,3,10,1,3,1,2,0,2,2,3,7,46,11
2020-06-01,1,29,0,1,0,0,1,0,6,6,12,22,2
2020-07-01,1,29,0,1,0,0,0,0,10,9,34,57,5
2020-08-01,1,10,0,1,0,0,0,0,9,8,0,23,5
