dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2015-11-01,15,175,15,6,6,62,4,54,134,92,381,41,12
2015-12-01,7,62,1,3,0,24,1,25,35,44,120,8,2
2016-01-01,12,75,7,6,3,24,1,20,37,27,131,20,3
2016-02-01,14,138,5,6,1,25,3,23,83,44,259,4,7
2016-03-01,22,441,10,10,4,157,15,142,250,220,806,25,10
2016-04-01,16,223,3,7,1,48,13,33,90,97,445,20,3
2016-05-01,16,194,6,8,2,81,5,80,144,212,449,58,4
2016-06-01,19,197,9,8,2,85,3,81,147,143,493,59,12
2016-07-01,16,121,5,9,1,49,1,49,86,79,468,45,10
2016-08-01,23,176,10,11,4,69,3,65,120,122,594,47,17
2016-09-01,15,124,4,8,0,60,5,51,127,94,617,99,15
2016-10-01,24,245,12,12,3,119,5,115,227,237,884,71,20
2016-11-01,17,112,8,10,3,54,3,52,125,92,672,131,31
2016-12-01,37,202,27,19,12,94,10,78,169,148,1116,115,52
2017-01-01,21,113,8,10,2,55,5,50,119,108,1034,115,37
2017-02-01,28,135,12,11,3,65,7,56,149,131,1457,176,50
2017-03-01,41,155,22,24,14,79,7,52,168,92,1015,183,70
2017-04-01,35,136,14,19,5,60,7,62,149,131,1216,215,68
2017-05-01,37,152,19,16,4,80,11,69,167,128,1298,208,91
2017-06-01,34,113,17,17,8,55,5,51,113,98,1230,201,67
2017-07-01,24,71,11,15,3,45,7,26,107,63,944,176,56
2017-08-01,32,82,17,15,3,55,10,36,139,109,1299,192,67
2017-09-01,28,72,14,14,3,48,7,30,105,64,854,223,78
2017-10-01,31,95,18,14,5,39,4,41,90,98,1118,328,84
2017-11-01,36,82,23,16,10,51,4,42,136,188,1961,286,108
2017-12-01,22,48,12,13,5,36,5,24,92,52,744,288,99
2018-01-01,28,72,18,17,8,42,11,35,121,98,1234,389,104
2018-02-01,28,97,18,19,9,69,8,53,153,131,1712,382,124
2018-03-01,47,128,28,24,11,92,16,59,224,173,1882,482,156
2018-04-01,21,117,9,13,5,80,12,66,190,204,1525,485,143
2018-05-01,3,23,0,3,0,42,5,19,155,100,1002,460,127
2018-06-01,1,2,0,1,0,32,20,27,139,121,1292,504,158
2018-07-01,1,1,0,1,0,41,11,38,118,102,903,461,128
2018-08-01,3,14,0,3,0,39,8,31,163,118,1231,563,152
2018-09-01,3,4,0,3,0,46,15,31,147,127,1035,464,143
2018-10-01,6,8,3,5,1,42,8,25,135,98,662,461,151
2018-11-01,6,14,2,5,1,42,8,41,125,126,856,504,146
2018-12-01,3,7,0,3,0,47,21,22,125,85,739,542,126
2019-01-01,5,11,0,4,0,46,10,31,133,90,916,543,154
2019-02-01,7,23,2,7,2,61,23,43,129,152,1016,433,140
2019-03-01,11,64,5,8,1,41,12,23,150,125,970,604,154
2019-04-01,10,41,2,7,1,49,6,36,129,86,961,539,149
2019-05-01,11,63,4,8,1,39,10,25,164,109,989,555,176
2019-06-01,9,42,2,6,1,26,4,29,131,118,1105,454,134
2019-07-01,20,89,12,15,8,33,8,21,174,140,1084,656,207
2019-08-01,16,104,5,8,0,43,16,22,196,180,1647,532,169
2019-09-01,20,88,7,13,3,27,30,16,203,181,1617,477,177
2019-10-01,39,237,24,23,10,77,73,76,306,418,3262,503,167
2019-11-01,26,78,15,17,10,77,7,27,270,165,2051,605,106
2019-12-01,34,85,23,17,7,64,8,38,196,381,2328,450,107
2020-01-01,38,107,23,22,11,61,9,50,188,139,1217,459,78
2020-02-01,32,103,14,20,4,71,17,51,202,154,1439,430,94
2020-03-01,22,70,11,17,7,39,5,35,133,118,1187,310,70
2020-04-01,34,96,18,16,2,69,10,55,190,191,1732,283,70
2020-05-01,20,66,10,13,2,60,15,32,196,391,2818,273,69
2020-06-01,17,36,4,12,0,28,12,23,143,122,828,247,74
2020-07-01,21,73,8,15,2,56,27,33,164,152,1184,245,83
2020-08-01,17,37,4,12,1,42,11,19,132,198,1183,252,74
