dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-03-01,2,93,2,1,1,12,0,12,12,12,56,0,0
2016-04-01,2,31,0,1,0,8,0,8,10,9,38,0,0
2016-05-01,1,1,0,1,0,0,0,0,0,0,0,0,0
2016-06-01,2,5,0,1,0,1,0,1,1,1,2,0,0
2016-07-01,2,3,1,2,1,1,0,1,1,1,4,0,0
2016-08-01,2,7,0,2,0,2,0,2,2,2,8,0,0
2016-09-01,1,2,0,1,0,1,0,1,1,1,6,0,0
2016-10-01,2,2,0,2,0,1,0,1,1,1,2,0,0
2016-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-01,2,3,0,2,0,1,0,1,1,1,4,0,0
2017-01-01,1,5,0,1,0,1,0,1,1,1,10,0,0
2017-02-01,2,2,0,2,0,1,0,1,1,1,4,0,0
2017-03-01,1,4,0,1,0,1,0,1,1,1,6,0,0
2017-04-01,3,11,0,2,0,4,0,4,4,4,4,0,0
2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-01,3,35,1,3,1,12,0,12,12,12,26,0,0
2017-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-01,2,3,0,2,0,1,0,1,1,1,2,0,0
2017-12-01,4,5,1,4,1,2,0,2,2,2,2,0,0
2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-01,2,20,0,2,0,3,0,3,3,3,6,0,0
2018-03-01,3,35,0,2,0,11,0,10,11,10,26,0,0
2018-04-01,3,146,0,2,0,8,1,8,11,12,34,4,1
2018-05-01,7,38,5,4,2,11,1,9,19,15,124,954,34
2018-06-01,8,38,4,4,2,15,2,11,31,21,154,104,13
2018-07-01,5,10,2,5,1,6,0,5,11,9,73,87,13
2018-08-01,7,95,3,2,0,10,3,6,14,9,143,116,14
2018-09-01,6,51,1,3,1,5,0,4,8,7,57,80,8
2018-10-01,9,95,3,4,1,20,0,18,30,21,113,82,12
2018-11-01,6,24,3,4,1,8,0,7,13,9,64,206,11
2018-12-01,8,70,4,4,2,11,1,10,15,13,57,130,17
2019-01-01,3,21,0,2,0,8,1,5,14,10,86,109,15
2019-02-01,7,47,2,3,1,8,0,9,14,12,69,113,12
2019-03-01,10,38,5,5,3,15,1,11,23,16,122,137,28
2019-04-01,6,21,3,3,1,9,1,6,14,12,100,127,19
2019-05-01,12,96,7,6,4,17,2,17,31,25,225,149,24
2019-06-01,5,32,1,4,1,9,2,6,17,21,161,108,13
2019-07-01,5,35,3,3,0,9,1,8,14,12,81,140,29
2019-08-01,7,24,2,6,2,5,1,5,14,10,73,105,17
2019-09-01,10,31,5,7,3,11,0,4,20,7,87,125,20
2019-10-01,17,82,11,10,7,17,3,16,22,28,174,150,27
2019-11-01,6,16,2,5,2,4,1,3,14,10,58,156,21
2019-12-01,6,17,1,3,0,8,2,7,13,11,47,92,22
2020-01-01,16,89,10,10,6,14,1,11,21,16,97,142,26
2020-02-01,10,41,5,6,2,12,2,10,22,21,173,146,22
2020-03-01,7,22,4,6,3,7,0,6,18,12,122,107,26
2020-04-01,13,66,8,10,4,16,1,9,29,25,237,114,31
2020-05-01,11,35,1,9,1,11,2,8,20,34,192,123,28
2020-06-01,7,31,3,3,0,11,1,10,31,26,178,117,29
2020-07-01,6,25,3,3,1,5,1,5,10,7,46,92,24
2020-08-01,6,10,3,4,1,9,0,5,13,9,43,98,20
