dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-08-01,3,29,3,1,1,1,0,1,1,1,4,0,0
2016-09-01,3,76,1,1,0,21,0,20,34,26,58,0,1
2016-10-01,4,102,0,1,0,77,8,66,130,109,424,0,1
2016-11-01,6,87,2,2,1,86,5,77,145,132,615,4,1
2016-12-01,5,70,0,2,0,61,4,63,122,97,651,8,1
2017-01-01,8,186,3,2,0,195,13,177,275,263,1338,1,0
2017-02-01,8,200,1,3,1,186,11,175,347,303,1340,9,0
2017-03-01,12,86,3,4,1,82,4,81,159,146,746,9,4
2017-04-01,9,55,1,3,1,56,5,48,98,75,568,0,1
2017-05-01,11,83,3,5,2,82,8,76,116,111,887,5,5
2017-06-01,6,89,0,3,0,95,5,83,140,131,830,7,3
2017-07-01,6,67,0,3,0,64,4,62,100,93,459,5,0
2017-08-01,7,81,2,5,1,74,4,77,121,106,743,6,1
2017-09-01,8,99,1,5,0,107,2,97,180,151,1300,8,3
2017-10-01,13,100,5,4,0,105,9,99,174,153,1204,24,14
2017-11-01,14,94,6,4,0,102,11,93,165,137,1382,21,6
2017-12-01,11,65,3,3,0,86,13,65,125,107,1136,7,2
2018-01-01,15,90,5,5,1,103,12,89,182,158,1388,16,4
2018-02-01,16,135,4,6,2,151,17,131,248,299,2391,9,1
2018-03-01,14,134,2,6,0,155,21,132,252,226,1828,18,6
2018-04-01,13,107,0,6,0,125,18,103,194,207,1337,14,3
2018-05-01,15,137,2,5,0,143,21,126,247,315,1728,23,3
2018-06-01,14,89,2,6,1,94,8,84,192,219,1359,11,5
2018-07-01,14,88,0,5,0,88,9,85,195,160,1494,10,3
2018-08-01,14,76,1,5,0,82,8,71,122,121,422,10,6
2018-09-01,15,65,2,6,0,57,3,60,136,131,706,16,5
2018-10-01,19,106,1,8,1,115,3,103,215,206,1106,19,7
2018-11-01,16,121,3,7,1,120,8,119,185,214,990,13,3
2018-12-01,16,54,3,6,1,63,4,53,120,114,493,13,3
2019-01-01,13,41,1,4,0,39,6,41,87,103,632,111,12
2019-02-01,16,77,1,6,0,78,6,77,108,169,712,18,6
2019-03-01,13,63,1,5,1,70,5,62,109,165,425,22,7
2019-04-01,15,43,2,5,0,47,3,43,82,87,417,41,8
2019-05-01,17,29,2,5,0,24,2,29,54,63,229,15,7
2019-06-01,10,28,0,6,0,34,3,27,79,61,132,17,4
2019-07-01,13,30,2,5,0,27,0,30,43,57,101,10,2
2019-08-01,7,11,1,3,0,15,1,11,30,27,42,9,1
2019-09-01,13,46,1,6,1,45,2,46,63,96,184,14,5
2019-10-01,13,45,2,7,0,46,2,43,89,77,213,16,7
2019-11-01,8,24,2,4,0,35,4,24,66,47,168,29,3
2019-12-01,9,18,0,4,0,43,5,17,63,43,207,12,8
2020-01-01,14,45,4,6,1,33,4,40,88,63,499,7,7
2020-02-01,14,48,5,6,0,13,4,31,126,96,901,29,1
2020-03-01,19,59,5,9,2,0,1,0,93,101,622,17,4
2020-04-01,15,53,3,5,0,0,1,1,150,94,693,18,10
2020-05-01,19,62,3,6,1,0,0,0,87,117,757,13,9
2020-06-01,16,46,2,6,0,0,0,0,113,94,532,33,10
2020-07-01,20,63,2,6,0,0,0,0,121,123,578,20,9
2020-08-01,11,36,2,3,0,2,1,1,73,88,290,10,5
