dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-02-01,1,27,0,1,0,4,1,3,12,10,83,1072,75
2016-03-01,1,32,0,1,0,1,0,1,2,1,49,87,13
2016-04-01,2,36,1,2,1,1,0,1,1,1,8,34,7
2016-05-01,2,43,0,2,0,0,0,0,2,1,7,22,4
2016-06-01,1,74,0,1,0,0,0,0,0,1,3,23,2
2016-07-01,1,52,0,1,0,0,0,0,0,0,0,16,3
2016-08-01,1,54,0,1,0,0,0,0,2,3,37,18,5
2016-09-01,1,15,0,1,0,0,0,0,2,1,31,27,6
2016-10-01,1,30,0,1,0,0,0,0,4,4,50,21,5
2016-11-01,1,39,0,1,0,0,0,0,0,0,0,8,0
2016-12-01,1,18,0,1,0,0,0,0,1,1,34,133,11
2017-01-01,1,43,0,1,0,1,0,1,10,9,82,81,12
2017-02-01,1,27,0,1,0,0,0,0,13,12,97,41,8
2017-03-01,1,15,0,1,0,0,0,0,12,13,60,58,10
2017-04-01,3,28,2,3,2,0,0,0,20,17,195,75,21
2017-05-01,1,54,0,1,0,0,0,0,20,16,166,89,12
2017-06-01,2,113,1,2,1,0,0,0,32,31,299,128,36
2017-07-01,3,52,1,3,1,0,0,0,66,44,447,96,32
2017-08-01,6,110,3,4,1,0,0,0,68,79,670,133,32
2017-09-01,5,137,4,3,1,1,0,1,90,79,858,142,47
2017-10-01,6,130,3,4,2,1,0,1,113,98,957,223,48
2017-11-01,10,167,7,5,3,2,0,2,128,117,1008,186,50
2017-12-01,7,108,3,4,1,1,0,1,98,96,765,188,36
2018-01-01,8,143,5,7,3,3,0,3,128,126,931,217,67
2018-02-01,3,53,1,3,1,1,0,1,91,56,662,219,36
2018-03-01,7,49,5,4,1,1,0,1,74,98,600,220,64
2018-04-01,7,78,1,3,0,4,0,4,89,112,732,186,48
2018-05-01,3,47,0,3,0,0,0,0,71,73,434,185,41
2018-06-01,1,69,0,1,0,3,0,3,102,100,626,168,34
2018-07-01,4,76,1,4,1,1,0,1,76,74,483,195,41
2018-08-01,6,42,1,6,1,2,1,1,68,55,401,157,49
2018-09-01,7,70,4,5,2,1,0,1,75,86,613,1646,107
2018-10-01,7,67,6,5,3,0,0,0,85,70,502,361,68
2018-11-01,3,33,1,3,1,1,0,1,68,79,411,183,34
2018-12-01,4,47,1,3,0,0,0,0,73,77,412,181,39
2019-01-01,4,85,1,4,1,0,0,0,75,67,453,205,39
2019-02-01,5,38,2,5,2,1,0,1,72,66,463,292,50
2019-03-01,2,68,0,2,0,2,0,2,89,95,592,691,83
2019-04-01,3,48,2,2,0,0,0,0,59,48,401,217,70
2019-05-01,3,41,2,2,0,0,0,0,66,68,422,217,60
2019-06-01,2,49,1,2,0,1,0,1,50,31,217,165,43
2019-07-01,5,38,3,4,1,1,0,1,70,80,287,220,48
2019-08-01,4,62,2,4,2,1,0,1,57,50,288,207,61
2019-09-01,6,109,3,6,2,2,1,1,68,77,243,179,43
2019-10-01,3,52,0,3,0,0,0,0,61,53,246,185,44
2019-11-01,3,64,2,3,2,2,0,2,73,63,398,200,37
2019-12-01,7,72,5,6,2,0,0,0,47,41,194,144,52
2020-01-01,3,61,0,3,0,1,0,1,58,58,315,255,52
2020-02-01,4,38,2,4,1,0,0,0,66,49,239,171,45
2020-03-01,8,62,5,5,2,2,0,2,80,79,451,229,42
2020-04-01,5,61,3,3,1,1,0,1,59,68,337,259,54
2020-05-01,3,9,2,2,0,0,0,0,61,34,221,214,44
2020-06-01,2,25,0,2,0,0,0,0,52,61,250,263,50
2020-07-01,8,24,4,7,3,0,0,0,69,54,227,235,57
2020-08-01,7,37,4,5,1,0,0,0,55,69,236,194,49
