dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-03-01,1,1,1,1,1,0,0,0,1,1,0,0,1
2016-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-01,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-06-01,1,2,0,1,0,0,0,0,0,0,0,0,0
2016-07-01,2,37,1,2,0,2,0,2,9,8,53,4,1
2016-08-01,1,16,0,1,0,1,0,1,2,2,6,1,0
2016-09-01,1,2,1,1,0,1,0,0,1,0,13,0,1
2016-10-01,1,8,0,1,0,0,1,0,0,1,13,1,0
2016-11-01,1,75,0,1,0,0,0,0,4,2,46,6,0
2016-12-01,8,135,6,8,6,15,8,6,39,37,312,500,14
2017-01-01,8,124,5,8,4,17,5,11,66,51,627,247,11
2017-02-01,9,29,8,7,5,12,4,7,47,25,329,512,25
2017-03-01,7,42,6,6,4,14,5,7,45,35,372,294,19
2017-04-01,4,15,3,3,1,7,1,4,27,20,249,105,13
2017-05-01,11,106,7,5,2,19,6,9,68,68,552,82,11
2017-06-01,7,42,4,5,2,18,3,11,44,28,366,66,4
2017-07-01,9,67,4,6,3,29,10,14,67,56,404,163,10
2017-08-01,9,79,5,6,3,20,3,10,60,39,457,78,8
2017-09-01,5,73,0,3,0,11,9,6,48,43,371,64,5
2017-10-01,4,55,1,2,0,11,5,4,45,47,469,101,6
2017-11-01,5,147,2,3,1,22,12,8,74,72,705,233,7
2017-12-01,7,32,1,3,0,14,2,10,75,59,673,341,14
2018-01-01,8,47,2,3,0,21,18,5,87,72,747,214,10
2018-02-01,11,79,6,3,1,16,3,13,49,39,328,119,13
2018-03-01,6,63,2,5,1,10,5,3,43,38,351,156,18
2018-04-01,7,147,4,6,4,14,7,12,61,78,452,166,9
2018-05-01,10,155,3,5,2,20,6,20,72,73,595,182,12
2018-06-01,15,118,7,8,3,33,15,26,107,93,597,233,14
2018-07-01,23,154,14,16,10,56,12,36,175,152,1287,327,22
2018-08-01,18,70,9,13,5,25,4,13,75,52,420,204,16
2018-09-01,17,32,10,14,7,22,1,20,69,55,411,231,20
2018-10-01,24,62,10,13,6,40,15,25,106,96,664,265,18
2018-11-01,19,104,10,14,7,41,13,30,109,98,844,326,27
2018-12-01,16,65,5,10,3,29,15,23,68,81,549,235,10
2019-01-01,21,57,11,16,5,36,11,16,120,89,658,404,24
2019-02-01,10,24,6,10,5,14,4,13,67,53,518,222,18
2019-03-01,18,123,7,10,3,31,10,13,113,127,844,211,12
2019-04-01,17,59,6,10,4,26,2,15,60,53,302,173,13
2019-05-01,14,64,5,8,1,17,12,19,61,73,546,230,21
2019-06-01,9,102,4,4,2,35,8,26,88,77,562,182,16
2019-07-01,17,77,11,12,9,29,5,20,87,65,553,181,22
2019-08-01,8,52,6,7,3,9,1,5,54,48,350,166,26
2019-09-01,14,66,6,7,1,25,29,24,65,82,374,160,15
2019-10-01,7,113,2,4,1,39,9,28,87,74,424,157,18
2019-11-01,5,147,3,4,1,3,7,3,80,63,539,146,18
2019-12-01,5,111,0,5,0,6,0,3,156,133,1325,174,10
2020-01-01,6,109,4,5,2,5,0,5,149,128,1299,179,13
2020-02-01,1,110,0,1,0,2,1,1,94,56,831,136,10
2020-03-01,3,135,2,3,1,2,0,3,100,75,870,138,13
2020-04-01,7,157,4,5,0,6,2,6,86,70,646,111,11
2020-05-01,4,248,3,4,1,14,1,11,144,133,899,133,11
2020-06-01,3,183,0,2,0,33,6,29,182,150,1182,274,15
2020-07-01,3,167,0,3,0,21,1,17,136,86,589,113,7
2020-08-01,4,111,2,4,1,13,3,8,108,98,677,98,5
