dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-08-01,1,7,1,1,1,2,0,2,2,2,0,2,0
2016-09-01,1,6,0,1,0,2,0,2,2,2,2,1,0
2016-10-01,2,64,1,1,0,18,0,16,26,16,52,13,1
2016-11-01,2,35,1,1,0,7,0,7,7,9,37,11,2
2016-12-01,6,87,5,3,2,27,1,27,36,37,153,12,2
2017-01-01,11,115,6,5,3,39,0,34,63,53,376,185,5
2017-02-01,7,35,2,3,1,11,1,10,19,14,147,27,3
2017-03-01,12,112,6,3,1,33,10,27,54,55,400,25,6
2017-04-01,6,72,2,2,0,20,1,20,27,25,153,42,5
2017-05-01,6,20,1,2,0,14,5,7,28,16,93,16,4
2017-06-01,9,75,2,4,2,29,2,26,37,45,224,37,4
2017-07-01,7,23,3,4,3,9,3,6,19,12,128,72,4
2017-08-01,6,91,2,3,1,29,3,26,41,36,164,40,4
2017-09-01,5,38,3,3,2,14,5,9,21,17,83,25,7
2017-10-01,6,55,3,4,2,16,2,14,35,30,206,59,1
2017-11-01,5,19,3,3,2,9,0,7,13,12,56,35,2
2017-12-01,6,77,2,3,0,23,7,20,32,32,167,41,4
2018-01-01,10,99,6,5,3,24,3,22,37,36,304,75,4
2018-02-01,10,55,6,5,3,17,2,8,22,12,114,73,7
2018-03-01,12,92,6,8,3,15,1,12,28,17,169,81,8
2018-04-01,11,84,6,7,3,19,4,23,30,37,205,98,8
2018-05-01,5,72,2,4,1,15,0,15,26,23,158,79,3
2018-06-01,6,20,3,2,0,15,1,7,18,10,76,101,9
2018-07-01,6,36,2,4,1,11,8,8,21,22,134,78,6
2018-08-01,4,27,0,3,0,7,0,5,12,7,38,218,5
2018-09-01,8,28,6,5,4,13,1,5,21,28,200,83,11
2018-10-01,14,109,8,6,3,17,10,13,30,32,205,339,14
2018-11-01,8,83,5,2,0,17,6,17,25,36,159,152,8
2018-12-01,10,58,6,7,4,17,1,17,23,24,142,104,10
2019-01-01,12,43,8,6,4,11,0,11,17,15,138,114,9
2019-02-01,10,72,5,6,3,14,0,14,19,18,59,140,6
2019-03-01,8,21,3,3,1,6,0,5,10,7,42,50,2
2019-04-01,11,62,7,5,3,10,0,9,16,14,168,84,9
2019-05-01,7,23,4,3,1,2,0,2,5,3,51,79,4
2019-06-01,8,79,4,4,1,10,2,8,16,12,171,68,3
2019-07-01,12,70,6,5,3,16,1,14,21,22,159,70,5
2019-08-01,8,34,4,6,3,8,2,6,9,10,68,75,9
2019-09-01,9,32,6,6,3,7,0,8,11,8,74,50,7
2019-10-01,6,14,3,3,1,7,1,5,14,11,61,90,8
2019-11-01,5,47,3,3,1,18,8,11,23,20,98,65,3
2019-12-01,5,17,2,4,2,5,0,5,7,5,34,55,4
2020-01-01,5,11,2,3,0,6,1,3,12,5,43,62,4
2020-02-01,9,39,3,5,1,13,0,11,21,15,85,53,7
2020-03-01,8,40,3,5,2,15,2,11,19,20,138,51,8
2020-04-01,8,29,4,4,1,6,0,6,10,7,66,44,9
2020-05-01,4,13,1,2,1,3,0,3,12,5,47,46,4
2020-06-01,4,14,3,1,0,3,0,4,4,5,18,42,4
2020-07-01,4,7,3,4,3,2,0,1,8,4,50,44,3
2020-08-01,5,16,3,3,1,2,1,3,6,5,39,34,8
