dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2015-09-01,1,5,1,1,1,0,0,0,5,1,61,27,0
2015-10-01,4,64,3,2,1,14,6,5,100,79,710,1170,38
2015-11-01,2,2,1,2,0,1,3,0,24,9,109,162,5
2015-12-01,1,4,0,1,0,0,0,1,13,8,66,138,4
2016-01-01,1,2,0,1,0,0,0,0,8,1,42,138,2
2016-02-01,3,3,2,3,1,2,0,1,12,1,21,155,7
2016-03-01,2,8,1,2,0,1,0,2,12,7,69,148,5
2016-04-01,3,17,2,3,1,2,0,2,12,27,164,145,13
2016-05-01,2,7,1,2,0,1,0,1,11,11,87,164,11
2016-06-01,0,0,0,0,0,2,0,0,12,2,54,191,16
2016-07-01,5,25,3,3,0,3,1,3,18,18,127,222,13
2016-08-01,2,2,1,2,0,1,0,1,15,3,68,192,3
2016-09-01,0,0,0,0,0,0,0,0,5,2,20,195,8
2016-10-01,4,7,3,3,1,3,0,2,9,5,72,130,18
2016-11-01,4,16,1,4,0,3,2,3,20,18,123,139,6
2016-12-01,2,7,0,2,0,5,0,0,10,1,21,123,7
2017-01-01,8,27,7,4,1,3,1,4,16,10,107,82,12
2017-02-01,1,12,0,1,0,0,0,0,10,1,29,103,8
2017-03-01,4,18,1,2,0,1,0,3,10,33,180,147,7
2017-04-01,2,60,0,2,0,1,1,0,8,4,14,99,10
2017-05-01,4,86,1,3,0,0,1,0,10,70,245,98,2
2017-06-01,4,145,2,4,2,1,0,1,30,45,254,103,4
2017-07-01,4,208,2,4,2,2,0,2,31,39,231,86,8
2017-08-01,3,126,1,2,0,0,0,0,26,25,184,135,5
2017-09-01,5,115,2,4,1,2,1,1,25,27,157,133,8
2017-10-01,4,91,1,2,0,2,0,1,25,19,101,105,6
2017-11-01,2,95,0,2,0,1,1,1,43,42,217,114,9
2017-12-01,3,62,1,3,1,0,0,0,37,34,216,100,10
2018-01-01,4,147,2,2,0,7,2,5,61,62,348,121,5
2018-02-01,4,80,0,2,0,4,1,3,46,46,250,135,5
2018-03-01,2,128,0,2,0,2,2,0,43,41,229,151,12
2018-04-01,2,43,0,2,0,0,0,0,39,45,270,142,9
2018-05-01,3,104,1,2,0,2,0,1,46,40,195,149,4
2018-06-01,2,251,0,2,0,2,1,2,41,50,277,129,8
2018-07-01,1,5,0,1,0,0,0,0,38,36,218,182,9
2018-08-01,3,8,1,3,1,1,0,1,50,48,294,118,10
2018-09-01,2,3,0,2,0,1,1,0,29,19,209,135,6
2018-10-01,3,106,1,3,1,4,0,4,81,87,460,137,4
2018-11-01,2,90,0,2,0,1,1,0,34,36,190,135,11
2018-12-01,3,59,1,3,1,1,0,1,29,33,169,97,6
2019-01-01,3,59,1,2,0,2,1,1,23,20,98,120,12
2019-02-01,2,72,1,2,1,1,0,1,25,28,109,73,4
2019-03-01,1,41,0,1,0,1,0,0,28,26,164,126,9
2019-04-01,6,48,5,3,2,4,1,4,44,44,249,118,7
2019-05-01,3,26,1,2,1,2,0,1,28,26,228,120,9
2019-06-01,3,31,1,2,1,1,0,2,19,15,68,72,4
2019-07-01,4,43,0,2,0,2,0,2,34,42,236,80,5
2019-08-01,4,48,1,3,1,2,0,2,61,56,468,95,6
2019-09-01,3,25,0,2,0,1,0,1,30,32,261,51,9
2019-10-01,2,32,0,2,0,0,0,0,27,30,164,48,7
2019-11-01,2,23,0,2,0,0,0,0,32,28,129,27,5
2019-12-01,3,47,0,3,0,0,0,0,41,41,278,56,7
2020-01-01,3,47,1,3,0,1,0,1,20,25,152,40,1
2020-02-01,2,40,0,2,0,1,1,0,23,22,101,28,4
2020-03-01,1,1,0,1,0,2,2,0,6,6,43,35,10
2020-04-01,2,43,0,1,0,1,0,1,43,45,331,55,4
2020-05-01,2,17,0,1,0,1,0,1,14,18,95,36,0
2020-06-01,0,0,0,0,0,0,0,0,16,7,44,23,3
2020-07-01,2,5,0,1,0,1,0,1,24,21,134,44,8
