dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2015-06-01,8,289,8,4,4,74,8,64,94,79,207,0,0
2015-07-01,9,396,2,4,0,79,4,76,122,126,285,7,5
2015-08-01,15,142,6,6,2,37,2,35,65,59,252,10,3
2015-09-01,12,48,6,5,1,12,0,12,21,15,87,14,10
2015-10-01,6,30,1,4,0,3,1,2,12,5,74,6,3
2015-11-01,16,124,9,5,1,23,3,20,300,53,498,17,8
2015-12-01,28,206,14,5,1,45,0,41,161,250,423,3,12
2016-01-01,15,155,1,5,1,38,1,35,52,58,283,11,5
2016-02-01,17,158,4,6,2,27,1,23,47,31,219,5,7
2016-03-01,17,105,4,5,1,25,2,28,34,45,250,6,3
2016-04-01,14,112,4,3,0,21,1,23,36,47,233,17,4
2016-05-01,8,73,1,5,0,55,2,51,93,81,470,14,4
2016-06-01,7,36,1,5,1,15,2,14,26,39,175,14,1
2016-07-01,5,10,1,3,0,6,0,6,9,8,32,8,2
2016-08-01,0,0,0,0,0,0,0,0,3,1,4,3,0
2016-09-01,2,2,1,2,1,1,0,1,2,1,4,9,2
2016-10-01,2,3,0,1,0,2,0,2,4,2,51,15,3
2016-11-01,0,0,0,0,0,0,0,0,3,1,45,4,1
2016-12-01,0,0,0,0,0,0,0,0,6,0,8,2,3
2017-01-01,2,4,1,2,1,8,1,2,12,3,27,8,1
2017-02-01,3,4,1,3,1,3,0,1,9,1,27,7,3
2017-03-01,3,4,1,3,0,5,1,2,14,4,59,7,3
2017-04-01,17,69,9,10,3,30,0,34,52,65,314,7,5
2017-05-01,8,81,1,5,1,24,3,26,41,47,214,4,3
2017-06-01,9,38,2,4,0,9,0,8,28,18,196,11,2
2017-07-01,7,42,0,4,0,14,0,14,29,25,169,6,2
2017-08-01,3,14,0,2,0,5,2,2,15,10,73,8,2
2017-09-01,1,22,0,1,0,5,3,3,19,11,37,13,4
2017-10-01,3,17,1,2,0,6,0,3,25,12,117,10,1
2017-11-01,12,127,3,6,0,37,3,31,88,86,444,14,2
2017-12-01,10,102,1,6,0,28,1,27,73,54,388,11,1
2018-01-01,12,91,5,7,3,36,4,31,61,60,320,7,4
2018-02-01,8,63,1,5,0,25,0,18,64,31,318,15,3
2018-03-01,8,34,1,6,0,11,0,11,33,18,188,8,2
2018-04-01,8,55,2,6,1,15,1,20,32,35,178,11,2
2018-05-01,4,17,0,3,0,7,1,9,21,20,113,13,2
2018-06-01,6,20,3,4,0,9,0,6,24,13,120,14,3
2018-07-01,5,22,2,4,0,4,0,5,19,14,83,6,6
2018-08-01,5,79,1,3,1,20,1,18,54,69,280,8,3
2018-09-01,5,37,0,3,0,6,3,5,36,14,125,7,1
2018-10-01,5,57,2,4,1,6,0,4,34,15,127,18,6
2018-11-01,4,55,1,3,1,3,1,4,31,23,134,21,3
2018-12-01,5,103,2,3,0,8,0,7,47,30,153,10,4
2019-01-01,10,243,1,7,0,46,6,41,138,146,441,13,2
2019-02-01,10,193,2,5,0,18,5,17,63,67,356,15,1
2019-03-01,12,227,4,5,1,50,1,36,108,69,395,21,6
2019-04-01,14,253,3,5,0,65,3,65,136,117,379,35,7
2019-05-01,14,221,6,4,1,57,2,54,104,95,352,20,6
2019-06-01,15,194,5,4,0,56,1,50,137,123,695,11,7
2019-07-01,7,181,1,3,0,29,1,26,85,143,504,59,3
2019-08-01,9,170,2,3,0,33,2,34,68,70,270,20,5
2019-09-01,12,184,4,6,2,32,0,34,79,81,360,20,6
2019-10-01,11,204,1,6,0,45,2,41,113,89,393,38,8
2019-11-01,10,166,1,4,0,34,2,25,90,54,371,28,4
2019-12-01,5,59,0,2,0,13,4,11,56,48,248,33,1
2020-01-01,11,235,3,4,0,59,4,50,118,110,695,20,3
2020-02-01,17,139,4,4,0,37,0,34,74,61,349,29,13
2020-03-01,13,225,4,5,2,68,6,51,122,91,573,36,12
2020-04-01,21,328,8,4,0,55,11,53,126,101,687,11,10
2020-05-01,20,176,4,4,1,48,8,43,103,139,756,42,10
2020-06-01,16,156,4,3,0,49,2,45,96,95,566,13,4
2020-07-01,14,177,3,3,0,60,3,50,134,115,792,18,3
2020-08-01,18,286,5,6,1,78,12,69,168,144,802,9,5
