dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2015-06-01,8,96,8,5,5,32,4,21,32,25,252,22,7
2015-07-01,6,37,2,4,1,11,1,13,16,15,126,9,4
2015-08-01,10,125,2,6,0,36,2,33,37,36,341,94,12
2015-09-01,11,378,1,6,0,97,1,97,103,104,835,18,6
2015-10-01,8,176,0,5,0,48,0,46,53,49,358,11,9
2015-11-01,9,109,1,6,1,31,4,27,32,32,256,17,8
2015-12-01,6,96,0,4,0,23,3,23,26,26,245,40,9
2016-01-01,8,117,2,4,0,32,3,24,35,28,397,29,9
2016-02-01,9,63,2,4,0,26,2,23,29,28,252,19,11
2016-03-01,6,104,0,4,0,33,4,33,35,37,325,23,16
2016-04-01,9,119,1,4,0,41,6,36,43,42,303,41,14
2016-05-01,8,130,0,4,0,54,6,46,59,55,468,18,9
2016-06-01,10,205,3,5,1,79,12,70,82,86,570,15,10
2016-07-01,10,202,2,4,0,90,6,77,94,84,184,13,10
2016-08-01,17,287,5,4,0,98,13,92,99,109,664,28,12
2016-09-01,8,131,0,3,0,49,3,47,53,52,347,17,10
2016-10-01,10,167,4,5,2,51,2,51,55,59,348,25,14
2016-11-01,8,248,0,3,0,65,9,56,66,65,78,13,4
2016-12-01,9,319,2,4,1,0,0,0,5,2,3,15,12
2017-01-01,12,121,4,5,1,40,3,32,59,41,132,38,16
2017-02-01,11,56,1,5,0,18,5,14,38,41,68,21,13
2017-03-01,12,117,1,5,0,29,5,23,37,37,69,22,12
2017-04-01,7,60,0,3,0,8,1,9,19,18,66,34,13
2017-05-01,7,57,0,4,0,11,0,10,19,20,74,22,9
2017-06-01,4,31,0,3,0,2,1,2,17,12,46,19,13
2017-07-01,4,11,0,3,0,0,3,0,3,6,22,11,7
2017-08-01,5,8,0,3,0,0,0,0,0,0,0,2,5
2017-09-01,5,47,0,4,0,1,0,0,5,37,84,4,6
2017-10-01,7,69,0,4,0,0,0,0,2,0,2,10,3
2017-11-01,9,62,1,4,0,0,0,0,0,0,0,10,4
2017-12-01,8,77,1,4,0,2,1,2,20,5,34,11,4
2018-01-01,7,34,0,4,0,10,0,10,16,10,28,7,4
2018-02-01,7,47,1,4,0,12,1,11,14,13,53,3,9
2018-03-01,3,20,0,3,0,8,1,4,12,6,40,5,7
2018-04-01,6,37,0,4,0,16,3,15,19,19,48,10,8
2018-05-01,5,81,0,3,0,24,0,23,29,23,71,10,7
2018-06-01,7,144,2,4,1,52,8,46,70,70,216,6,5
2018-07-01,9,152,2,5,1,57,7,45,78,72,224,8,6
2018-08-01,7,110,1,4,0,32,5,27,49,40,143,10,6
2018-09-01,8,216,1,4,0,50,8,42,100,90,138,13,4
2018-10-01,5,147,0,3,0,48,3,47,72,76,138,23,5
2018-11-01,5,68,0,3,0,20,2,17,25,22,64,13,8
2018-12-01,6,64,1,3,0,21,3,20,33,33,99,22,14
2019-01-01,6,65,0,3,0,26,5,18,37,36,117,27,19
2019-02-01,4,91,0,3,0,23,3,21,40,28,98,22,11
2019-03-01,8,178,3,4,1,59,10,47,70,61,168,26,14
2019-04-01,9,76,4,5,2,35,3,24,45,29,166,24,17
2019-05-01,8,93,2,4,0,38,10,26,47,40,123,12,11
2019-06-01,6,79,1,5,1,27,2,25,36,33,98,24,16
2019-07-01,6,22,0,4,0,16,10,7,19,19,57,22,17
2019-08-01,5,48,0,4,0,14,1,11,21,13,30,20,8
2019-09-01,4,61,0,4,0,18,6,15,23,22,49,16,5
2019-10-01,7,75,1,4,0,33,0,21,38,23,82,21,8
2019-11-01,6,32,1,3,0,15,7,11,23,20,51,21,23
2019-12-01,4,30,0,3,0,10,0,8,14,13,17,31,8
2020-01-01,5,35,0,3,0,7,0,4,11,5,13,15,15
2020-02-01,5,59,0,4,0,19,1,19,27,22,52,15,19
2020-03-01,4,24,1,2,0,13,2,6,16,10,20,23,15
2020-04-01,5,36,0,3,0,12,3,12,15,16,32,46,28
2020-05-01,5,29,0,3,0,18,3,9,21,33,74,42,17
2020-06-01,5,51,1,3,0,14,4,9,18,15,31,36,22
2020-07-01,6,52,1,4,1,14,3,9,25,21,30,80,29
2020-08-01,6,82,1,3,0,13,2,14,22,22,39,38,17
