dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2015-05-01,1,14,0,1,0,0,0,0,1,0,19,1,0
2015-06-01,3,75,2,2,1,2,0,2,4,3,9,99,2
2015-07-01,2,49,0,1,0,2,0,2,19,7,162,217,2
2015-08-01,3,56,1,2,1,1,0,1,6,8,67,19,1
2015-09-01,1,20,0,1,0,0,0,0,9,9,59,8,0
2015-10-01,1,5,0,1,0,0,0,0,1,0,5,22,2
2015-11-01,2,46,0,1,0,5,1,4,8,12,93,17,2
2015-12-01,3,47,1,2,1,0,0,0,12,8,101,23,0
2016-01-01,3,28,0,2,0,1,0,1,14,10,96,48,1
2016-02-01,1,15,0,1,0,1,1,0,15,15,168,26,0
2016-03-01,1,1,0,1,0,0,0,0,15,5,102,27,2
2016-04-01,3,24,1,3,1,2,1,1,11,11,79,24,2
2016-05-01,1,18,0,1,0,1,1,0,23,18,134,38,1
2016-06-01,5,14,3,5,3,5,2,3,19,19,118,47,3
2016-07-01,1,15,0,1,0,1,1,0,16,17,136,41,0
2016-08-01,1,28,0,1,0,0,0,0,12,12,86,39,1
2016-09-01,1,34,0,1,0,0,0,0,13,17,117,47,3
2016-10-01,4,29,2,4,2,7,2,4,37,36,389,34,1
2016-11-01,7,17,4,6,3,9,1,6,19,11,175,35,3
2016-12-01,4,15,0,3,0,5,3,1,14,17,156,37,1
2017-01-01,8,30,4,5,0,13,1,8,21,17,198,41,5
2017-02-01,4,11,0,4,0,5,2,3,23,14,152,38,5
2017-03-01,4,86,1,4,0,5,7,5,34,54,560,57,6
2017-04-01,5,23,2,3,0,3,0,3,26,18,165,44,3
2017-05-01,4,41,0,4,0,4,1,2,18,27,320,110,5
2017-06-01,8,48,6,6,3,7,0,7,42,46,397,69,5
2017-07-01,7,35,5,3,0,9,0,7,32,23,291,60,5
2017-08-01,9,51,4,7,4,8,2,9,37,46,516,56,4
2017-09-01,4,33,2,4,2,5,1,4,26,24,250,62,5
2017-10-01,12,38,6,9,4,24,3,20,62,65,703,73,10
2017-11-01,7,71,2,7,2,10,1,10,50,49,740,78,8
2017-12-01,8,59,2,5,0,10,1,4,48,46,549,62,9
2018-01-01,11,141,2,6,0,29,7,27,84,93,1138,75,5
2018-02-01,11,55,6,10,3,20,4,15,55,46,437,605,18
2018-03-01,6,22,3,5,1,6,2,5,35,34,310,152,13
2018-04-01,6,33,3,3,0,8,2,5,32,32,255,102,10
2018-05-01,12,62,7,7,3,12,3,10,52,48,449,87,10
2018-06-01,6,10,2,3,0,6,0,5,42,35,312,86,7
2018-07-01,3,19,2,2,1,6,3,3,40,41,268,110,18
2018-08-01,7,14,4,4,1,4,0,5,25,25,162,85,13
2018-09-01,4,14,2,2,1,5,2,3,44,41,429,78,11
2018-10-01,5,17,3,5,2,9,0,7,36,27,275,93,10
2018-11-01,3,7,1,2,1,2,0,2,28,29,304,90,7
2018-12-01,5,27,2,3,2,5,0,3,25,27,132,76,11
2019-01-01,3,35,0,2,0,2,3,3,28,33,240,117,12
2019-02-01,3,23,1,2,1,3,0,0,20,20,151,105,10
2019-03-01,7,44,4,4,2,8,1,10,35,43,308,116,10
2019-04-01,5,32,3,3,0,6,1,5,46,45,480,128,10
2019-05-01,10,23,6,6,4,9,0,8,45,38,214,184,19
2019-06-01,6,9,3,2,1,7,1,4,38,28,202,145,9
2019-07-01,4,8,3,2,0,8,3,6,28,29,201,148,12
2019-08-01,4,30,2,3,1,5,2,2,29,25,193,95,10
2019-09-01,3,38,2,3,2,1,0,1,36,37,258,102,16
2019-10-01,3,11,1,2,0,6,3,3,44,49,286,97,13
2019-11-01,4,26,2,3,2,12,3,8,41,34,188,97,15
2019-12-01,10,54,5,4,1,12,5,8,61,84,625,91,19
2020-01-01,3,8,2,3,1,6,2,5,35,38,210,117,13
2020-02-01,3,5,2,3,0,5,1,3,28,22,126,96,10
2020-03-01,3,9,2,2,0,3,1,3,22,16,106,90,11
2020-04-01,2,3,0,2,0,1,0,1,17,9,54,109,6
2020-05-01,3,7,2,3,1,2,0,2,25,20,118,121,13
2020-06-01,4,23,3,3,1,3,0,1,25,40,174,78,7
2020-07-01,3,8,1,2,0,1,0,3,20,27,105,110,9
2020-08-01,3,3,2,3,1,4,1,2,18,15,75,87,10
