dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-04-01,15,88,11,4,3,28,3,24,36,32,73,266,27
2016-05-01,9,74,2,4,1,58,3,53,116,83,242,53,8
2016-06-01,5,51,1,3,0,55,4,51,102,91,393,14,5
2016-07-01,9,39,3,4,0,36,4,33,63,64,183,10,5
2016-08-01,8,63,1,5,1,40,5,35,105,63,235,9,10
2016-09-01,9,32,3,5,1,39,7,30,57,54,132,18,5
2016-10-01,15,52,9,7,3,47,5,38,80,61,188,42,6
2016-11-01,9,70,3,5,1,80,11,70,113,119,435,41,10
2016-12-01,16,61,7,10,4,74,0,61,112,75,455,45,13
2017-01-01,12,51,4,6,0,50,6,51,95,92,674,24,8
2017-02-01,15,55,6,10,3,65,3,55,114,94,515,50,14
2017-03-01,12,30,4,8,2,45,4,30,68,59,318,83,18
2017-04-01,12,23,4,6,1,31,7,23,48,40,266,37,12
2017-05-01,24,66,12,13,6,96,23,66,138,130,616,59,21
2017-06-01,16,56,4,11,2,70,20,56,105,106,457,56,13
2017-07-01,13,31,2,7,0,57,20,31,88,66,263,42,15
2017-08-01,21,56,6,12,2,49,3,55,85,93,291,48,14
2017-09-01,16,39,4,8,2,52,10,38,87,65,226,50,12
2017-10-01,17,58,6,7,0,57,14,48,109,114,433,46,19
2017-11-01,19,47,5,8,1,65,16,44,131,95,524,38,21
2017-12-01,16,38,4,8,1,42,8,38,58,68,295,50,10
2018-01-01,16,44,5,6,2,47,7,44,84,78,343,44,19
2018-02-01,11,33,2,6,1,41,4,33,72,62,189,49,14
2018-03-01,14,68,5,6,2,81,14,68,124,122,428,69,18
2018-04-01,12,45,5,7,1,51,7,45,107,70,266,45,12
2018-05-01,25,78,14,8,4,96,16,72,160,138,686,56,26
2018-06-01,14,46,6,8,3,61,12,46,119,82,363,64,13
2018-07-01,14,41,3,5,1,53,7,41,106,87,317,65,19
2018-08-01,20,67,10,6,2,83,15,67,145,129,339,71,27
2018-09-01,17,52,6,4,0,58,6,52,115,87,294,43,16
2018-10-01,14,57,2,5,0,67,8,57,135,112,427,59,16
2018-11-01,19,59,7,8,2,58,4,59,109,93,370,55,18
2018-12-01,14,42,5,5,1,53,7,42,99,71,348,68,14
2019-01-01,20,85,7,6,1,97,8,83,197,175,685,59,20
2019-02-01,11,60,3,3,0,61,7,60,104,184,733,75,15
2019-03-01,23,64,11,9,4,85,14,64,158,122,562,73,21
2019-04-01,29,73,15,10,1,94,13,73,156,118,700,64,24
2019-05-01,25,68,12,14,4,85,18,68,188,162,695,102,24
2019-06-01,24,91,6,11,1,98,11,91,198,171,653,60,18
2019-07-01,23,77,7,9,0,86,5,77,177,140,439,74,24
2019-08-01,18,81,5,7,1,96,9,81,247,188,639,73,29
2019-09-01,16,78,4,9,3,83,7,78,167,143,364,54,14
2019-10-01,15,61,3,9,1,69,7,61,132,115,466,46,15
2019-11-01,10,43,5,8,3,54,4,43,116,75,407,57,19
2019-12-01,9,15,5,3,0,25,2,15,58,28,153,56,16
2020-01-01,12,32,7,6,2,43,5,32,111,72,331,63,14
2020-02-01,13,34,2,7,2,56,9,34,94,80,376,54,13
2020-03-01,16,54,6,3,0,60,11,54,131,96,561,44,19
2020-04-01,19,88,6,9,3,92,7,87,160,217,997,71,17
2020-05-01,15,56,5,7,1,71,9,56,138,111,494,99,30
2020-06-01,13,32,5,6,1,39,2,32,86,57,189,54,22
2020-07-01,12,25,2,7,0,48,7,25,95,56,257,59,22
2020-08-01,8,14,3,4,1,26,8,14,81,35,249,107,26
