dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-09-01,7,199,7,7,6,9,2,6,17,8,53,13,2
2016-10-01,8,167,4,4,0,24,7,18,38,45,210,21,4
2016-11-01,3,9,1,3,1,3,1,0,6,3,28,10,2
2016-12-01,7,61,3,4,1,6,1,7,12,13,41,11,4
2017-01-01,3,90,0,3,0,6,1,4,16,18,162,11,3
2017-02-01,3,3,1,3,0,1,1,1,1,3,8,6,2
2017-03-01,3,5,0,3,0,1,0,0,1,0,0,7,3
2017-04-01,3,24,0,3,0,0,0,1,0,1,0,6,1
2017-05-01,2,14,0,2,0,0,0,0,0,0,0,13,2
2017-06-01,4,17,0,3,0,4,0,3,5,4,12,7,2
2017-07-01,4,30,2,4,2,8,2,6,14,12,51,14,2
2017-08-01,3,5,1,3,0,1,0,0,1,1,4,7,1
2017-09-01,0,0,0,0,0,0,0,0,1,0,1,9,0
2017-10-01,0,0,0,0,0,0,0,0,0,0,0,3,0
2017-11-01,2,2,0,2,0,0,1,1,0,3,4,7,1
2017-12-01,2,2,1,2,0,1,0,1,2,2,14,5,1
2018-01-01,3,9,2,3,1,1,0,0,2,1,4,17,9
2018-02-01,2,6,1,2,1,1,0,2,2,2,20,15,5
2018-03-01,0,0,0,0,0,0,0,0,0,0,0,10,1
2018-04-01,0,0,0,0,0,0,0,0,0,0,0,11,2
2018-05-01,0,0,0,0,0,0,0,0,1,0,9,12,5
2018-06-01,2,3,1,2,1,0,0,0,0,1,9,13,2
2018-07-01,4,17,2,4,2,2,0,2,6,6,31,12,3
2018-08-01,4,10,1,4,1,4,0,3,9,4,22,9,6
2018-09-01,5,8,2,5,1,2,0,1,3,1,10,20,8
2018-10-01,8,69,5,7,3,20,0,18,26,21,38,19,6
2018-11-01,15,158,7,11,3,23,5,20,25,28,45,13,5
2018-12-01,5,47,0,5,0,3,0,4,4,4,39,10,2
2019-01-01,7,49,2,5,0,10,1,10,10,16,39,34,9
2019-02-01,0,0,0,0,0,0,0,0,3,0,16,22,3
2019-03-01,0,0,0,0,0,0,0,0,0,0,0,16,5
2019-04-01,2,2,0,2,0,1,0,1,1,1,0,19,5
2019-05-01,6,25,2,5,0,10,0,9,15,9,11,14,5
2019-06-01,9,180,3,7,2,29,4,26,39,42,198,28,7
2019-07-01,6,30,1,4,0,11,0,10,17,13,81,16,7
2019-08-01,5,37,1,3,0,8,0,9,13,14,120,22,2
2019-09-01,4,35,1,3,0,9,0,9,25,21,153,15,4
2019-10-01,9,89,1,5,0,8,1,6,13,24,186,23,5
2019-11-01,4,54,1,3,0,6,1,3,10,4,34,17,5
2019-12-01,11,79,3,7,1,15,3,11,19,22,117,25,3
2020-01-01,7,149,1,5,0,7,1,8,11,11,100,28,5
2020-02-01,9,170,3,7,2,11,3,9,14,15,110,39,10
2020-03-01,11,171,5,6,1,26,2,24,36,32,89,43,18
2020-04-01,16,217,9,10,4,20,2,14,25,20,76,45,15
2020-05-01,17,192,5,8,0,11,0,10,12,10,21,29,14
2020-06-01,8,45,2,6,1,4,0,3,6,3,14,36,4
2020-07-01,12,84,6,5,1,19,1,12,21,15,26,36,13
2020-08-01,5,22,0,4,0,1,1,8,3,9,3,28,9
