dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-04-01,5,123,5,3,3,12,1,10,26,21,153,1250,21
2016-05-01,5,25,4,4,3,14,2,8,35,25,386,280,5
2016-06-01,4,15,2,3,1,9,2,10,15,19,233,88,3
2016-07-01,3,6,2,1,0,5,1,4,14,11,186,48,3
2016-08-01,2,31,1,2,1,5,1,3,12,9,192,51,1
2016-09-01,2,111,1,2,1,21,4,13,37,22,165,72,5
2016-10-01,5,201,2,5,2,33,14,23,60,68,400,142,4
2016-11-01,7,29,2,7,2,33,11,20,60,52,385,99,5
2016-12-01,7,16,3,4,0,17,5,10,37,28,256,504,17
2017-01-01,6,20,3,4,1,16,4,11,39,23,307,110,6
2017-02-01,4,11,2,2,0,17,3,6,42,29,447,127,12
2017-03-01,8,15,5,4,2,18,3,14,42,32,441,116,22
2017-04-01,5,6,3,2,1,10,2,5,32,16,304,136,6
2017-05-01,8,8,3,3,0,11,7,8,28,25,257,222,10
2017-06-01,2,3,2,2,1,1,2,3,14,11,121,142,4
2017-07-01,6,76,4,4,1,14,2,11,43,51,899,167,12
2017-08-01,6,36,4,3,0,5,0,6,32,22,339,152,13
2017-09-01,1,8,0,1,0,1,0,0,25,15,372,140,11
2017-10-01,4,10,2,3,1,2,5,3,18,12,197,189,9
2017-11-01,6,26,4,5,2,8,1,7,29,20,179,197,10
2017-12-01,2,14,1,2,0,4,0,4,17,18,151,276,12
2018-01-01,5,21,2,5,1,3,0,3,19,9,112,180,10
2018-02-01,6,40,4,4,1,8,3,8,21,31,336,140,10
2018-03-01,4,21,3,4,2,7,0,7,32,20,240,124,7
2018-04-01,1,3,0,1,0,4,1,2,18,14,127,107,8
2018-05-01,2,16,1,2,1,6,3,5,22,22,162,89,11
2018-06-01,1,22,0,1,0,10,0,10,19,37,284,156,8
2018-07-01,4,17,3,2,0,15,2,14,32,36,314,142,4
2018-08-01,3,22,1,2,0,14,0,14,27,120,1055,156,11
2018-09-01,3,12,0,2,0,9,2,8,15,20,100,161,3
2018-10-01,5,21,3,3,1,14,1,14,30,33,201,279,10
2018-11-01,4,22,1,3,0,18,1,17,37,40,187,185,9
2018-12-01,2,15,0,1,0,6,0,6,17,15,164,125,3
2019-01-01,7,17,5,6,3,9,0,9,28,27,162,160,10
2019-02-01,5,19,2,3,0,11,0,11,26,30,163,160,6
2019-03-01,4,20,2,2,0,7,0,6,20,17,89,174,13
2019-04-01,4,30,1,3,1,21,3,19,34,34,118,163,5
2019-05-01,3,8,2,3,1,8,0,5,25,21,228,224,11
2019-06-01,3,6,2,2,0,6,0,4,20,9,111,116,6
2019-07-01,2,4,0,2,0,2,0,2,14,8,62,133,6
2019-08-01,3,9,1,2,0,9,2,5,25,21,151,125,7
2019-09-01,4,10,2,3,1,5,3,7,9,21,106,153,12
2019-10-01,1,1,1,1,0,1,0,1,12,10,101,115,6
2019-11-01,7,30,3,4,1,19,0,18,29,33,119,166,15
2019-12-01,2,16,0,2,0,3,2,2,12,12,62,177,8
2020-01-01,1,4,0,1,0,2,0,0,14,9,72,138,7
2020-02-01,2,2,1,1,0,0,0,0,11,7,56,147,4
2020-03-01,2,3,0,1,0,0,1,0,13,8,37,137,6
2020-04-01,2,7,0,2,0,5,0,6,21,20,64,161,9
2020-05-01,2,2,1,2,0,2,1,1,16,14,45,128,8
2020-06-01,1,1,0,1,0,4,2,4,16,15,58,91,3
2020-07-01,1,1,1,1,0,0,0,0,11,4,19,114,4
2020-08-01,3,10,0,2,0,0,0,0,23,22,44,197,10
