dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-05-01,3,10,3,1,1,4,0,4,7,4,164,0,1
2016-06-01,6,7,4,3,2,7,2,3,11,6,246,10,5
2016-07-01,9,27,7,6,3,11,2,10,45,14,1071,12,6
2016-08-01,7,12,3,4,1,5,1,5,22,7,236,7,2
2016-09-01,4,9,1,4,0,5,0,4,11,5,361,12,0
2016-10-01,4,15,2,2,0,3,1,3,42,17,916,7,4
2016-11-01,1,7,0,1,0,0,0,0,1,3,45,7,3
2016-12-01,18,55,14,5,1,22,0,21,22,22,103,17,15
2017-01-01,1,1,0,1,0,1,0,1,24,9,592,8,3
2017-02-01,3,7,0,2,0,4,0,3,6,4,41,21,1
2017-03-01,25,196,17,12,7,37,6,31,52,47,373,22,16
2017-04-01,7,17,1,5,0,7,1,6,45,15,968,2,7
2017-05-01,3,7,0,2,0,2,2,1,14,10,168,17,5
2017-06-01,23,121,15,8,2,27,3,24,45,46,161,12,8
2017-07-01,4,7,1,3,0,2,0,3,22,15,703,9,5
2017-08-01,26,53,18,9,3,21,1,18,41,25,557,14,14
2017-09-01,40,156,15,12,4,69,2,68,75,71,471,10,18
2017-10-01,5,10,2,3,0,5,1,4,20,16,666,12,8
2017-11-01,6,9,3,5,2,4,0,4,10,6,193,20,5
2017-12-01,13,27,4,8,2,14,3,10,17,24,314,17,14
2018-01-01,12,32,5,7,1,5,2,5,17,24,603,9,2
2018-02-01,8,17,5,6,3,0,0,0,4,25,413,10,1
2018-03-01,9,17,7,5,2,0,0,0,1,25,341,19,2
2018-04-01,7,16,4,5,1,1,0,1,11,14,850,13,1
2018-05-01,14,17,9,8,1,0,0,0,4,5,166,7,3
2018-06-01,15,41,8,8,3,5,0,4,13,14,449,7,2
2018-07-01,22,48,12,12,4,3,0,4,25,11,1038,16,2
2018-08-01,15,39,3,7,0,1,0,1,5,4,133,8,1
2018-09-01,11,23,4,11,2,2,1,1,9,9,398,9,1
2018-10-01,17,39,11,8,2,2,0,2,14,16,644,8,4
2018-11-01,20,55,12,10,1,1,0,1,2,1,7,17,4
2018-12-01,20,39,9,12,3,27,2,9,29,15,610,47,30
2019-01-01,58,209,36,15,6,92,9,48,129,70,2863,38,51
2019-02-01,47,149,13,15,4,62,2,54,67,62,1110,37,25
2019-03-01,44,133,15,17,3,62,6,46,67,66,1339,48,32
2019-04-01,53,176,18,14,1,74,5,61,98,81,2066,50,32
2019-05-01,28,91,4,13,0,44,5,47,53,53,909,49,27
2019-06-01,22,62,5,10,4,38,4,13,43,19,633,50,15
2019-07-01,32,105,14,15,4,59,9,43,69,60,1276,38,30
2019-08-01,12,35,1,6,0,28,7,15,36,28,672,36,11
2019-09-01,24,56,9,12,2,30,7,18,34,41,1026,37,26
2019-10-01,51,185,13,25,3,74,13,58,84,76,1276,34,20
2019-11-01,24,62,5,10,2,35,5,19,40,24,570,47,25
2019-12-01,25,59,8,13,2,37,8,15,41,28,735,42,25
2020-01-01,66,223,22,26,4,87,11,77,108,101,2234,41,32
2020-02-01,24,60,10,12,2,37,9,17,46,29,607,47,23
2020-03-01,30,93,8,11,0,56,18,26,75,51,1077,62,29
2020-04-01,34,130,7,12,0,56,20,33,77,70,1765,49,19
2020-05-01,49,170,19,20,3,82,17,73,104,104,1609,59,37
2020-06-01,20,70,5,13,2,30,18,38,42,57,718,39,21
2020-07-01,11,35,5,7,0,27,12,16,35,31,444,42,15
2020-08-01,11,44,2,5,0,32,11,18,41,37,507,50,27
