dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-12-01,4,23,4,2,2,11,2,8,27,21,157,19,2
2017-01-01,4,8,1,1,0,4,0,4,18,7,155,37,3
2017-02-01,5,14,2,2,0,11,1,8,33,18,166,38,3
2017-03-01,4,8,0,2,0,10,5,6,17,15,137,132,7
2017-04-01,2,3,0,2,0,5,1,3,24,28,192,21,2
2017-05-01,8,18,6,4,2,16,0,14,43,37,376,132,13
2017-06-01,3,3,1,3,1,2,2,1,6,7,44,20,1
2017-07-01,3,6,0,2,0,6,1,3,7,7,80,19,4
2017-08-01,1,1,1,1,1,2,1,1,6,3,21,10,4
2017-09-01,3,3,2,3,1,4,0,4,6,6,105,11,4
2017-10-01,1,11,0,1,0,2,2,5,4,8,97,6,2
2017-11-01,1,3,0,1,0,0,1,0,1,2,15,20,2
2017-12-01,7,132,6,3,2,10,4,4,37,40,254,72,5
2018-01-01,8,21,5,5,3,16,2,10,28,25,332,51,4
2018-02-01,9,32,3,6,1,21,6,14,39,30,455,46,9
2018-03-01,16,55,10,7,3,44,6,33,76,75,844,92,19
2018-04-01,8,31,2,3,0,23,8,26,50,65,559,58,8
2018-05-01,5,16,3,3,1,14,4,10,51,55,524,48,6
2018-06-01,10,47,4,6,3,29,8,21,61,62,413,70,14
2018-07-01,8,39,4,3,1,14,2,12,25,30,292,60,8
2018-08-01,6,13,2,4,1,11,1,8,18,12,201,43,6
2018-09-01,12,43,4,7,2,27,5,22,45,44,592,53,11
2018-10-01,7,22,3,5,2,21,8,11,42,31,387,44,13
2018-11-01,7,36,4,4,0,13,0,14,30,26,339,47,7
2018-12-01,7,68,1,3,0,10,0,5,20,10,241,42,5
2019-01-01,11,75,4,3,0,13,3,12,26,27,364,41,7
2019-02-01,7,17,2,3,0,7,0,2,21,17,201,33,6
2019-03-01,7,88,2,2,0,24,9,22,47,50,520,71,28
2019-04-01,7,57,2,1,0,35,2,14,60,24,453,63,17
2019-05-01,10,81,3,1,0,10,10,18,30,54,406,24,6
2019-06-01,11,146,4,4,3,50,14,36,76,65,638,45,7
2019-07-01,6,31,1,2,1,3,4,4,35,39,373,42,7
2019-08-01,12,134,5,3,1,2,1,1,57,56,298,37,10
2019-09-01,6,63,0,2,0,3,1,2,14,22,145,29,12
2019-10-01,7,48,1,3,0,1,0,1,18,29,319,46,6
2019-11-01,5,41,2,2,1,0,0,0,25,16,135,28,8
2019-12-01,1,2,0,1,0,0,0,0,31,8,146,26,5
2020-01-01,7,29,1,2,0,3,1,1,38,50,312,28,11
2020-02-01,11,62,2,2,0,1,0,1,81,88,665,36,12
2020-03-01,13,49,8,6,2,1,1,0,112,94,875,40,16
2020-04-01,9,61,1,3,0,3,2,0,127,109,647,31,8
2020-05-01,5,45,0,2,0,2,0,1,85,83,403,27,18
2020-06-01,7,45,1,4,1,0,1,0,55,67,378,33,7
2020-07-01,7,43,2,3,1,0,2,0,58,63,434,26,6
2020-08-01,7,45,1,2,0,1,0,1,61,78,536,22,12
