dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2015-01-01,14,680,14,7,7,51,3,43,101,68,399,3,0
2015-02-01,11,382,3,6,1,33,2,25,62,41,357,0,0
2015-03-01,11,670,0,5,0,61,2,51,115,97,264,0,0
2015-04-01,53,2308,40,17,10,326,42,274,650,610,4881,126,53
2015-05-01,47,1256,18,18,7,299,40,235,531,463,2926,64,45
2015-06-01,34,565,9,12,1,139,13,125,309,272,1873,21,14
2015-07-01,24,469,1,7,0,80,7,74,196,188,1461,12,9
2015-08-01,25,888,6,10,2,205,27,158,360,346,2181,6,19
2015-09-01,26,608,5,9,0,129,30,83,323,272,2383,15,7
2015-10-01,18,207,1,6,0,66,13,57,154,141,1041,10,10
2015-11-01,16,216,1,7,0,42,6,60,88,133,820,17,6
2015-12-01,21,193,4,7,0,37,17,8,197,152,1141,14,8
2016-01-01,15,256,3,6,2,63,12,42,144,140,1276,10,10
2016-02-01,29,612,10,11,3,120,21,134,235,329,2316,4,11
2016-03-01,21,233,2,9,0,63,4,44,170,141,2807,18,20
2016-04-01,12,87,2,7,0,45,5,30,98,91,535,11,8
2016-05-01,21,245,7,11,3,58,12,62,107,120,864,8,4
2016-06-01,21,374,1,10,0,93,25,87,178,214,1313,7,8
2016-07-01,12,159,0,6,0,50,9,24,164,148,1219,15,7
2016-08-01,19,123,4,7,0,73,7,72,118,125,823,10,5
2016-09-01,17,350,2,8,0,90,10,76,180,169,1239,6,10
2016-10-01,16,183,2,8,0,58,5,53,126,130,1082,7,3
2016-11-01,20,172,6,8,0,77,10,60,115,120,641,9,7
2016-12-01,14,136,1,7,0,32,2,31,62,66,337,12,10
2017-01-01,19,49,5,8,2,28,0,26,66,44,278,6,6
2017-02-01,14,81,0,8,0,38,3,33,94,82,511,10,8
2017-03-01,17,124,7,7,1,42,3,36,93,82,473,11,7
2017-04-01,13,43,2,8,0,28,1,20,69,57,415,8,6
2017-05-01,19,74,5,8,0,56,7,53,110,102,566,8,10
2017-06-01,23,100,6,9,1,56,4,56,94,106,609,10,8
2017-07-01,17,43,4,8,1,37,4,26,74,64,491,6,12
2017-08-01,13,29,3,7,1,36,2,28,71,54,444,7,9
2017-09-01,23,79,5,10,2,66,4,66,106,96,642,5,9
2017-10-01,31,113,5,10,0,92,10,86,143,139,746,13,6
2017-11-01,20,103,1,12,0,85,5,76,115,110,470,6,7
2017-12-01,23,180,3,9,1,99,15,99,166,170,1000,5,8
2018-01-01,23,74,4,12,1,53,5,46,108,99,606,14,7
2018-02-01,17,60,3,9,0,35,0,42,65,71,366,6,3
2018-03-01,8,9,3,6,1,21,1,6,50,17,270,4,5
2018-04-01,18,61,4,7,1,49,1,41,96,86,527,13,7
2018-05-01,16,69,2,5,0,37,4,26,63,53,379,13,6
2018-06-01,12,25,2,6,0,24,1,22,33,31,231,10,6
2018-07-01,20,72,3,7,0,24,2,21,76,71,415,6,4
2018-08-01,15,41,1,6,1,21,1,16,67,49,314,6,9
2018-09-01,12,35,4,7,1,31,2,29,50,41,295,3,3
2018-10-01,15,49,1,8,0,43,3,39,51,61,268,8,7
2018-11-01,19,62,4,11,3,41,2,46,52,86,434,12,7
2018-12-01,14,30,4,8,1,23,3,21,44,67,428,4,4
2019-01-01,13,26,3,7,0,25,3,25,43,51,238,2,4
2019-02-01,10,33,1,5,1,27,2,27,42,34,206,7,6
2019-03-01,21,83,3,9,1,43,16,33,74,86,675,9,5
2019-04-01,13,43,4,9,1,28,1,25,59,46,288,13,9
2019-05-01,14,36,1,7,0,32,0,23,56,56,367,8,6
2019-06-01,12,30,1,4,0,31,3,27,56,52,387,11,7
2019-07-01,9,24,1,4,0,24,1,16,34,29,124,6,2
2019-08-01,13,49,3,8,1,27,1,17,40,26,175,9,14
2019-09-01,14,39,4,10,2,31,3,31,50,65,493,4,4
2019-10-01,14,47,3,7,0,37,4,43,51,67,293,5,9
2019-11-01,14,77,2,7,0,21,0,15,30,25,209,11,2
2019-12-01,27,94,4,11,0,40,3,65,51,83,329,5,10
2020-01-01,31,93,13,7,0,92,21,54,160,106,617,17,32
2020-02-01,24,96,4,7,0,43,7,47,62,87,526,8,9
2020-03-01,9,15,0,6,0,26,5,11,55,45,349,11,9
2020-04-01,22,50,4,8,0,35,1,42,56,56,316,10,14
2020-05-01,12,23,3,5,0,47,3,23,71,40,193,4,16
2020-06-01,26,58,10,10,3,32,1,49,39,61,125,8,8
2020-07-01,13,22,0,5,0,26,3,18,44,38,240,5,8
2020-08-01,17,36,1,8,0,32,1,36,58,57,178,7,5
