dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-08-01,3,138,1,3,1,0,0,0,5,0,43,1,0
2016-09-01,1,5,0,1,0,0,0,0,0,0,0,0,0
2016-10-01,3,13,0,3,0,0,0,0,8,4,145,73,10
2016-11-01,2,29,0,2,0,0,0,0,5,3,54,11,1
2016-12-01,4,39,3,3,2,10,0,10,13,10,24,16,7
2017-01-01,5,15,1,5,1,3,1,2,5,4,14,18,7
2017-02-01,6,94,2,4,0,3,0,3,17,10,239,9,5
2017-03-01,3,7,1,2,0,1,0,1,2,4,10,8,0
2017-04-01,1,49,0,1,0,1,0,0,13,5,142,4,3
2017-05-01,6,90,1,4,0,16,6,11,23,21,59,10,1
2017-06-01,2,85,0,2,0,4,1,3,10,11,167,7,1
2017-07-01,2,64,0,2,0,4,0,4,10,7,52,3,1
2017-08-01,2,28,0,2,0,2,1,1,13,6,68,9,3
2017-09-01,2,48,0,2,0,3,0,2,15,9,109,18,2
2017-10-01,3,60,1,2,0,3,1,3,16,12,69,28,5
2017-11-01,3,114,1,3,1,5,0,3,36,16,272,45,2
2017-12-01,3,120,0,3,0,18,5,14,42,40,361,21,2
2018-01-01,3,71,0,3,0,9,0,9,41,27,371,22,2
2018-02-01,2,51,0,2,0,2,0,1,14,9,99,17,6
2018-03-01,3,44,1,2,0,5,1,4,12,68,287,17,4
2018-04-01,1,21,0,1,0,0,0,0,8,8,46,18,1
2018-05-01,1,16,0,1,0,0,0,0,10,6,71,28,4
2018-06-01,3,35,1,3,1,3,0,3,17,12,174,29,3
2018-07-01,3,15,1,2,0,2,0,2,15,8,137,38,3
2018-08-01,3,18,1,2,0,3,0,3,13,12,78,23,2
2018-09-01,2,90,0,2,0,3,1,2,22,13,140,47,2
2018-10-01,2,15,0,2,0,4,2,3,20,16,125,31,2
2018-11-01,2,14,0,2,0,2,0,2,14,9,78,26,4
2018-12-01,4,21,2,3,1,3,0,3,11,10,103,36,4
2019-01-01,3,19,1,2,0,8,3,5,24,18,152,55,4
2019-02-01,1,5,0,1,0,0,0,0,12,7,143,36,2
2019-03-01,1,29,0,1,0,0,0,0,12,10,111,46,4
2019-04-01,2,164,1,2,1,1,0,1,15,8,194,37,9
2019-05-01,1,214,0,1,0,0,0,0,14,6,100,37,4
2019-06-01,3,297,1,2,0,11,4,8,42,62,369,67,9
2019-07-01,3,106,1,2,0,9,0,9,19,19,74,49,5
2019-08-01,2,13,1,2,0,4,2,1,17,11,187,57,13
2019-09-01,2,10,0,2,0,2,1,1,24,13,122,46,7
2019-10-01,2,37,0,2,0,3,1,2,33,18,136,61,14
2019-11-01,2,14,1,1,0,3,0,1,16,11,76,59,9
2019-12-01,3,6,1,2,0,3,0,2,23,10,118,69,12
2020-01-01,3,14,1,2,0,11,0,10,29,14,71,78,8
2020-02-01,5,19,2,2,0,13,0,13,36,23,90,63,12
2020-03-01,6,30,2,2,0,24,1,23,57,47,288,76,13
2020-04-01,8,32,5,4,2,26,0,25,59,59,178,89,14
2020-05-01,7,41,1,2,0,44,3,38,72,61,318,77,15
2020-06-01,8,97,4,4,2,29,3,25,61,49,230,78,7
2020-07-01,8,18,4,5,3,12,1,9,28,22,119,76,12
2020-08-01,4,8,1,2,0,8,0,8,28,13,87,62,8
