dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-08-01,10,46,10,4,4,49,3,44,49,47,141,1,0
2016-09-01,11,48,6,4,1,52,4,47,61,56,202,435,20
2016-10-01,8,46,3,4,2,46,1,45,70,52,376,63,9
2016-11-01,7,55,3,2,0,56,2,55,76,66,290,52,3
2016-12-01,7,40,0,3,0,40,0,40,53,48,188,37,3
2017-01-01,11,51,4,3,0,57,3,51,89,73,464,62,16
2017-02-01,21,79,12,9,5,87,11,79,121,117,643,112,19
2017-03-01,17,94,6,6,0,104,5,93,145,117,671,169,19
2017-04-01,17,145,3,5,1,156,15,144,201,191,975,216,13
2017-05-01,28,103,10,9,2,116,11,103,169,151,1038,311,27
2017-06-01,27,117,8,8,3,120,5,117,161,160,1040,218,24
2017-07-01,17,97,3,7,1,111,7,97,163,132,940,150,22
2017-08-01,31,143,12,10,4,158,17,143,222,195,1347,139,26
2017-09-01,29,140,10,9,1,162,22,138,209,205,1204,394,42
2017-10-01,27,110,7,9,2,127,19,110,187,189,1279,244,31
2017-11-01,37,97,13,15,5,103,5,97,157,143,948,371,50
2017-12-01,30,94,8,10,2,104,10,94,151,134,890,240,28
2018-01-01,36,126,12,13,4,140,9,126,208,194,1528,356,37
2018-02-01,35,111,12,13,4,125,10,111,194,166,1369,284,43
2018-03-01,43,117,12,16,3,150,27,117,273,224,2637,342,34
2018-04-01,54,185,21,23,9,211,24,185,298,276,1885,323,55
2018-05-01,46,149,13,16,3,164,20,149,258,275,2183,380,48
2018-06-01,49,142,14,12,1,160,15,142,253,231,1788,424,47
2018-07-01,44,135,11,18,3,153,17,135,235,223,1733,411,64
2018-08-01,58,188,13,16,2,224,27,188,316,319,2390,419,72
2018-09-01,47,138,10,15,2,160,28,138,251,232,1917,314,49
2018-10-01,49,203,13,14,2,247,37,202,358,336,2844,301,56
2018-11-01,46,129,8,16,2,163,39,129,241,241,2795,375,56
2018-12-01,47,127,17,13,1,168,27,127,269,228,2370,424,77
2019-01-01,59,195,20,17,5,240,45,194,350,311,2958,410,68
2019-02-01,61,206,22,19,5,246,32,206,339,307,2542,340,63
2019-03-01,59,171,20,19,3,197,34,168,311,309,2982,440,87
2019-04-01,52,160,15,14,2,197,28,160,314,279,2610,440,64
2019-05-01,75,223,30,24,9,264,35,223,368,371,3141,382,78
2019-06-01,61,159,17,19,4,183,40,159,302,298,3157,331,69
2019-07-01,71,203,21,25,6,237,35,200,353,340,3468,351,63
2019-08-01,71,175,19,28,7,198,31,172,330,308,3240,300,74
2019-09-01,58,154,20,18,5,186,34,154,329,288,2698,273,68
2019-10-01,66,214,19,27,5,258,30,208,390,371,2999,326,83
2019-11-01,63,165,18,21,3,200,37,165,344,317,2662,291,56
2019-12-01,62,170,12,26,3,217,34,165,353,304,2883,312,73
2020-01-01,59,190,11,19,1,211,46,188,364,389,3079,270,57
2020-02-01,67,143,16,20,1,182,38,138,323,264,2219,232,70
2020-03-01,58,188,11,17,3,238,39,188,377,324,3305,284,61
2020-04-01,62,216,17,23,6,266,47,216,425,424,3872,280,55
2020-05-01,60,188,16,24,4,227,40,188,359,349,3363,307,77
2020-06-01,81,237,34,25,7,285,42,231,444,409,3510,285,76
2020-07-01,96,322,30,23,4,372,43,322,595,516,4800,539,71
2020-08-01,91,272,25,27,7,325,71,272,485,491,3751,563,81
