dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2015-05-01,5,63,5,4,4,2,0,0,29,20,140,2,1
2015-06-01,4,62,1,3,1,9,0,8,42,34,124,0,1
2015-07-01,1,48,0,1,0,1,0,2,13,16,35,0,0
2015-08-01,1,58,0,1,0,4,1,4,32,37,117,2,0
2015-09-01,1,1,0,1,0,0,0,0,1,1,6,1,0
2015-10-01,5,12,3,4,2,7,4,4,11,12,69,0,7
2015-11-01,2,4,1,1,0,0,0,0,0,0,0,1,2
2015-12-01,11,75,7,5,2,21,4,16,36,32,172,3,12
2016-01-01,5,13,2,3,1,12,4,3,19,11,85,1,2
2016-02-01,5,24,1,2,0,2,3,3,4,12,72,0,1
2016-03-01,7,51,3,4,1,32,7,17,43,33,114,2,2
2016-04-01,10,41,3,6,1,25,10,16,34,35,217,2,4
2016-05-01,11,207,2,6,1,48,19,31,221,197,880,2,2
2016-06-01,10,1502,2,4,0,10,4,13,869,861,4254,4,3
2016-07-01,11,1229,1,5,0,8,2,6,625,615,2604,6,5
2016-08-01,8,776,0,4,0,1,0,1,439,470,2089,5,5
2016-09-01,12,39,6,5,0,0,0,0,27,28,222,13,18
2016-10-01,9,100,3,3,0,1,0,1,70,77,447,11,14
2016-11-01,12,186,7,4,0,2,0,2,106,108,571,20,15
2016-12-01,23,259,17,8,4,1,1,0,181,162,1102,79,53
2017-01-01,39,273,26,10,5,0,0,0,301,294,2034,50,42
2017-02-01,18,77,7,3,0,1,1,0,172,149,949,13,12
2017-03-01,27,107,15,8,3,0,0,0,169,161,830,7,20
2017-04-01,13,47,3,6,2,0,0,0,110,102,531,7,9
2017-05-01,10,68,1,4,0,0,0,0,147,177,1081,10,10
2017-06-01,8,152,0,3,0,0,0,0,221,210,1301,7,3
2017-07-01,10,172,2,3,0,0,0,0,287,287,1111,9,2
2017-08-01,7,150,1,3,0,0,0,0,244,290,822,12,8
2017-09-01,5,8,2,2,0,0,0,0,46,33,228,105,66
2017-10-01,6,11,3,1,0,0,0,0,27,30,261,29,20
2017-11-01,5,7,3,3,0,0,0,0,24,23,196,52,38
2017-12-01,7,10,5,3,1,0,0,0,32,28,193,138,69
2018-01-01,8,14,3,4,1,0,0,0,31,38,148,139,265
2018-02-01,4,4,2,2,0,0,0,0,23,5,92,70,27
2018-03-01,5,6,4,1,0,0,0,0,17,8,73,38,14
2018-04-01,8,12,5,1,0,0,0,0,34,28,251,34,21
2018-05-01,13,72,7,5,2,0,0,0,138,123,1003,26,14
2018-06-01,12,63,3,3,0,0,0,0,169,140,1055,17,11
2018-07-01,10,126,0,4,0,0,0,0,246,292,1122,17,14
2018-08-01,8,62,0,3,0,0,0,0,121,129,479,25,13
2018-09-01,6,7,5,3,1,0,0,0,30,20,106,88,53
2018-10-01,8,24,4,3,0,0,0,0,55,60,203,174,32
2018-11-01,4,4,2,1,0,0,0,0,11,10,41,114,20
2018-12-01,5,15,1,2,0,0,0,0,42,37,171,43,22
2019-01-01,6,24,2,1,0,1,0,1,77,57,273,38,32
2019-02-01,8,33,5,2,0,0,0,0,79,69,599,53,25
2019-03-01,10,33,4,3,1,0,0,0,80,77,766,31,9
2019-04-01,8,48,1,2,1,0,0,0,115,107,814,22,11
2019-05-01,12,62,4,2,0,1,0,1,127,112,831,36,14
2019-06-01,11,61,2,3,0,0,0,0,143,149,1389,22,5
2019-07-01,11,79,2,3,1,5,0,5,150,136,1142,29,9
2019-08-01,11,74,2,3,0,2,0,1,154,163,1073,38,23
2019-09-01,8,26,2,2,0,0,0,1,42,46,398,133,69
2019-10-01,9,52,5,3,1,3,0,3,87,78,565,62,45
2019-11-01,8,39,3,2,0,2,0,2,71,65,743,42,19
2019-12-01,6,43,1,2,0,2,1,1,67,62,953,121,98
2020-01-01,10,53,3,2,0,5,1,4,98,91,735,154,110
2020-02-01,5,39,1,2,0,3,0,3,66,55,316,16,11
2020-03-01,5,27,3,2,0,2,0,2,36,31,100,13,12
2020-04-01,7,53,2,2,0,0,0,0,55,54,158,11,4
2020-05-01,11,54,5,2,0,1,1,0,71,76,437,30,39
2020-06-01,4,42,0,2,0,0,0,0,63,58,257,21,11
2020-07-01,6,63,1,2,0,1,0,1,82,88,352,16,29
2020-08-01,5,37,2,2,0,1,0,1,53,50,119,34,23
