dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2015-09-01,8,74,1,5,1,12,1,9,12,10,21,34,4
2015-10-01,8,148,2,6,2,17,2,13,17,15,74,36,2
2015-11-01,7,45,2,4,1,11,3,7,13,10,80,33,10
2015-12-01,9,30,2,4,0,3,2,3,5,7,36,50,3
2016-01-01,7,66,2,6,2,5,1,6,27,23,199,70,11
2016-02-01,7,51,1,5,1,8,5,3,37,29,221,38,8
2016-03-01,9,94,2,5,1,9,3,4,28,30,183,43,14
2016-04-01,6,54,0,4,0,8,1,3,36,20,312,57,6
2016-05-01,5,111,0,4,0,14,1,13,34,34,331,63,8
2016-06-01,8,68,2,6,2,8,2,5,30,29,355,53,8
2016-07-01,9,57,0,4,0,11,7,6,47,43,517,63,4
2016-08-01,7,35,2,4,0,4,0,5,27,21,191,55,5
2016-09-01,8,71,2,5,1,6,2,2,33,32,399,78,8
2016-10-01,7,55,2,5,1,6,0,3,29,26,270,117,20
2016-11-01,6,38,0,4,0,5,0,3,32,29,278,63,10
2016-12-01,7,136,3,5,1,11,8,7,66,54,802,604,46
2017-01-01,7,77,1,5,1,14,2,6,85,57,786,137,18
2017-02-01,7,72,2,3,0,9,2,8,44,51,595,74,11
2017-03-01,9,58,4,6,2,15,6,15,58,64,682,93,11
2017-04-01,6,38,1,4,1,5,0,4,57,36,522,75,9
2017-05-01,4,19,0,3,0,3,0,3,42,30,368,85,4
2017-06-01,5,77,1,4,1,12,6,8,45,59,524,64,9
2017-07-01,6,51,1,3,0,7,3,4,42,41,581,82,9
2017-08-01,5,30,0,4,0,2,0,3,34,21,350,77,8
2017-09-01,5,50,0,3,0,3,0,1,41,30,385,64,13
2017-10-01,5,16,0,3,0,7,2,3,48,45,536,86,4
2017-11-01,7,60,1,3,0,16,6,9,61,57,674,81,9
2017-12-01,10,181,5,6,3,13,3,7,60,53,767,103,8
2018-01-01,8,54,1,5,1,9,4,6,68,49,830,108,13
2018-02-01,5,29,1,4,0,5,1,4,45,34,363,73,11
2018-03-01,6,10,2,4,1,3,0,4,43,40,339,88,14
2018-04-01,6,28,1,4,1,2,1,1,65,55,711,139,14
2018-05-01,5,72,1,4,1,9,1,9,64,65,669,107,11
2018-06-01,10,159,5,7,2,15,5,12,71,85,1118,111,17
2018-07-01,6,40,1,3,0,4,4,4,61,54,613,154,9
2018-08-01,8,45,2,4,0,12,3,9,55,52,605,108,11
2018-09-01,4,46,0,3,0,2,2,2,47,50,570,90,7
2018-10-01,3,32,0,2,0,1,0,0,40,34,295,103,11
2018-11-01,5,56,0,3,0,5,1,7,53,52,581,103,13
2018-12-01,7,60,2,6,2,6,1,2,70,61,735,132,21
2019-01-01,7,88,2,4,1,19,1,14,86,85,809,166,16
2019-02-01,9,100,3,7,2,27,6,20,80,77,877,131,9
2019-03-01,6,63,0,4,0,7,2,5,74,68,635,109,14
2019-04-01,6,100,0,4,0,14,5,9,61,67,610,151,15
2019-05-01,7,40,2,4,2,4,2,4,48,39,395,99,13
2019-06-01,6,58,0,4,0,8,2,2,44,37,427,98,9
2019-07-01,5,68,0,4,0,9,5,5,41,58,575,124,12
2019-08-01,6,99,1,5,1,12,5,10,69,76,743,99,14
2019-09-01,8,80,1,5,0,15,4,12,53,63,681,82,9
2019-10-01,6,81,0,4,0,15,2,10,50,51,340,92,5
2019-11-01,6,75,1,5,1,10,1,10,79,73,746,184,9
2019-12-01,10,54,2,7,1,8,1,5,79,67,522,130,17
2020-01-01,9,44,2,7,2,12,2,8,64,54,517,134,13
2020-02-01,8,49,1,5,1,11,2,5,50,52,422,104,10
2020-03-01,8,37,1,6,1,9,3,12,66,79,669,167,17
2020-04-01,5,38,0,4,0,7,1,4,80,76,514,178,11
2020-05-01,9,50,1,7,0,12,1,5,93,76,740,198,19
2020-06-01,8,40,1,5,1,7,1,10,64,60,571,169,22
2020-07-01,11,46,2,8,1,19,0,17,76,69,425,179,17
2020-08-01,8,37,1,5,0,10,1,8,59,54,305,168,15
