dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2015-07-01,1,141,0,1,0,0,0,0,2,2,6,27,0
2015-08-01,1,92,0,1,0,0,0,0,7,5,52,10,0
2015-09-01,2,81,1,2,1,1,0,1,7,4,50,6,1
2015-10-01,5,62,3,5,3,5,0,4,20,18,172,4,4
2015-11-01,5,99,3,5,3,7,1,6,36,22,391,19,3
2015-12-01,6,191,4,4,1,13,0,12,47,40,421,19,9
2016-01-01,3,124,2,3,2,3,1,2,12,11,105,10,4
2016-02-01,4,58,1,4,1,3,1,2,15,10,161,12,2
2016-03-01,5,166,3,5,1,13,3,7,44,34,340,14,6
2016-04-01,7,169,4,6,2,10,0,9,51,40,348,27,9
2016-05-01,3,150,1,3,1,11,1,6,46,29,530,17,2
2016-06-01,5,107,3,5,2,17,3,5,48,29,318,17,7
2016-07-01,4,53,3,4,1,4,1,3,32,18,152,30,8
2016-08-01,8,183,5,6,2,11,1,8,46,36,390,27,13
2016-09-01,8,165,3,5,0,15,4,14,61,55,487,32,11
2016-10-01,6,109,2,5,1,11,2,6,45,31,295,38,7
2016-11-01,10,90,6,7,3,10,0,12,39,28,235,21,3
2016-12-01,10,104,4,7,2,22,2,14,66,37,466,30,12
2017-01-01,14,326,7,10,4,33,11,27,85,78,1216,30,9
2017-02-01,7,133,0,5,0,30,6,17,75,65,595,38,11
2017-03-01,15,195,8,9,3,32,14,24,88,92,1001,53,12
2017-04-01,11,102,2,7,0,27,3,23,86,62,601,35,13
2017-05-01,9,139,2,7,0,44,12,26,80,67,477,29,7
2017-06-01,9,121,2,8,2,13,0,14,50,38,402,32,9
2017-07-01,12,237,6,11,3,29,4,21,73,56,626,43,4
2017-08-01,16,202,2,10,0,68,24,62,149,149,1048,56,16
2017-09-01,17,251,6,10,2,188,46,116,264,214,1101,36,16
2017-10-01,14,158,3,9,2,58,10,31,131,76,977,56,13
2017-11-01,16,177,6,9,2,63,23,43,129,145,1725,56,10
2017-12-01,13,162,3,8,1,58,15,31,119,100,827,51,19
2018-01-01,10,99,4,8,2,34,8,19,86,53,744,46,12
2018-02-01,19,124,5,11,2,56,9,29,132,101,1077,63,13
2018-03-01,14,105,2,9,1,29,10,19,86,69,665,57,29
2018-04-01,18,137,6,10,3,45,6,25,92,72,542,60,20
2018-05-01,13,155,2,8,0,35,6,28,85,70,765,57,18
2018-06-01,17,185,5,14,4,64,9,54,116,105,634,74,22
2018-07-01,12,159,2,9,2,43,11,23,97,78,714,71,23
2018-08-01,16,210,6,12,5,51,9,35,99,89,613,67,14
2018-09-01,13,187,6,10,4,38,15,25,118,114,990,83,23
2018-10-01,10,135,2,8,2,29,2,15,81,58,559,66,18
2018-11-01,9,169,3,8,3,38,6,36,96,95,646,79,15
2018-12-01,8,128,1,6,1,26,4,19,71,55,356,70,21
2019-01-01,6,258,0,5,0,60,50,42,109,185,1091,98,26
2019-02-01,10,272,1,7,0,55,27,41,99,112,638,101,22
2019-03-01,9,372,2,7,1,61,36,44,188,230,2128,78,22
2019-04-01,9,213,3,6,0,34,6,33,129,144,646,83,39
2019-05-01,12,370,4,8,1,45,22,38,149,166,845,103,51
2019-06-01,10,250,1,8,1,19,17,15,84,95,422,70,37
2019-07-01,13,268,9,10,4,34,5,36,114,122,633,96,40
2019-08-01,11,259,5,6,1,39,3,35,102,100,677,99,57
2019-09-01,17,258,7,13,4,24,4,24,101,124,956,79,37
2019-10-01,15,158,4,9,2,30,10,25,114,115,684,92,49
2019-11-01,12,224,3,10,2,21,17,23,104,126,738,85,42
2019-12-01,15,234,3,10,1,34,2,31,108,113,595,96,55
2020-01-01,13,358,8,8,3,33,6,24,121,145,699,80,47
2020-02-01,22,214,13,15,6,53,14,37,125,103,461,76,44
2020-03-01,15,254,4,9,3,35,2,34,93,91,410,98,53
2020-04-01,17,196,5,8,1,34,5,29,109,101,549,139,70
2020-05-01,22,242,10,8,1,46,10,37,117,139,620,175,58
2020-06-01,18,327,6,8,0,37,7,28,104,91,436,171,52
2020-07-01,19,345,4,10,1,49,8,43,150,145,787,139,40
2020-08-01,22,237,5,12,2,42,4,39,122,115,635,163,50
