dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-11-01,26,265,13,15,6,18,2,16,23,20,38,537,38
2016-12-01,17,98,2,11,0,5,0,5,15,8,60,74,22
2017-01-01,23,125,6,12,2,3,0,3,7,10,35,26,8
2017-02-01,20,130,7,10,1,7,0,4,22,14,86,33,12
2017-03-01,18,91,4,9,1,4,0,4,16,11,103,46,8
2017-04-01,20,94,4,9,1,4,3,1,26,16,150,29,5
2017-05-01,21,119,10,9,2,0,0,1,13,7,149,68,11
2017-06-01,26,106,14,14,5,5,0,2,12,6,48,86,13
2017-07-01,26,68,13,17,5,7,1,5,22,12,106,97,22
2017-08-01,28,133,14,13,2,5,1,4,13,11,57,68,19
2017-09-01,32,84,12,11,2,6,0,8,20,18,87,99,24
2017-10-01,25,86,13,8,0,4,0,0,16,5,56,136,28
2017-11-01,34,107,19,16,7,15,2,10,31,22,131,100,19
2017-12-01,38,102,18,11,6,4,1,0,14,2,34,103,32
2018-01-01,33,83,12,14,5,4,2,7,19,30,125,123,23
2018-02-01,38,150,15,16,6,8,1,8,32,49,287,141,30
2018-03-01,28,92,10,12,4,3,1,1,27,12,125,171,34
2018-04-01,36,80,20,15,6,3,0,1,30,28,211,120,37
2018-05-01,31,101,17,13,5,6,2,3,32,28,145,136,31
2018-06-01,45,111,18,17,5,7,0,4,35,23,147,105,41
2018-07-01,49,153,25,17,5,6,1,7,32,38,167,102,28
2018-08-01,48,161,22,16,5,13,3,8,52,64,392,84,41
2018-09-01,63,180,26,22,8,15,2,9,35,33,164,69,27
2018-10-01,46,179,13,18,6,6,3,6,17,36,249,73,22
2018-11-01,33,115,8,10,1,9,1,6,23,18,139,78,20
2018-12-01,8,33,1,4,0,7,6,5,26,37,217,56,23
2019-01-01,10,51,1,7,1,8,0,6,21,15,119,56,23
2019-02-01,8,57,1,4,0,7,1,6,15,27,136,96,28
2019-03-01,7,47,1,4,0,4,1,7,21,18,142,84,28
2019-04-01,7,75,1,4,0,12,4,3,32,25,226,65,34
2019-05-01,12,152,0,6,0,18,7,15,27,35,208,80,23
2019-06-01,8,18,2,3,0,18,8,8,29,23,164,84,28
2019-07-01,12,30,3,5,2,21,12,13,34,43,188,51,21
2019-08-01,12,53,2,4,0,14,2,11,21,19,79,39,10
2019-09-01,9,26,1,4,0,6,3,5,21,17,164,50,15
2019-10-01,8,16,2,5,1,11,1,11,35,35,262,44,12
2019-11-01,7,13,2,3,0,17,1,13,29,29,140,58,18
2019-12-01,13,36,4,6,1,16,5,15,25,36,163,27,22
2020-01-01,6,14,2,2,0,7,0,6,12,12,61,40,11
2020-02-01,6,12,0,3,0,10,2,10,15,17,48,39,13
2020-03-01,5,12,0,4,0,11,1,10,13,14,15,27,19
2020-04-01,9,11,0,3,0,15,6,10,20,23,59,37,7
2020-05-01,11,19,1,6,0,13,1,12,26,24,119,38,24
2020-06-01,6,10,0,4,0,10,4,6,16,18,54,41,11
2020-07-01,9,19,1,4,0,20,2,17,25,24,42,35,18
2020-08-01,4,8,1,1,0,9,5,8,15,16,52,34,15
