dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2017-01-01,2,51,1,2,1,1,0,1,8,8,78,2,1
2017-02-01,1,7,0,1,0,0,0,0,10,10,96,5,0
2017-03-01,3,103,2,2,0,23,5,18,50,50,304,9,3
2017-04-01,3,80,0,2,0,18,1,16,62,55,627,12,0
2017-05-01,4,26,2,3,1,4,0,4,26,23,154,17,2
2017-06-01,4,22,2,3,1,3,1,3,20,21,146,10,1
2017-07-01,5,63,3,4,2,5,1,4,47,47,350,47,2
2017-08-01,1,27,0,1,0,0,0,0,31,30,330,86,6
2017-09-01,4,13,2,4,2,4,2,2,27,24,163,78,5
2017-10-01,4,7,2,2,0,2,0,1,14,12,65,49,7
2017-11-01,4,33,2,4,2,9,2,7,38,31,216,84,2
2017-12-01,5,30,2,3,0,4,1,4,24,30,119,74,2
2018-01-01,5,33,2,3,1,7,0,7,42,40,292,77,8
2018-02-01,7,24,4,5,2,8,0,8,46,39,207,70,4
2018-03-01,8,89,5,5,0,13,0,13,59,52,364,129,8
2018-04-01,8,89,4,4,0,23,1,21,83,84,400,210,6
2018-05-01,4,69,1,3,1,12,0,13,65,67,484,163,2
2018-06-01,5,18,1,3,0,3,0,2,29,28,167,103,2
2018-07-01,6,43,2,4,1,8,1,8,46,45,246,124,7
2018-08-01,2,21,0,2,0,0,0,0,43,29,279,109,4
2018-09-01,6,79,3,3,0,12,1,10,66,70,579,156,7
2018-10-01,11,196,5,5,2,31,5,25,99,104,852,151,12
2018-11-01,12,148,5,6,0,31,7,22,94,107,669,178,11
2018-12-01,8,144,2,5,1,29,4,26,65,68,478,99,8
2019-01-01,8,84,3,6,2,10,0,10,64,65,622,193,3
2019-02-01,6,93,1,3,1,7,0,7,47,45,516,107,1
2019-03-01,7,73,2,4,0,8,2,6,56,59,404,253,16
2019-04-01,7,127,1,4,0,41,9,32,89,88,546,349,15
2019-05-01,6,57,1,4,1,19,7,13,61,59,462,261,7
2019-06-01,8,71,1,4,0,14,1,12,57,45,385,167,9
2019-07-01,8,184,1,5,0,35,6,28,89,93,795,148,7
2019-08-01,11,211,3,7,2,42,4,41,107,112,643,253,17
2019-09-01,5,78,0,3,0,27,2,23,68,73,319,186,11
2019-10-01,6,76,1,5,1,19,1,17,44,46,247,103,4
2019-11-01,9,130,2,7,1,22,5,17,72,71,474,232,7
2019-12-01,5,85,1,2,0,9,1,12,38,43,254,195,8
2020-01-01,5,44,0,4,0,8,0,7,39,35,215,212,12
2020-02-01,4,51,1,4,1,14,1,9,44,41,353,193,14
2020-03-01,6,89,0,5,0,8,2,8,45,46,313,219,9
2020-04-01,4,80,1,4,0,6,0,7,46,49,348,201,11
2020-05-01,5,106,3,3,1,23,2,19,70,68,402,178,17
2020-06-01,4,93,0,3,0,10,1,9,57,59,406,187,12
2020-07-01,4,70,1,2,0,9,1,8,43,44,258,168,8
2020-08-01,4,29,2,2,0,4,0,4,30,30,132,144,8
