dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-10-01,13,88,13,6,6,54,2,51,55,54,38,20,6
2016-11-01,5,34,2,3,0,26,0,25,26,25,28,2,1
2016-12-01,4,49,0,2,0,47,0,49,47,49,8,1,1
2017-01-01,3,83,0,2,0,84,1,83,87,87,12,3,1
2017-02-01,4,70,0,3,0,72,1,70,88,87,9,2,0
2017-03-01,4,93,1,3,1,96,2,93,122,116,13,9,3
2017-04-01,7,100,4,5,3,101,2,100,156,133,69,19,2
2017-05-01,8,84,3,4,0,75,1,74,84,82,28,8,2
2017-06-01,6,100,1,4,1,103,3,100,129,123,29,5,0
2017-07-01,6,79,0,4,0,84,5,77,105,99,36,10,0
2017-08-01,8,77,3,3,0,77,0,77,102,91,58,4,3
2017-09-01,12,169,5,5,1,172,2,167,197,184,93,18,4
2017-10-01,10,179,3,5,1,184,8,175,205,199,63,23,4
2017-11-01,4,186,0,3,0,187,2,186,207,209,123,13,1
2017-12-01,10,186,2,7,1,187,5,184,219,200,128,25,2
2018-01-01,6,228,1,3,0,231,1,228,286,279,135,27,2
2018-02-01,7,135,1,3,0,145,3,135,215,188,108,20,4
2018-03-01,5,137,1,3,0,139,5,137,169,190,98,17,1
2018-04-01,7,89,3,3,0,88,2,89,117,98,47,6,2
2018-05-01,10,148,0,4,0,151,4,147,180,174,64,14,1
2018-06-01,9,144,2,4,0,141,2,137,183,172,82,12,3
2018-07-01,5,122,0,4,0,113,0,116,138,146,120,5,1
2018-08-01,6,119,1,3,0,121,1,119,164,150,129,9,2
2018-09-01,8,80,1,5,0,75,2,72,95,89,150,2,2
2018-10-01,9,110,2,3,0,115,4,110,160,147,204,16,4
2018-11-01,7,98,2,5,2,97,2,98,130,138,147,11,3
2018-12-01,5,89,0,3,0,86,1,89,124,136,90,8,3
2019-01-01,7,75,2,4,1,77,0,75,110,93,206,16,2
2019-02-01,13,63,5,5,0,62,0,59,81,74,99,947,40
2019-03-01,10,88,2,5,1,95,2,88,147,166,228,525,21
2019-04-01,13,80,4,6,1,77,2,77,110,105,103,157,10
2019-05-01,9,70,0,4,0,73,1,69,103,94,230,111,7
2019-06-01,9,47,0,5,0,47,2,46,66,56,82,54,7
2019-07-01,11,74,2,4,0,75,9,72,88,92,87,102,13
2019-08-01,6,43,3,4,2,44,1,40,75,70,422,78,10
2019-09-01,9,41,3,3,0,35,2,32,59,45,106,49,6
2019-10-01,6,67,1,3,0,68,2,67,104,116,156,60,8
2019-11-01,6,23,1,3,0,23,1,23,50,37,150,51,5
2019-12-01,8,34,2,5,1,37,7,34,66,52,100,69,5
2020-01-01,10,99,2,4,0,64,4,52,90,75,451,57,13
2020-02-01,7,71,2,3,0,72,3,71,87,104,231,52,10
2020-03-01,7,49,2,3,0,53,1,49,65,63,197,95,11
2020-04-01,4,61,0,2,0,59,0,61,64,61,86,59,7
2020-05-01,4,57,0,2,0,58,2,57,60,61,81,74,8
2020-06-01,6,62,0,3,0,63,0,61,69,71,244,73,5
2020-07-01,6,56,1,3,0,59,3,56,69,63,278,58,5
2020-08-01,6,43,1,3,0,41,4,43,45,67,291,58,9
