dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2015-01-01,2,50,1,1,0,0,0,0,12,5,14,127,0
2015-02-01,4,42,3,3,2,4,0,3,7,9,11,27,3
2015-03-01,2,40,0,2,0,0,0,1,6,8,33,25,2
2015-04-01,1,7,0,1,0,0,0,0,0,0,0,40,0
2015-05-01,3,14,1,3,1,5,0,5,6,6,10,32,1
2015-06-01,2,9,1,2,1,1,0,1,3,2,10,17,2
2015-07-01,2,38,1,2,0,2,1,1,10,8,28,24,1
2015-08-01,2,75,0,2,0,0,0,0,6,7,36,18,1
2015-09-01,3,69,1,3,1,2,0,1,9,9,47,36,3
2015-10-01,0,0,0,0,0,0,0,0,8,4,76,20,1
2015-11-01,3,14,1,3,1,2,0,2,4,4,22,38,2
2015-12-01,2,66,0,2,0,12,0,12,34,34,113,36,3
2016-01-01,2,42,1,2,1,1,0,1,16,10,60,21,1
2016-02-01,3,145,1,3,0,5,1,4,13,8,57,30,0
2016-03-01,2,132,0,2,0,21,2,19,31,27,70,35,1
2016-04-01,6,67,4,6,3,10,0,11,20,34,159,34,2
2016-05-01,7,58,5,6,2,23,14,7,53,35,195,52,5
2016-06-01,5,29,2,4,0,20,6,12,29,22,40,48,5
2016-07-01,4,61,2,4,1,43,5,38,92,74,212,32,1
2016-08-01,3,16,0,3,0,20,6,16,40,31,71,26,0
2016-09-01,2,9,0,2,0,13,4,9,34,24,118,40,2
2016-10-01,2,32,0,2,0,36,5,32,80,107,145,22,1
2016-11-01,3,34,0,3,0,40,8,33,62,87,74,29,2
2016-12-01,3,65,0,3,0,68,6,59,116,107,76,36,3
2017-01-01,5,54,2,4,1,54,6,48,101,93,94,28,3
2017-02-01,3,45,1,3,0,44,5,42,91,89,83,44,0
2017-03-01,3,28,0,3,0,28,0,28,54,56,26,27,0
2017-04-01,3,42,0,3,0,42,1,41,68,84,65,47,0
2017-05-01,3,31,0,3,0,30,1,29,54,50,33,39,3
2017-06-01,2,30,0,2,0,31,1,30,52,56,58,924,14
2017-07-01,4,44,2,2,0,47,3,43,58,67,96,77,2
2017-08-01,3,4,0,3,0,3,0,2,6,5,10,32,1
2017-09-01,0,0,0,0,0,1,0,1,4,1,13,26,1
2017-10-01,1,10,0,1,0,14,5,10,20,24,21,19,2
2017-11-01,1,3,0,1,0,5,1,3,8,7,16,28,1
2017-12-01,4,11,0,4,0,8,2,6,9,9,15,25,0
2018-01-01,2,4,0,2,0,2,0,2,3,2,2,70,5
2018-02-01,4,20,0,4,0,19,5,15,25,26,37,18,0
2018-03-01,4,37,0,4,0,40,8,32,58,52,143,16,2
2018-04-01,3,3,1,3,0,3,0,2,9,3,44,27,2
2018-05-01,3,5,0,3,0,4,0,3,6,3,15,23,1
2018-06-01,2,2,0,2,0,3,0,0,5,0,10,16,0
2018-07-01,0,0,0,0,0,3,1,1,4,3,11,12,0
2018-08-01,0,0,0,0,0,1,0,0,1,0,0,11,2
2018-09-01,1,2,0,1,0,1,2,1,3,3,12,14,1
2018-10-01,1,2,0,1,0,3,0,1,4,1,14,10,2
2018-11-01,2,16,1,1,0,11,6,10,12,25,71,14,0
2018-12-01,1,3,0,1,0,2,0,2,6,5,18,8,0
2019-01-01,1,4,0,1,0,2,0,2,3,2,8,15,2
2019-02-01,2,14,0,1,0,11,4,10,22,22,98,15,3
2019-03-01,0,0,0,0,0,0,0,0,0,0,0,18,0
2019-04-01,1,2,0,1,0,1,0,1,5,2,25,10,1
2019-05-01,1,2,0,1,0,3,0,0,5,0,15,7,0
2019-06-01,3,9,2,1,0,22,3,9,25,13,59,7,1
2019-07-01,3,15,2,1,0,31,28,14,35,49,98,14,0
2019-08-01,3,22,0,1,0,23,5,20,23,30,72,7,0
2019-09-01,2,48,0,1,0,50,2,48,61,61,208,7,0
2019-10-01,2,50,0,1,0,54,5,48,55,54,70,8,0
2019-11-01,3,52,0,1,0,61,11,48,67,59,105,4,0
2019-12-01,3,73,0,1,0,56,4,55,58,66,73,11,0
2020-01-01,1,79,0,1,0,82,2,79,83,81,18,7,4
2020-02-01,1,38,0,1,0,41,1,38,44,39,32,15,1
2020-03-01,1,21,0,1,0,47,16,21,55,37,89,5,0
2020-04-01,0,0,0,0,0,32,31,0,35,31,139,5,3
2020-05-01,0,0,0,0,0,25,25,0,25,25,100,22,0
2020-06-01,0,0,0,0,0,12,12,0,12,12,48,8,0
2020-07-01,3,46,1,2,0,47,9,44,47,54,158,7,1
2020-08-01,2,38,0,1,0,33,7,32,33,39,26,3,2
