dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-03-01,3,48,3,2,2,2,1,0,5,1,54,43,2
2016-04-01,3,56,2,1,0,1,0,0,5,2,61,61,5
2016-05-01,7,48,3,2,0,5,2,2,6,4,13,73,4
2016-06-01,9,78,4,5,3,13,6,4,14,11,118,76,14
2016-07-01,9,236,2,3,0,6,2,1,11,3,60,101,24
2016-08-01,9,268,2,3,1,7,13,2,31,31,264,148,22
2016-09-01,11,174,1,3,0,10,0,9,12,13,65,230,33
2016-10-01,8,31,3,5,3,6,0,3,8,4,115,215,16
2016-11-01,7,190,1,4,0,26,1,24,28,25,105,239,33
2016-12-01,10,93,4,4,1,45,4,35,45,39,49,249,31
2017-01-01,11,168,4,4,1,24,3,18,25,22,47,238,37
2017-02-01,16,159,6,4,0,43,8,39,53,58,161,260,28
2017-03-01,18,183,9,7,3,39,4,31,74,56,108,498,42
2017-04-01,27,229,17,8,4,89,8,81,164,123,638,289,39
2017-05-01,17,132,8,5,1,43,8,32,53,49,199,452,64
2017-06-01,18,114,9,8,4,43,7,31,52,50,204,347,67
2017-07-01,19,78,6,6,0,36,7,21,77,55,305,336,58
2017-08-01,24,100,13,11,5,36,4,22,69,59,242,310,57
2017-09-01,15,54,7,6,3,36,5,19,68,44,195,292,76
2017-10-01,18,47,8,4,1,27,5,14,48,40,167,283,63
2017-11-01,15,75,7,6,2,50,11,20,116,63,651,387,76
2017-12-01,27,136,8,8,3,34,18,25,196,139,669,290,56
2018-01-01,26,155,16,10,4,26,9,17,163,142,933,343,83
2018-02-01,20,112,6,9,2,22,7,15,180,161,972,332,56
2018-03-01,17,192,8,5,2,16,11,7,157,125,683,394,78
2018-04-01,30,197,18,8,3,22,8,17,176,166,873,343,85
2018-05-01,21,115,11,5,1,12,4,11,154,133,845,339,58
2018-06-01,16,112,7,5,2,11,51,5,185,328,1997,321,74
2018-07-01,23,91,15,9,5,9,9,5,201,164,1679,325,85
2018-08-01,24,115,17,9,6,14,14,4,228,194,1802,315,89
2018-09-01,18,82,12,4,1,6,4,2,164,159,1163,283,61
2018-10-01,23,114,15,4,1,7,4,5,205,253,1733,256,74
2018-11-01,18,53,10,6,1,24,6,13,111,92,750,198,63
2018-12-01,13,52,5,4,1,34,12,20,147,259,2060,195,49
2019-01-01,21,58,12,8,3,37,7,25,145,106,1230,210,53
2019-02-01,23,47,12,8,4,38,12,30,135,140,1081,195,58
2019-03-01,17,34,7,4,0,29,6,22,129,135,1185,212,49
2019-04-01,14,36,4,6,3,29,5,26,121,143,1149,181,52
2019-05-01,12,33,4,4,0,29,8,21,117,132,1044,180,40
2019-06-01,10,15,6,7,3,13,3,9,74,85,783,149,40
2019-07-01,14,37,8,7,2,29,6,23,97,97,764,182,56
2019-08-01,11,30,3,4,0,21,3,13,94,73,907,143,37
2019-09-01,12,33,2,7,1,28,10,20,93,91,665,114,44
2019-10-01,8,15,3,3,0,15,7,9,86,72,649,81,43
2019-11-01,12,39,2,5,0,20,7,19,82,101,555,132,28
2019-12-01,9,55,3,4,1,37,5,31,117,120,691,104,21
2020-01-01,16,54,8,8,4,33,6,30,78,98,562,88,34
2020-02-01,7,50,1,3,0,27,9,19,78,86,550,133,45
2020-03-01,13,59,6,3,0,45,5,37,112,103,715,92,24
2020-04-01,12,46,3,3,0,32,4,31,88,90,498,93,31
2020-05-01,15,37,8,7,4,34,5,29,77,86,403,83,33
2020-06-01,14,42,7,6,1,35,1,33,90,92,460,65,23
2020-07-01,12,51,4,3,0,46,6,41,103,99,347,74,17
2020-08-01,8,38,2,5,0,34,1,30,71,67,286,138,23
