dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-02-01,5,39,5,2,2,21,0,18,23,18,38,2,0
2016-03-01,3,42,0,2,0,19,3,18,34,22,178,0,0
2016-04-01,2,20,0,2,0,10,0,10,10,10,126,0,0
2016-05-01,2,9,0,2,0,6,0,4,6,4,44,0,0
2016-06-01,4,50,2,3,1,23,2,24,23,41,148,0,0
2016-07-01,4,38,0,2,0,20,1,18,20,19,67,0,0
2016-08-01,3,35,0,2,0,16,0,15,20,17,93,0,0
2016-09-01,4,80,0,2,0,32,0,33,37,38,92,1,0
2016-10-01,3,85,0,2,0,0,0,0,5,2,29,0,0
2016-11-01,4,104,0,2,0,6,1,4,34,36,109,0,0
2016-12-01,4,69,0,2,0,27,2,26,27,28,37,0,0
2017-01-01,8,131,4,3,1,57,0,55,58,55,90,0,0
2017-02-01,9,58,3,5,2,27,2,26,32,34,78,91,20
2017-03-01,9,47,2,4,0,33,5,28,42,41,225,9,5
2017-04-01,5,57,0,3,0,38,4,31,42,39,164,5,3
2017-05-01,6,38,1,3,0,34,1,35,42,43,86,7,2
2017-06-01,6,31,0,3,0,22,2,23,24,27,97,3,4
2017-07-01,4,5,0,3,0,7,0,4,12,6,55,7,1
2017-08-01,2,2,0,2,0,2,0,2,3,3,25,5,1
2017-09-01,9,33,1,3,0,32,1,28,33,31,123,3,5
2017-10-01,9,71,0,3,0,44,4,46,47,55,137,2,4
2017-11-01,8,27,1,3,0,22,0,18,57,41,144,13,3
2017-12-01,7,25,0,3,0,16,0,17,31,37,117,2,1
2018-01-01,6,21,0,3,0,16,0,15,32,30,154,5,1
2018-02-01,10,45,0,3,0,41,1,36,65,59,302,28,4
2018-03-01,7,35,0,4,0,32,1,31,43,44,159,4,1
2018-04-01,7,29,0,3,0,24,1,29,61,63,218,5,2
2018-05-01,5,15,0,3,0,18,0,15,31,22,60,11,2
2018-06-01,6,41,0,3,0,39,0,39,58,57,203,8,3
2018-07-01,6,22,1,3,0,19,1,19,30,24,110,4,6
2018-08-01,4,33,0,3,0,32,0,32,51,52,112,2,2
2018-09-01,6,44,0,3,0,44,5,35,58,54,202,5,1
2018-10-01,6,28,0,3,0,19,0,23,38,40,84,5,3
2018-11-01,5,19,0,3,0,20,2,16,37,31,79,73,1
2018-12-01,4,14,0,3,0,15,1,15,27,34,89,8,0
2019-01-01,8,29,2,3,0,24,0,23,39,32,188,9,3
2019-02-01,7,65,0,3,0,59,0,57,75,84,117,2,1
2019-03-01,10,40,4,5,2,34,1,33,41,45,123,4,4
2019-04-01,7,21,2,3,0,22,2,17,43,26,69,7,3
2019-05-01,8,29,2,3,0,26,2,30,37,49,80,2,2
2019-06-01,6,24,0,3,0,21,0,18,40,28,63,7,3
2019-07-01,8,27,3,3,0,24,1,23,45,40,44,6,3
2019-08-01,6,39,0,3,0,41,2,39,77,75,173,4,4
2019-09-01,8,37,0,3,0,40,3,35,71,69,161,6,0
2019-10-01,7,24,0,3,0,25,1,22,49,40,88,25,6
2019-11-01,8,44,1,3,0,45,1,44,61,54,128,6,3
2019-12-01,7,41,0,3,0,42,0,37,64,59,137,10,2
2020-01-01,12,68,2,3,0,57,3,60,84,101,198,4,2
2020-02-01,12,76,4,3,0,75,6,72,111,108,180,9,6
2020-03-01,13,58,5,3,0,60,6,53,93,86,204,23,16
2020-04-01,16,86,4,3,0,83,6,78,114,120,260,20,8
2020-05-01,9,48,0,2,0,36,0,34,45,36,177,16,1
2020-06-01,16,87,2,4,1,76,3,71,99,88,206,30,7
2020-07-01,11,34,1,4,1,28,3,23,41,33,189,15,2
2020-08-01,8,43,1,3,0,25,0,26,56,43,146,259,4
