dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-12-01,1,30,1,1,1,1,0,0,1,0,0,3,0
2017-01-01,1,13,0,1,0,0,0,0,0,0,0,0,1
2017-02-01,1,5,0,1,0,0,0,0,0,0,0,0,0
2017-03-01,1,2,0,1,0,0,0,0,0,0,0,0,0
2017-04-01,1,8,0,1,0,0,0,0,0,0,0,0,0
2017-05-01,1,51,0,1,0,0,0,0,0,0,0,0,0
2017-06-01,2,86,1,2,1,0,1,0,0,1,0,0,1
2017-07-01,5,178,3,5,3,7,1,6,18,16,18,281,49
2017-08-01,2,107,1,2,1,1,0,1,23,19,130,116,23
2017-09-01,2,127,1,2,1,3,0,3,9,13,47,25,6
2017-10-01,1,107,0,1,0,0,0,0,2,2,14,147,39
2017-11-01,1,27,0,1,0,1,0,1,13,9,98,47,12
2017-12-01,2,33,1,2,1,0,0,0,8,14,131,54,11
2018-01-01,1,9,0,1,0,1,0,1,9,8,46,38,9
2018-02-01,1,4,0,1,0,0,0,0,6,6,52,59,15
2018-03-01,1,10,0,1,0,1,0,1,14,11,76,110,19
2018-04-01,1,84,0,1,0,3,0,3,22,23,111,336,40
2018-05-01,2,52,0,2,0,0,0,0,11,11,30,109,26
2018-06-01,1,36,0,1,0,2,0,2,11,7,41,70,25
2018-07-01,2,57,1,2,0,4,3,1,24,26,92,93,23
2018-08-01,2,76,0,2,0,1,0,1,22,23,129,138,33
2018-09-01,1,14,0,1,0,0,0,0,18,20,65,126,25
2018-10-01,1,10,0,1,0,1,0,1,12,12,72,117,22
2018-11-01,0,0,0,0,0,0,0,0,19,16,104,85,18
2018-12-01,2,3,0,2,0,3,0,3,20,22,120,88,16
2019-01-01,1,1,0,1,0,1,0,1,17,15,108,137,13
2019-02-01,1,32,0,1,0,3,0,3,8,10,24,80,14
2019-03-01,3,20,2,3,2,3,1,2,17,16,140,116,17
2019-04-01,3,13,2,3,0,3,1,2,26,24,149,139,30
2019-05-01,2,12,1,2,0,1,0,1,11,12,86,110,24
2019-06-01,3,18,2,3,0,4,1,3,11,14,43,98,28
2019-07-01,2,46,1,2,0,5,2,3,19,20,101,113,22
2019-08-01,3,8,2,3,0,3,0,3,19,15,83,152,24
2019-09-01,1,3,0,1,0,2,0,0,10,8,45,114,20
2019-10-01,3,15,2,3,0,2,1,2,15,12,52,70,12
2019-11-01,2,45,1,2,0,2,0,1,23,21,115,98,22
2019-12-01,2,58,1,2,0,3,2,3,30,42,234,80,21
2020-01-01,3,12,1,3,1,2,0,2,29,26,106,97,20
2020-02-01,1,10,0,1,0,1,0,0,16,18,84,51,12
2020-03-01,2,4,0,2,0,2,2,1,18,14,63,81,26
2020-04-01,5,12,2,4,1,4,0,3,26,24,92,95,23
2020-05-01,1,7,0,1,0,4,4,0,16,21,78,108,17
2020-06-01,3,6,2,3,1,7,3,2,20,16,63,91,26
2020-07-01,6,23,3,3,0,8,0,9,21,21,63,97,14
2020-08-01,5,11,3,3,0,7,2,6,26,26,88,93,24
