dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-08-01,4,63,3,4,3,3,0,3,3,3,4,0,0
2016-09-01,8,107,4,5,1,32,2,28,34,32,27,0,0
2016-10-01,7,102,0,4,0,47,2,44,98,66,189,0,0
2016-11-01,14,100,8,9,5,44,5,42,103,81,149,661,22
2016-12-01,9,62,1,6,0,32,1,28,86,54,214,33,4
2017-01-01,4,33,0,4,0,13,1,12,41,27,100,16,2
2017-02-01,8,70,2,5,0,31,7,26,75,71,282,209,14
2017-03-01,9,91,0,5,0,44,2,34,89,74,341,190,11
2017-04-01,12,86,5,6,2,43,10,37,95,100,593,90,9
2017-05-01,10,55,6,7,3,25,1,23,74,51,354,103,19
2017-06-01,10,120,4,4,0,34,1,33,82,67,353,61,8
2017-07-01,6,67,0,4,0,34,5,26,71,61,275,62,8
2017-08-01,12,113,7,9,5,55,9,48,105,114,415,48,11
2017-09-01,8,78,0,6,0,33,3,32,71,74,454,59,5
2017-10-01,11,124,3,10,3,66,5,55,136,163,913,81,7
2017-11-01,14,99,7,9,3,53,5,48,112,115,693,80,18
2017-12-01,13,57,6,9,3,33,4,26,90,60,698,80,14
2018-01-01,15,81,5,11,2,48,10,41,100,94,638,201,22
2018-02-01,13,47,8,7,2,32,9,21,69,67,716,287,37
2018-03-01,13,48,9,7,3,41,20,21,82,67,576,192,24
2018-04-01,16,53,9,9,4,36,7,24,74,53,517,130,24
2018-05-01,14,50,6,9,4,25,7,21,65,54,449,171,25
2018-06-01,13,87,8,8,4,39,10,32,86,73,690,180,22
2018-07-01,11,78,3,8,1,46,7,31,126,93,912,125,33
2018-08-01,18,106,6,8,1,51,7,45,113,135,1127,148,21
2018-09-01,17,85,6,10,3,50,6,37,93,85,831,162,36
2018-10-01,15,62,8,11,6,31,4,25,76,66,569,169,33
2018-11-01,13,71,5,7,2,29,3,23,70,120,881,156,28
2018-12-01,18,95,9,10,3,42,6,40,120,101,741,225,38
2019-01-01,23,91,10,10,2,61,11,33,157,104,1014,420,40
2019-02-01,26,96,15,10,4,60,12,43,140,123,1068,165,42
2019-03-01,30,146,11,13,4,83,12,58,175,137,1148,228,57
2019-04-01,29,186,14,10,3,79,10,73,177,153,1287,198,54
2019-05-01,24,94,11,11,5,57,7,40,163,123,1589,271,70
2019-06-01,22,128,8,8,2,53,10,40,124,159,1299,156,45
2019-07-01,33,159,14,13,6,80,11,67,177,180,1588,297,85
2019-08-01,42,237,19,14,4,100,20,90,194,194,1494,171,62
2019-09-01,25,217,4,7,1,112,16,97,272,276,2036,211,65
2019-10-01,31,179,13,12,4,90,19,65,218,224,1584,172,60
2019-11-01,24,129,7,6,0,61,14,48,155,159,1104,171,58
2019-12-01,29,165,11,10,4,84,12,79,208,245,1829,148,51
2020-01-01,30,169,8,13,4,75,18,67,195,207,1166,126,44
2020-02-01,17,115,2,5,1,56,20,52,134,169,1232,118,42
2020-03-01,27,204,7,11,3,97,14,78,201,183,1073,150,54
2020-04-01,35,186,13,14,4,87,8,77,250,249,1336,143,50
2020-05-01,15,163,7,7,2,76,7,66,191,196,1017,115,51
2020-06-01,20,138,3,5,0,66,6,53,170,156,933,113,31
2020-07-01,31,233,10,10,3,99,16,96,203,223,1050,134,45
2020-08-01,24,207,6,7,1,97,17,90,244,264,976,140,35
