dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2015-05-01,1,93,0,1,0,0,0,0,5,1,42,5,0
2015-06-01,2,35,1,2,1,2,1,0,13,3,27,27,6
2015-07-01,3,33,1,3,1,1,0,1,3,1,4,3,1
2015-08-01,1,16,0,1,0,0,0,0,0,1,3,6,1
2015-09-01,1,10,0,1,0,0,0,0,3,4,28,4,1
2015-10-01,2,39,0,2,0,1,1,1,4,8,30,27,4
2015-11-01,1,25,0,1,0,1,0,0,7,4,119,43,10
2015-12-01,1,41,0,1,0,1,0,1,5,6,57,41,4
2016-01-01,1,30,0,1,0,1,0,2,17,10,120,48,4
2016-02-01,1,44,0,1,0,5,0,3,17,14,250,211,24
2016-03-01,4,62,3,4,3,4,0,5,20,18,130,45,6
2016-04-01,4,62,0,4,0,4,1,3,18,12,153,42,5
2016-05-01,1,22,0,1,0,3,0,2,26,21,278,53,9
2016-06-01,1,14,0,1,0,2,0,0,16,19,231,50,9
2016-07-01,1,11,0,1,0,2,0,2,7,7,102,52,15
2016-08-01,1,8,0,1,0,0,0,0,8,6,67,34,11
2016-09-01,1,21,0,1,0,10,1,4,27,22,215,39,10
2016-10-01,1,43,0,1,0,2,0,3,12,11,64,30,10
2016-11-01,1,47,0,1,0,4,0,5,10,16,163,39,8
2016-12-01,2,23,1,2,0,3,1,1,11,11,116,43,14
2017-01-01,1,17,0,1,0,2,0,2,16,9,68,54,11
2017-02-01,3,57,1,3,1,10,2,6,22,21,88,43,13
2017-03-01,1,46,0,1,0,4,0,4,17,14,141,61,14
2017-04-01,3,48,2,3,2,6,1,3,18,13,143,44,20
2017-05-01,1,26,0,1,0,3,0,4,17,18,109,67,13
2017-06-01,2,29,1,2,1,5,2,1,10,6,34,33,10
2017-07-01,3,28,1,3,0,6,1,6,10,10,28,38,12
2017-08-01,3,21,1,3,0,4,0,3,6,6,19,39,8
2017-09-01,2,19,1,2,0,4,0,7,8,12,40,19,10
2017-10-01,1,1,0,1,0,0,0,0,5,2,30,36,16
2017-11-01,2,9,1,2,1,0,0,0,3,0,17,39,19
2017-12-01,2,16,0,2,0,0,0,0,3,5,44,24,6
2018-01-01,2,61,0,2,0,8,5,7,11,14,55,33,8
2018-02-01,4,26,2,3,0,6,0,6,6,7,7,31,10
2018-03-01,4,47,1,4,1,8,0,6,12,7,26,33,4
2018-04-01,4,34,2,3,1,7,2,6,11,11,17,29,9
2018-05-01,5,96,2,5,1,18,2,13,24,23,78,33,9
2018-06-01,5,99,0,4,0,15,3,13,27,23,134,36,6
2018-07-01,5,112,0,4,0,25,3,27,28,36,25,30,11
2018-08-01,3,30,0,3,0,3,0,0,7,1,21,37,9
2018-09-01,5,45,1,3,0,9,1,7,11,9,22,28,7
2018-10-01,6,40,1,5,0,10,3,6,14,12,60,38,7
2018-11-01,5,55,1,4,0,9,0,3,10,5,40,34,8
2018-12-01,5,79,0,3,0,1,1,10,2,12,27,25,6
2019-01-01,4,51,0,3,0,9,0,2,12,4,32,19,9
2019-02-01,4,53,0,3,0,7,0,15,12,18,58,24,7
2019-03-01,4,20,0,3,0,7,0,4,9,15,56,36,9
2019-04-01,3,20,1,3,1,13,3,8,13,11,25,23,6
2019-05-01,4,13,0,3,0,7,0,6,12,6,23,31,9
2019-06-01,5,8,0,4,0,4,0,5,12,12,45,18,5
2019-07-01,5,62,1,4,1,14,0,10,20,14,44,24,6
2019-08-01,3,29,0,2,0,12,0,13,13,13,5,20,9
2019-09-01,4,33,0,3,0,11,0,11,14,12,39,21,4
2019-10-01,6,45,2,4,0,14,1,7,19,13,75,17,7
2019-11-01,4,25,0,3,0,2,0,7,4,12,40,21,3
2019-12-01,3,10,0,2,0,6,1,3,13,9,29,17,5
2020-01-01,3,19,0,2,0,11,0,4,16,4,19,20,3
2020-02-01,5,23,2,4,1,8,0,10,9,13,32,24,4
2020-03-01,3,21,0,2,0,12,1,11,14,12,45,22,4
2020-04-01,2,13,0,1,0,7,0,7,9,8,15,22,5
2020-05-01,4,12,0,3,0,7,1,2,8,3,41,16,6
2020-06-01,2,29,0,1,0,8,0,12,16,14,61,17,3
2020-07-01,2,23,0,1,0,11,1,8,25,17,68,25,5
