dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2015-08-01,4,255,3,3,2,13,0,11,14,11,29,0,0
2015-09-01,26,816,22,14,11,92,4,84,165,114,755,553,34
2015-10-01,29,438,15,10,3,127,17,112,191,173,963,374,26
2015-11-01,26,514,10,14,7,103,10,92,148,142,808,107,25
2015-12-01,21,287,6,12,3,64,4,60,122,104,822,64,13
2016-01-01,15,260,7,6,2,45,6,41,89,84,672,72,9
2016-02-01,17,480,7,11,4,90,8,79,131,121,570,77,16
2016-03-01,19,410,8,10,6,102,6,98,156,186,910,95,31
2016-04-01,14,186,8,8,4,48,1,48,120,100,623,68,16
2016-05-01,15,352,7,8,4,50,4,43,82,63,307,77,10
2016-06-01,18,490,9,13,8,107,6,102,155,145,477,68,15
2016-07-01,17,297,7,10,3,75,4,67,118,104,588,56,16
2016-08-01,32,444,17,17,8,115,9,105,179,163,962,74,21
2016-09-01,19,158,6,12,4,58,7,48,105,89,489,76,16
2016-10-01,11,266,4,4,2,64,11,59,125,111,548,60,13
2016-11-01,19,292,8,10,2,80,4,73,145,127,614,74,19
2016-12-01,21,137,11,12,5,36,5,29,102,65,616,66,20
2017-01-01,17,281,8,7,2,50,3,51,109,112,730,63,17
2017-02-01,23,296,13,14,9,71,3,68,119,118,582,75,18
2017-03-01,32,266,16,18,10,75,2,66,135,112,664,100,18
2017-04-01,17,187,7,10,6,30,5,22,89,70,507,66,14
2017-05-01,18,210,10,13,8,33,2,36,80,81,553,67,18
2017-06-01,17,150,9,11,7,35,3,22,78,51,312,77,17
2017-07-01,18,428,8,10,5,105,10,101,181,186,756,99,21
2017-08-01,34,541,13,16,7,118,10,111,210,217,902,96,22
2017-09-01,20,402,11,12,3,102,4,98,153,147,606,81,20
2017-10-01,23,441,8,12,4,107,3,98,174,154,423,106,17
2017-11-01,30,314,8,15,4,69,9,61,129,121,670,114,21
2017-12-01,21,205,6,7,0,47,3,40,97,89,608,75,10
2018-01-01,28,335,11,14,4,53,3,54,116,119,507,91,25
2018-02-01,22,238,8,8,2,38,8,25,99,86,334,85,11
2018-03-01,19,681,4,9,2,114,9,110,170,179,476,89,19
2018-04-01,27,416,12,14,6,99,9,89,143,145,459,80,26
2018-05-01,30,323,13,13,7,75,5,68,126,113,515,104,17
2018-06-01,25,223,7,6,1,52,2,51,102,84,476,76,11
2018-07-01,18,253,4,7,2,31,0,26,82,55,244,88,18
2018-08-01,14,224,2,6,1,36,5,31,90,77,330,76,16
2018-09-01,13,213,4,4,1,33,7,24,104,75,319,101,18
2018-10-01,18,225,7,5,2,49,5,36,90,77,360,70,13
2018-11-01,22,358,6,6,2,77,8,73,117,115,448,94,19
2018-12-01,22,267,5,6,0,78,5,63,110,93,272,77,11
2019-01-01,20,496,5,6,1,116,8,120,151,158,296,115,16
2019-02-01,19,139,5,9,3,46,12,44,83,99,426,92,12
2019-03-01,25,213,8,7,2,65,5,45,128,86,574,199,24
2019-04-01,28,296,9,10,3,75,8,69,137,130,417,173,18
2019-05-01,24,334,3,7,1,83,10,82,134,167,679,106,19
2019-06-01,24,281,2,9,2,75,5,58,138,156,693,104,16
2019-07-01,26,220,10,10,4,70,8,58,143,116,621,112,20
2019-08-01,26,251,15,11,5,120,15,96,189,169,510,164,28
2019-09-01,29,225,12,7,1,99,8,99,166,152,363,131,21
2019-10-01,26,234,8,6,1,104,5,88,196,157,610,89,18
2019-11-01,25,288,3,6,0,102,6,97,184,172,701,113,16
2019-12-01,27,187,9,7,2,55,5,59,110,113,423,108,14
2020-01-01,22,240,3,6,1,53,5,46,146,113,482,173,19
2020-02-01,28,249,10,10,4,84,13,59,198,157,492,98,19
2020-03-01,31,393,9,13,5,164,21,138,326,294,815,128,22
2020-04-01,31,299,8,12,4,151,22,129,275,257,1038,140,24
2020-05-01,32,381,12,10,5,154,10,135,240,216,824,135,30
2020-06-01,36,365,12,11,3,136,17,134,238,206,740,247,29
2020-07-01,34,335,10,11,4,155,22,151,260,255,952,113,22
2020-08-01,32,242,6,10,3,141,6,128,210,205,661,112,18
