dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2015-10-01,2,28,2,2,2,4,1,3,7,5,2,1,2
2015-11-01,10,64,8,8,6,17,1,14,35,19,836,15,7
2015-12-01,5,14,1,5,1,4,1,4,7,5,75,5,4
2016-01-01,4,5,3,2,1,2,0,2,13,3,251,6,1
2016-02-01,7,8,3,6,1,3,0,3,8,7,295,5,3
2016-03-01,1,1,1,1,0,1,0,0,14,2,213,8,1
2016-04-01,2,3,1,2,1,0,0,2,16,3,193,6,2
2016-05-01,4,18,3,3,1,3,0,1,9,2,56,11,2
2016-06-01,3,4,2,2,0,3,1,2,18,7,211,15,5
2016-07-01,1,1,0,1,0,1,0,1,9,4,170,9,2
2016-08-01,0,0,0,0,0,0,0,0,8,0,137,18,6
2016-09-01,0,0,0,0,0,0,0,0,6,4,152,16,4
2016-10-01,2,2,1,2,0,1,0,1,16,3,439,36,6
2016-11-01,3,4,1,2,0,2,0,2,13,5,187,24,5
2016-12-01,2,2,1,2,1,2,0,0,8,0,136,23,3
2017-01-01,1,1,1,1,0,5,0,0,11,1,112,22,3
2017-02-01,12,48,5,9,2,15,2,7,20,19,483,24,4
2017-03-01,5,19,1,5,1,7,0,2,19,4,811,47,10
2017-04-01,9,46,1,8,1,15,1,9,22,11,677,39,9
2017-05-01,10,42,4,8,2,17,0,10,22,12,187,85,21
2017-06-01,8,36,2,7,2,12,1,7,18,11,340,155,18
2017-07-01,10,31,1,8,0,13,1,8,22,11,470,139,28
2017-08-01,8,36,2,5,0,16,1,5,21,14,426,104,27
2017-09-01,13,26,3,11,2,10,2,3,23,8,1024,142,34
2017-10-01,6,10,3,6,3,12,2,2,28,7,511,173,32
2017-11-01,8,46,1,7,1,12,8,8,23,26,1122,145,31
2017-12-01,13,69,4,11,2,17,1,19,29,25,291,242,37
2018-01-01,16,116,4,12,2,38,6,33,51,42,709,289,70
2018-02-01,14,87,3,9,0,29,7,13,44,25,1539,292,77
2018-03-01,18,127,10,15,4,32,10,27,51,48,1341,250,76
2018-04-01,28,68,18,14,6,64,8,61,85,77,1251,290,73
2018-05-01,19,47,8,10,2,59,4,43,78,52,627,225,73
2018-06-01,24,42,19,11,5,42,8,35,62,47,1084,206,69
2018-07-01,24,51,11,13,3,67,8,50,90,60,497,186,58
2018-08-01,29,56,15,16,5,64,5,50,85,57,367,204,74
2018-09-01,29,87,8,14,4,58,7,44,92,71,715,150,65
2018-10-01,38,68,14,24,8,54,16,58,77,79,414,149,63
2018-11-01,26,50,12,20,7,76,14,40,92,56,246,149,74
2018-12-01,18,23,8,11,3,30,4,19,43,24,171,100,47
2019-01-01,18,45,4,14,2,46,5,27,57,38,326,97,53
2019-02-01,10,24,1,5,0,39,5,20,51,25,140,86,31
2019-03-01,32,99,13,21,4,84,26,90,100,131,745,86,58
2019-04-01,26,55,10,13,2,76,9,50,93,65,432,72,38
2019-05-01,29,83,14,15,4,93,14,79,99,103,611,76,41
2019-06-01,21,46,8,10,0,54,8,46,65,59,308,62,35
2019-07-01,27,44,8,18,4,52,7,44,64,61,480,60,40
2019-08-01,13,15,5,7,0,28,2,15,34,18,167,57,47
2019-09-01,9,18,3,5,1,27,1,18,44,30,161,59,38
2019-10-01,9,13,3,5,0,27,3,13,36,17,362,45,39
2019-11-01,24,47,9,15,4,61,23,47,70,70,264,40,35
2019-12-01,16,32,9,13,4,34,4,32,40,40,287,46,30
2020-01-01,9,12,2,7,2,31,4,13,44,21,127,53,39
2020-02-01,6,17,0,6,0,44,7,17,51,29,174,39,37
2020-03-01,12,14,6,6,0,19,0,14,31,20,67,37,32
2020-04-01,10,21,3,4,0,32,5,21,40,31,218,47,39
2020-05-01,11,31,3,8,0,54,9,29,61,41,269,47,32
2020-06-01,11,53,4,5,0,58,3,53,61,61,247,59,37
2020-07-01,20,60,7,7,0,72,8,60,79,70,420,56,36
2020-08-01,22,61,11,14,5,71,9,61,80,80,361,56,39
