dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-10-01,8,138,2,3,0,33,7,20,70,57,392,86,23
2016-11-01,7,89,4,4,2,27,10,18,62,60,353,40,14
2016-12-01,7,109,5,3,1,31,12,17,87,75,466,49,16
2017-01-01,5,97,3,2,1,11,4,5,85,72,611,30,6
2017-02-01,5,96,2,2,1,20,10,9,79,64,501,23,7
2017-03-01,6,133,3,1,0,28,8,19,104,89,536,33,10
2017-04-01,9,105,3,3,1,31,20,12,99,95,732,24,18
2017-05-01,6,100,3,2,0,24,15,10,86,75,729,23,13
2017-06-01,5,156,3,3,0,28,11,12,191,188,1557,45,27
2017-07-01,6,93,2,2,0,20,15,9,99,97,860,37,22
2017-08-01,8,234,4,3,0,22,14,7,66,72,1204,44,16
2017-09-01,7,226,2,2,0,19,13,11,69,90,539,45,50
2017-10-01,9,251,3,3,1,25,11,12,74,72,520,38,113
2017-11-01,8,146,2,2,0,13,6,9,57,55,315,41,53
2017-12-01,4,146,0,2,0,29,10,14,79,71,504,38,52
2018-01-01,8,146,2,3,0,40,24,13,99,93,563,60,48
2018-02-01,5,119,1,2,0,11,8,6,77,74,250,50,16
2018-03-01,5,176,0,2,0,10,3,5,62,64,278,21,9
2018-04-01,2,60,1,2,0,7,7,1,33,31,206,27,9
2018-05-01,5,173,1,3,0,21,10,5,51,56,191,37,28
2018-06-01,5,196,1,2,0,11,9,7,52,46,279,33,11
2018-07-01,9,143,5,3,0,22,16,2,78,79,482,89,13
2018-08-01,3,128,0,1,0,18,16,2,69,64,349,63,15
2018-09-01,2,86,1,2,1,12,11,2,38,37,181,50,21
2018-10-01,2,104,0,2,0,9,3,3,41,34,193,60,15
2018-11-01,2,67,0,2,0,5,4,2,27,31,149,34,7
2018-12-01,2,92,0,2,0,6,4,2,84,64,300,27,9
2019-01-01,2,95,1,2,1,4,6,0,95,64,260,44,18
2019-02-01,3,70,1,2,0,18,9,3,66,59,189,41,15
2019-03-01,3,50,1,2,0,10,5,4,56,37,169,35,9
2019-04-01,2,40,0,1,0,2,6,1,43,38,226,40,25
2019-05-01,4,30,1,2,0,5,1,2,54,49,175,28,22
2019-06-01,3,45,0,1,0,6,3,0,39,35,126,27,14
2019-07-01,7,62,3,4,1,10,12,3,78,73,298,49,24
2019-08-01,3,23,0,2,0,2,0,1,43,41,146,35,24
2019-09-01,3,7,0,1,0,3,1,2,20,19,84,23,17
2019-10-01,3,54,2,3,2,3,3,2,39,37,140,36,10
2019-11-01,4,104,0,3,0,2,1,1,26,16,108,45,23
2019-12-01,3,140,0,2,0,5,6,0,64,56,215,34,27
2020-01-01,2,157,0,1,0,3,2,0,29,32,128,43,19
2020-02-01,2,117,1,2,0,2,1,0,42,36,147,30,22
2020-03-01,5,39,2,3,0,3,4,1,46,44,240,56,32
2020-04-01,6,79,3,3,1,4,2,2,69,60,242,87,50
2020-05-01,10,93,3,4,1,8,5,3,83,92,378,59,39
2020-06-01,5,116,1,2,0,10,5,3,123,110,554,69,50
2020-07-01,3,24,0,2,0,6,2,3,72,54,243,49,57
2020-08-01,6,64,2,2,0,6,1,2,70,70,268,43,38
