dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-11-01,6,45,3,5,2,16,2,12,36,19,253,13,6
2016-12-01,7,50,4,5,2,32,4,21,64,32,500,17,9
2017-01-01,17,123,11,11,7,59,8,53,93,80,916,26,20
2017-02-01,25,178,14,13,4,89,8,72,162,120,1716,62,34
2017-03-01,38,197,26,12,7,99,10,88,180,166,1867,79,47
2017-04-01,25,145,14,12,5,77,8,72,141,136,1590,70,36
2017-05-01,32,129,22,20,14,72,5,61,126,116,1314,102,54
2017-06-01,21,128,11,10,6,77,13,62,126,152,1520,70,49
2017-07-01,24,101,15,12,6,64,14,45,118,101,1188,73,54
2017-08-01,33,318,18,15,8,170,23,147,236,222,2294,90,69
2017-09-01,33,181,20,20,9,87,16,74,167,154,1531,90,55
2017-10-01,31,213,18,19,9,110,22,99,181,256,2386,106,52
2017-11-01,14,165,9,6,3,87,12,76,146,162,1365,133,58
2017-12-01,15,46,8,7,2,35,1,31,92,77,790,108,48
2018-01-01,15,65,10,7,2,56,10,50,141,138,1611,128,50
2018-02-01,25,58,15,8,2,79,12,57,148,134,1481,160,58
2018-03-01,20,61,12,10,2,72,16,60,125,124,1514,192,85
2018-04-01,29,182,20,21,15,111,20,88,174,161,2028,223,88
2018-05-01,26,128,13,17,6,69,15,53,135,120,1302,197,73
2018-06-01,23,126,14,17,6,78,15,68,135,149,1689,198,72
2018-07-01,19,123,11,11,3,83,13,58,155,126,1631,202,86
2018-08-01,22,125,12,16,7,75,25,58,144,148,1630,250,100
2018-09-01,30,108,17,17,6,59,8,52,138,122,1323,191,88
2018-10-01,33,157,20,19,9,96,18,76,170,162,1676,240,97
2018-11-01,21,144,8,14,2,96,20,66,163,157,1597,269,97
2018-12-01,20,92,13,13,7,53,11,42,116,114,1254,215,84
2019-01-01,21,83,14,11,4,50,11,41,104,104,1135,237,92
2019-02-01,19,129,11,10,3,63,6,57,116,115,1299,195,75
2019-03-01,18,90,12,12,6,44,7,38,118,100,1195,259,118
2019-04-01,13,71,7,8,3,43,13,35,102,100,1095,226,112
2019-05-01,19,78,11,12,4,42,5,32,88,76,1020,236,136
2019-06-01,13,88,8,7,1,49,14,41,114,118,1269,207,85
2019-07-01,18,74,14,10,7,57,9,34,131,103,1461,275,135
2019-08-01,15,101,6,11,4,61,12,53,129,123,1294,293,105
2019-09-01,15,95,8,7,3,60,16,55,103,160,1523,234,99
2019-10-01,21,44,15,12,4,29,6,17,108,66,1125,245,128
2019-11-01,14,41,9,11,5,25,4,22,67,69,820,268,114
2019-12-01,6,48,3,3,1,36,19,22,79,109,1082,260,114
2020-01-01,12,71,8,7,3,55,5,50,117,119,1345,218,108
2020-02-01,26,176,18,13,8,123,18,110,204,217,2229,232,128
2020-03-01,14,75,6,9,1,45,5,43,110,111,1217,220,108
2020-04-01,20,117,14,8,3,94,8,83,175,181,1813,290,136
2020-05-01,16,65,10,11,3,47,5,38,149,116,1243,287,147
2020-06-01,22,133,15,10,4,114,10,96,198,181,1785,232,127
2020-07-01,15,77,9,7,3,61,13,56,133,135,1065,268,131
2020-08-01,14,62,10,7,3,55,8,38,143,112,915,249,118
