dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2015-01-01,2,15,2,1,1,6,0,6,6,6,0,6,2
2015-02-01,6,25,4,3,2,11,0,11,11,11,30,44,20
2015-03-01,4,68,3,2,1,32,0,32,61,33,56,8,5
2015-04-01,3,12,2,2,1,6,0,5,7,6,16,9,4
2015-05-01,2,4,1,1,0,1,0,2,3,3,23,4,0
2015-06-01,1,40,0,1,0,20,1,17,20,18,14,1,4
2015-07-01,7,135,6,4,2,45,6,38,47,45,100,12,6
2015-08-01,15,103,9,7,3,37,4,31,52,36,79,5,5
2015-09-01,8,118,2,5,1,45,3,46,75,67,153,26,4
2015-10-01,17,270,9,7,1,95,2,91,118,98,304,55,16
2015-11-01,14,119,5,5,1,52,2,50,73,66,407,18,7
2015-12-01,10,57,5,6,2,38,2,20,51,32,199,17,8
2016-01-01,13,78,2,8,0,33,6,35,66,61,439,12,4
2016-02-01,6,49,2,4,0,22,2,24,35,40,203,8,3
2016-03-01,5,33,1,2,0,16,0,15,22,17,86,10,5
2016-04-01,5,28,3,2,0,13,2,12,15,16,144,9,3
2016-05-01,8,37,1,5,0,17,0,18,23,21,135,16,1
2016-06-01,8,59,2,5,1,28,3,27,46,37,118,16,4
2016-07-01,6,15,3,5,2,6,0,6,11,8,67,17,2
2016-08-01,5,42,1,4,0,21,1,19,44,27,170,22,1
2016-09-01,10,92,6,4,0,45,6,41,70,83,580,19,3
2016-10-01,11,126,7,7,2,61,13,47,88,71,341,74,15
2016-11-01,14,120,7,5,0,70,2,62,95,87,553,75,11
2016-12-01,12,55,4,8,1,33,3,31,50,38,331,25,4
2017-01-01,19,135,7,8,2,55,4,53,73,77,438,52,6
2017-02-01,13,125,1,7,0,72,6,66,95,81,631,31,5
2017-03-01,15,83,3,9,2,102,15,78,154,117,1012,27,6
2017-04-01,13,60,4,6,2,64,19,53,99,105,1037,25,7
2017-05-01,12,73,5,6,0,45,5,43,73,61,455,26,5
2017-06-01,10,62,2,2,0,51,4,49,66,68,460,24,8
2017-07-01,5,21,0,2,0,17,0,16,27,21,149,30,1
2017-08-01,10,38,4,5,0,31,2,27,63,44,293,43,5
2017-09-01,11,80,2,5,0,46,5,41,65,55,386,16,4
2017-10-01,14,83,5,5,0,64,6,58,93,85,420,32,9
2017-11-01,12,79,2,5,0,54,7,48,67,97,613,109,16
2017-12-01,4,35,0,2,0,38,2,35,48,44,186,25,8
2018-01-01,12,64,1,7,0,52,9,43,79,70,338,28,6
2018-02-01,7,44,0,5,0,42,6,38,50,66,188,26,10
2018-03-01,8,54,0,4,0,45,4,39,56,86,462,31,7
2018-04-01,4,40,1,2,0,25,2,24,38,35,153,18,2
2018-05-01,13,92,5,4,1,66,3,64,92,96,400,17,7
2018-06-01,10,44,5,4,0,46,4,38,54,55,427,21,13
2018-07-01,10,32,1,3,0,20,1,22,27,30,109,21,2
2018-08-01,8,35,3,3,0,38,2,35,51,44,371,12,7
2018-09-01,9,34,2,3,0,40,4,33,46,43,140,16,5
2018-10-01,7,53,1,3,1,54,4,50,61,57,190,15,8
2018-11-01,9,36,6,5,1,28,1,29,32,39,343,20,4
2018-12-01,5,17,1,3,0,14,1,14,17,16,125,12,2
2019-01-01,5,11,1,3,0,9,1,7,15,28,145,11,6
2019-02-01,3,7,1,3,0,8,2,7,8,9,58,12,2
2019-03-01,0,0,0,0,0,0,0,0,4,3,23,10,5
2019-04-01,4,14,1,2,0,7,1,6,13,9,58,7,0
2019-05-01,7,11,4,3,0,14,5,9,20,16,126,12,5
2019-06-01,2,3,1,2,1,3,1,3,4,6,32,8,3
2019-07-01,2,3,1,1,0,9,4,3,15,10,38,20,6
2019-08-01,3,6,0,2,0,4,0,6,10,9,43,8,5
2019-09-01,4,12,0,1,0,11,1,9,22,14,53,8,3
2019-10-01,4,17,1,2,0,20,4,16,32,29,67,16,4
2019-11-01,1,9,0,1,0,10,0,9,21,11,55,10,0
2019-12-01,2,6,0,1,0,8,0,6,16,12,65,21,5
2020-01-01,5,5,3,2,0,4,0,5,18,10,68,19,3
2020-02-01,6,27,2,2,0,24,0,25,27,28,87,15,2
2020-03-01,3,31,0,2,0,32,2,31,43,34,138,14,1
2020-04-01,3,5,0,2,0,5,0,5,11,8,28,12,1
2020-05-01,3,11,1,3,1,12,0,11,18,14,39,11,4
2020-06-01,4,6,2,2,0,10,0,6,13,7,60,16,3
2020-07-01,3,9,0,2,0,7,2,6,8,8,39,8,5
2020-08-01,3,9,1,3,1,9,1,4,11,7,19,9,3
