dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-05-01,3,164,3,2,2,19,0,16,35,23,132,0,0
2016-06-01,4,278,1,3,1,31,1,31,66,40,451,0,0
2016-07-01,7,585,4,3,1,63,1,62,96,86,510,0,0
2016-08-01,8,724,2,3,0,77,3,74,126,114,617,2,0
2016-09-01,5,689,0,3,0,76,3,71,129,113,676,0,0
2016-10-01,6,710,0,2,0,75,2,70,114,114,534,2,0
2016-11-01,6,985,1,3,0,74,1,72,138,109,661,1,0
2016-12-01,5,544,0,2,0,42,3,38,68,59,324,0,0
2017-01-01,7,549,3,3,0,59,6,51,112,96,599,0,0
2017-02-01,9,748,1,3,0,55,3,55,104,96,580,1,0
2017-03-01,10,722,2,4,1,77,5,72,129,122,617,0,0
2017-04-01,8,1458,0,4,0,119,6,111,207,209,1032,3,0
2017-05-01,23,1238,14,10,6,181,20,158,523,424,3389,1831,106
2017-06-01,18,710,9,10,4,94,12,84,308,311,2549,227,90
2017-07-01,16,492,5,8,2,52,6,42,188,185,1472,179,93
2017-08-01,13,662,2,7,1,69,10,55,210,211,1777,130,86
2017-09-01,18,905,8,10,5,89,3,93,317,296,2511,256,98
2017-10-01,19,658,8,8,1,93,17,76,270,245,1896,316,138
2017-11-01,21,461,9,9,2,98,20,72,253,241,1788,301,147
2017-12-01,20,442,10,10,4,76,17,51,230,233,1739,240,153
2018-01-01,19,559,9,10,3,52,14,41,190,158,1694,253,166
2018-02-01,19,456,6,9,1,79,14,55,223,210,1923,281,124
2018-03-01,22,616,8,6,0,63,18,56,224,218,1661,274,197
2018-04-01,22,541,9,9,2,62,14,51,183,196,1208,272,165
2018-05-01,20,508,6,7,1,87,16,70,266,224,1710,328,185
2018-06-01,19,482,8,5,0,71,10,62,226,209,1402,236,159
2018-07-01,20,410,5,9,1,66,4,57,222,202,1463,194,123
2018-08-01,22,386,10,14,7,74,14,57,222,195,1512,182,101
2018-09-01,29,532,14,12,3,107,14,96,256,226,1510,199,111
2018-10-01,25,595,10,12,4,104,22,86,263,249,1748,137,113
2018-11-01,27,585,10,13,4,93,8,90,232,226,1582,158,95
2018-12-01,18,318,4,9,1,37,6,46,188,158,1289,182,75
2019-01-01,20,521,5,7,1,0,0,0,228,205,1482,186,96
2019-02-01,19,400,5,7,1,0,0,0,220,206,1573,195,76
2019-03-01,18,488,3,7,0,0,0,0,202,247,1713,204,107
2019-04-01,13,1007,2,6,1,0,0,0,246,239,1309,158,102
2019-05-01,17,602,6,8,3,0,0,0,218,198,1201,221,141
2019-06-01,19,438,5,8,1,0,0,0,226,214,1438,242,115
2019-07-01,15,196,4,6,1,0,0,0,152,169,1026,163,123
2019-08-01,16,155,9,4,0,0,0,0,127,111,697,175,136
2019-09-01,17,603,5,7,2,0,0,0,165,156,768,180,122
2019-10-01,13,292,3,5,1,0,0,0,185,191,831,162,104
2019-11-01,11,282,3,6,1,0,0,0,158,175,884,208,121
2019-12-01,14,165,5,5,1,0,0,0,118,118,564,147,94
2020-01-01,12,402,3,8,2,0,0,0,165,163,820,114,109
2020-02-01,12,349,1,6,1,0,0,0,161,162,851,144,110
2020-03-01,16,236,6,8,3,0,0,0,192,182,923,161,153
2020-04-01,17,247,6,9,2,0,0,0,237,233,1129,222,158
2020-05-01,14,249,2,8,0,0,0,0,218,193,1006,172,159
2020-06-01,13,420,4,6,0,0,0,0,206,206,899,182,150
2020-07-01,8,337,1,4,0,0,0,0,150,133,630,184,112
2020-08-01,7,299,1,5,0,0,0,0,161,180,864,159,123
