dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2017-01-01,3,12,1,3,1,1,0,0,1,0,2,0,0
2017-02-01,4,50,1,4,1,1,0,2,2,2,6,1,0
2017-03-01,9,178,5,7,3,11,0,10,24,14,52,130,16
2017-04-01,5,28,2,4,1,4,0,5,4,5,3,43,4
2017-05-01,4,30,1,4,1,1,0,1,3,3,4,33,5
2017-06-01,4,28,0,4,0,2,0,2,3,2,7,41,6
2017-07-01,3,26,1,3,0,3,1,0,3,1,9,28,6
2017-08-01,6,53,2,6,2,3,1,2,5,6,6,36,8
2017-09-01,5,26,1,5,1,0,0,1,4,2,7,29,7
2017-10-01,4,42,0,4,0,4,0,2,8,7,22,30,3
2017-11-01,5,40,1,5,1,2,0,4,5,4,6,74,14
2017-12-01,2,25,0,2,0,0,0,0,0,2,3,20,3
2018-01-01,3,15,1,3,0,2,1,1,4,6,23,25,5
2018-02-01,3,29,1,3,0,1,1,0,2,2,10,21,6
2018-03-01,6,69,3,5,2,2,0,1,7,4,16,75,13
2018-04-01,9,32,5,9,4,5,0,6,7,6,9,25,9
2018-05-01,8,33,4,6,1,4,0,4,6,6,13,40,11
2018-06-01,7,46,3,7,2,6,1,4,10,9,21,54,11
2018-07-01,18,169,12,9,3,30,1,29,36,39,49,48,14
2018-08-01,10,83,0,6,0,16,2,14,23,19,34,26,12
2018-09-01,13,62,4,8,1,16,0,12,19,15,23,79,20
2018-10-01,8,63,3,6,2,10,0,12,15,15,37,41,4
2018-11-01,10,43,3,7,2,5,0,3,9,6,41,42,16
2018-12-01,9,46,3,6,0,8,0,11,14,15,58,61,10
2019-01-01,8,54,3,5,2,12,3,6,19,11,62,57,15
2019-02-01,19,106,6,9,2,27,1,19,35,22,56,79,17
2019-03-01,17,102,7,9,3,15,4,16,23,22,45,70,11
2019-04-01,19,122,6,11,2,30,6,19,36,37,98,79,25
2019-05-01,18,95,10,8,2,19,6,21,33,36,88,98,26
2019-06-01,19,67,7,9,3,18,1,13,25,18,80,59,27
2019-07-01,10,37,1,7,1,11,0,6,23,17,63,78,16
2019-08-01,14,84,9,11,4,13,1,15,22,23,49,57,19
2019-09-01,8,67,2,6,1,21,2,21,33,25,42,53,17
2019-10-01,28,242,20,17,10,21,3,13,48,33,82,122,45
2019-11-01,18,300,4,10,1,19,2,12,32,34,40,73,19
2019-12-01,22,137,11,12,2,27,0,27,44,39,54,131,26
2020-01-01,11,124,4,9,0,13,0,22,17,23,29,135,23
2020-02-01,20,145,8,14,3,32,2,26,40,33,32,103,41
2020-03-01,19,126,10,11,3,32,2,23,46,30,125,80,31
2020-04-01,16,75,8,8,2,24,5,21,32,29,56,67,29
2020-05-01,28,233,17,20,10,71,15,57,86,82,105,129,43
2020-06-01,24,182,11,17,5,49,10,38,63,53,116,116,31
2020-07-01,25,237,14,17,6,65,11,60,89,104,136,148,46
2020-08-01,13,40,3,10,3,19,4,15,30,27,45,64,24
