dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-02-01,4,43,3,4,3,4,2,2,8,7,23,10,4
2016-03-01,4,41,3,4,3,8,4,3,12,11,73,26,6
2016-04-01,6,29,5,5,3,13,5,4,17,11,82,16,7
2016-05-01,4,15,2,4,1,5,2,1,11,5,79,16,4
2016-06-01,0,0,0,0,0,0,0,0,3,3,16,16,1
2016-07-01,2,7,1,2,0,3,1,0,7,3,32,17,5
2016-08-01,3,28,1,3,0,5,2,3,16,10,56,21,8
2016-09-01,2,5,1,2,0,1,0,1,1,1,10,20,0
2016-10-01,3,3,2,2,1,7,2,2,9,8,82,18,8
2016-11-01,4,5,3,4,2,3,0,2,7,3,45,15,2
2016-12-01,1,2,0,1,0,6,2,0,14,3,25,24,3
2017-01-01,4,8,3,4,2,4,0,4,5,8,28,24,6
2017-02-01,1,4,0,1,0,0,0,0,2,2,5,13,1
2017-03-01,1,1,1,1,1,3,0,1,3,1,8,28,7
2017-04-01,3,51,2,3,2,3,0,0,5,0,29,17,5
2017-05-01,1,19,0,1,0,2,1,0,4,3,5,18,2
2017-06-01,1,18,0,1,0,1,2,0,5,3,24,17,2
2017-07-01,3,25,2,3,1,5,1,3,19,13,66,9,5
2017-08-01,3,3,2,3,1,6,0,2,13,6,41,22,5
2017-09-01,3,17,2,3,1,1,0,2,2,3,11,20,4
2017-10-01,3,20,2,3,1,2,0,3,8,6,63,26,2
2017-11-01,1,7,0,1,0,0,1,0,4,4,32,17,4
2017-12-01,1,11,0,1,0,0,0,0,1,0,5,28,3
2018-01-01,5,12,4,4,1,6,3,1,8,5,20,38,5
2018-02-01,4,6,3,4,3,1,1,0,3,3,14,30,2
2018-03-01,3,49,2,3,1,4,2,2,9,8,117,16,4
2018-04-01,2,17,1,2,0,5,1,1,10,4,28,15,7
2018-05-01,3,43,2,3,1,2,1,2,8,6,41,21,3
2018-06-01,2,58,1,2,0,3,0,1,7,3,37,21,4
2018-07-01,3,84,2,3,0,2,1,1,5,2,8,32,1
2018-08-01,2,13,1,2,1,1,0,0,6,4,28,23,1
2018-09-01,1,3,0,1,0,0,0,0,2,1,6,25,3
2018-10-01,3,20,1,3,0,10,1,9,13,11,39,23,3
2018-11-01,3,16,0,3,0,12,2,2,15,7,56,29,3
2018-12-01,4,22,2,4,1,0,1,2,8,8,32,17,1
2019-01-01,2,19,0,2,0,2,4,0,6,8,27,36,4
2019-02-01,2,16,0,2,0,3,1,1,7,6,48,27,6
2019-03-01,3,22,2,3,1,6,2,2,12,8,31,41,10
2019-04-01,2,102,0,2,0,8,6,3,21,20,68,29,5
2019-05-01,1,46,0,1,0,1,0,0,6,5,20,47,6
2019-06-01,3,28,1,3,0,3,1,0,6,3,19,24,6
2019-07-01,1,20,0,1,0,3,0,0,7,3,17,22,6
2019-08-01,4,10,2,4,1,5,0,2,8,4,28,27,6
2019-09-01,2,3,1,2,1,1,0,0,7,6,17,83,4
2019-10-01,4,16,2,2,0,5,2,3,7,6,41,40,9
2019-11-01,5,12,2,4,1,4,1,5,8,12,48,35,6
2019-12-01,2,11,1,2,1,4,2,2,11,10,71,39,10
2020-01-01,2,19,1,2,1,2,1,1,7,5,21,32,2
2020-02-01,6,22,3,6,2,3,0,5,6,7,40,60,4
2020-03-01,4,35,1,4,0,7,1,2,11,4,22,41,6
2020-04-01,4,71,2,4,0,2,0,4,7,5,27,39,4
2020-05-01,2,95,1,2,0,1,1,2,10,13,73,30,1
2020-06-01,1,28,0,1,0,2,0,0,6,1,4,28,4
2020-07-01,3,21,2,3,1,2,0,2,6,3,18,34,4
2020-08-01,2,19,1,2,0,3,0,1,10,6,24,23,4
