dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2015-10-01,1,8,0,1,0,4,0,3,6,4,2,2,0
2015-11-01,1,39,0,1,0,6,0,6,7,8,2,15,0
2015-12-01,4,65,3,4,3,15,1,15,33,23,81,446,9
2016-01-01,2,9,1,2,0,3,0,3,5,4,18,73,5
2016-02-01,4,25,2,4,1,5,0,4,5,4,52,13,2
2016-03-01,1,2,0,1,0,2,0,1,6,4,93,14,0
2016-04-01,0,0,0,0,0,0,0,0,2,0,6,17,4
2016-05-01,4,11,3,4,2,5,3,4,22,30,166,695,19
2016-06-01,5,16,4,3,1,14,0,13,44,38,222,299,11
2016-07-01,7,21,4,4,0,12,2,10,55,49,244,32,3
2016-08-01,5,26,2,5,1,10,1,9,56,42,275,47,7
2016-09-01,3,13,1,2,0,4,0,4,34,31,210,34,4
2016-10-01,7,15,4,6,3,11,1,10,27,40,273,269,12
2016-11-01,4,10,2,3,0,4,0,4,12,12,101,128,5
2016-12-01,5,36,2,3,0,10,0,9,27,24,149,47,4
2017-01-01,2,7,1,2,0,6,0,4,32,15,178,51,3
2017-02-01,2,13,0,2,0,2,0,3,14,13,144,54,7
2017-03-01,6,11,3,6,3,7,0,6,18,14,79,90,9
2017-04-01,7,15,3,5,1,16,4,10,37,29,235,63,6
2017-05-01,7,76,1,5,0,14,5,14,32,42,244,113,16
2017-06-01,7,71,2,4,0,51,2,49,73,87,284,85,9
2017-07-01,4,16,1,4,1,6,1,3,19,14,102,60,6
2017-08-01,2,2,2,2,1,1,0,2,5,3,20,59,7
2017-09-01,3,71,0,3,0,4,1,3,19,14,46,548,28
2017-10-01,7,66,4,7,3,19,2,18,48,51,199,94,16
2017-11-01,4,23,1,4,0,15,1,12,29,26,94,92,14
2017-12-01,5,62,2,3,0,27,3,26,61,54,83,73,13
2018-01-01,5,19,2,3,1,10,0,8,28,16,63,125,6
2018-02-01,6,44,1,4,0,18,1,17,37,45,193,95,9
2018-03-01,3,24,0,3,0,11,0,10,23,18,56,114,10
2018-04-01,3,18,1,3,0,2,0,2,14,20,54,104,10
2018-05-01,5,121,0,3,0,20,3,20,64,93,271,124,12
2018-06-01,5,83,1,3,0,8,1,8,16,17,112,94,11
2018-07-01,6,34,3,5,2,20,0,17,45,49,297,185,21
2018-08-01,13,53,8,8,3,36,3,36,61,72,378,203,21
2018-09-01,8,30,4,4,1,15,1,14,45,25,267,141,14
2018-10-01,11,40,6,4,1,35,3,31,82,64,381,146,19
2018-11-01,10,63,5,6,3,37,4,32,50,66,148,374,24
2018-12-01,10,32,4,7,3,29,5,23,56,50,277,162,22
2019-01-01,5,8,2,3,0,8,3,7,24,21,112,134,17
2019-02-01,5,8,2,4,1,7,0,7,20,18,125,123,14
2019-03-01,8,15,6,4,1,19,4,13,33,30,209,156,16
2019-04-01,7,57,2,7,2,47,4,44,74,92,366,166,25
2019-05-01,12,32,6,7,2,25,1,24,49,47,245,157,27
2019-06-01,7,16,3,4,0,14,0,12,28,27,158,116,15
2019-07-01,4,7,3,2,0,11,1,6,21,12,96,509,29
2019-08-01,5,22,3,4,2,25,6,22,44,35,172,148,27
2019-09-01,9,19,5,4,1,19,2,15,39,41,294,198,17
2019-10-01,10,19,6,7,3,15,5,11,35,28,221,184,20
2019-11-01,6,12,4,4,1,7,5,6,29,24,177,161,23
2019-12-01,8,16,4,6,1,6,0,6,19,20,101,200,20
2020-01-01,8,65,5,3,0,30,5,19,43,39,202,200,25
2020-02-01,8,45,2,5,1,14,2,16,28,26,134,156,20
2020-03-01,6,24,2,3,1,14,3,12,31,29,199,187,17
2020-04-01,8,99,4,5,2,44,2,39,62,52,183,210,26
2020-05-01,10,58,4,4,0,32,13,21,54,56,241,234,22
2020-06-01,11,46,6,4,0,19,0,20,45,43,236,200,26
2020-07-01,7,36,3,4,1,17,2,14,28,27,81,165,18
2020-08-01,13,133,7,4,1,42,8,33,72,70,250,146,32
