dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2015-11-01,9,254,9,7,7,25,2,22,25,24,18,2,0
2015-12-01,12,532,4,8,2,59,0,59,114,95,230,2,0
2016-01-01,7,214,1,5,1,41,5,36,50,49,129,0,0
2016-02-01,6,24,2,5,1,7,3,4,7,7,7,0,0
2016-03-01,7,71,1,4,0,18,2,14,31,23,79,23,4
2016-04-01,9,186,2,5,0,7,4,4,89,83,174,14,10
2016-05-01,7,166,1,4,0,12,1,5,79,71,77,11,6
2016-06-01,7,152,1,4,1,36,6,34,72,90,65,23,5
2016-07-01,5,29,1,4,0,9,0,13,17,20,6,162,25
2016-08-01,5,25,1,2,1,11,0,10,27,16,81,85,18
2016-09-01,4,23,0,2,0,2,0,1,4,1,1,32,3
2016-10-01,1,1,0,1,0,0,0,1,3,5,8,20,5
2016-11-01,4,8,0,2,0,4,0,3,6,5,9,25,7
2016-12-01,1,2,0,1,0,0,0,0,1,0,0,16,5
2017-01-01,3,9,0,2,0,2,0,2,3,4,2,20,5
2017-02-01,4,19,1,2,0,5,2,4,9,8,23,37,8
2017-03-01,2,2,1,2,0,1,0,1,1,1,0,31,9
2017-04-01,3,6,0,2,0,4,0,1,9,4,3,22,8
2017-05-01,0,0,0,0,0,0,0,0,0,0,0,26,7
2017-06-01,4,11,2,2,0,3,0,3,14,5,14,26,6
2017-07-01,6,18,4,5,2,5,1,4,10,12,13,27,11
2017-08-01,8,137,4,3,0,18,1,14,21,17,7,28,14
2017-09-01,11,71,1,2,0,9,2,9,13,24,56,35,10
2017-10-01,2,4,0,1,0,2,0,2,6,3,4,17,6
2017-11-01,0,0,0,0,0,0,0,0,0,1,3,25,3
2017-12-01,3,10,1,3,0,3,0,3,5,3,2,16,4
2018-01-01,5,14,3,4,1,7,2,7,15,13,15,36,15
2018-02-01,8,41,4,3,0,44,11,29,56,64,80,23,8
2018-03-01,8,33,3,3,0,18,7,16,24,27,18,41,11
2018-04-01,2,11,0,2,0,6,2,2,6,4,6,20,8
2018-05-01,4,25,2,3,1,7,2,5,8,11,13,23,10
2018-06-01,7,140,2,4,0,15,5,11,20,21,4,26,7
2018-07-01,9,137,2,4,0,13,4,9,26,26,9,28,7
2018-08-01,11,369,2,6,1,6,5,3,46,46,8,22,6
2018-09-01,7,261,0,6,0,18,2,17,63,62,9,12,5
2018-10-01,2,64,0,2,0,0,0,0,2,4,5,18,8
2018-11-01,8,141,5,4,0,0,0,0,20,18,8,21,8
2018-12-01,7,102,2,5,1,0,0,0,7,7,4,21,9
2019-01-01,10,215,3,6,1,0,0,0,43,44,25,20,14
2019-02-01,8,168,1,7,0,0,0,0,25,27,5,21,9
2019-03-01,11,185,4,9,3,2,0,2,45,43,13,26,3
2019-04-01,8,72,1,7,1,1,0,1,23,22,7,19,4
2019-05-01,6,60,4,2,0,0,0,0,26,24,5,18,1
2019-06-01,8,25,4,7,2,1,0,1,17,16,9,22,8
2019-07-01,7,43,2,7,1,2,0,1,18,16,3,14,6
2019-08-01,5,37,2,4,0,0,0,0,18,31,19,20,3
2019-09-01,13,66,7,7,2,2,2,1,29,27,6,20,7
2019-10-01,21,314,11,7,2,4,1,2,107,129,130,17,9
2019-11-01,8,92,5,4,1,49,14,36,59,63,37,12,7
2019-12-01,7,49,3,3,0,14,0,12,16,14,2,26,7
2020-01-01,11,304,4,6,0,69,17,53,83,83,52,25,11
2020-02-01,14,200,6,9,2,54,9,43,59,58,32,23,9
2020-03-01,12,157,2,5,0,32,3,30,39,40,2,16,10
2020-04-01,8,125,0,3,0,13,2,12,42,42,7,16,10
2020-05-01,7,140,1,3,0,32,8,23,55,56,3,17,15
2020-06-01,9,57,2,4,0,17,1,15,17,16,6,16,10
2020-07-01,9,29,2,3,0,10,2,9,11,12,2,19,8
2020-08-01,6,15,0,3,0,6,3,5,6,8,2,18,5
