dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-08-01,6,24,6,5,5,3,0,3,85,19,181,1085,118
2016-09-01,0,0,0,0,0,0,0,0,6,1,41,54,11
2016-10-01,1,10,1,1,0,0,0,0,8,4,27,36,8
2016-11-01,2,15,0,2,0,0,0,0,8,5,34,16,2
2016-12-01,2,12,1,2,0,0,0,0,12,7,51,21,3
2017-01-01,2,9,0,2,0,1,0,1,7,8,37,22,3
2017-02-01,2,3,0,2,0,1,0,1,10,1,14,13,3
2017-03-01,1,1,0,1,0,0,0,0,2,2,2,21,5
2017-04-01,2,3,1,2,1,0,0,0,4,2,18,6,0
2017-05-01,1,1,0,1,0,0,0,0,3,1,18,12,2
2017-06-01,2,3,1,2,1,0,0,0,5,1,18,8,0
2017-07-01,0,0,0,0,0,0,0,0,1,1,2,27,0
2017-08-01,3,6,1,3,0,0,0,0,3,2,15,14,3
2017-09-01,1,5,0,1,0,0,0,0,5,4,22,7,2
2017-10-01,3,14,0,3,0,0,0,0,10,7,34,9,3
2017-11-01,5,44,1,5,1,0,0,0,15,15,40,17,1
2017-12-01,2,7,0,2,0,0,0,0,3,3,0,11,1
2018-01-01,0,0,0,0,0,0,0,0,2,0,6,10,1
2018-02-01,2,3,0,2,0,1,0,1,4,2,6,10,3
2018-03-01,2,2,0,2,0,0,0,0,5,1,5,10,2
2018-04-01,2,5,0,2,0,1,0,1,3,2,2,11,2
2018-05-01,0,0,0,0,0,0,0,0,1,0,12,5,2
2018-06-01,2,5,0,2,0,1,0,1,1,3,17,6,0
2018-07-01,2,3,0,2,0,1,0,1,5,3,9,5,1
2018-08-01,1,5,0,1,0,2,0,2,12,7,20,12,3
2018-09-01,3,28,0,3,0,2,0,2,11,9,47,5,1
2018-10-01,3,3,2,3,1,0,0,0,10,4,14,15,5
2018-11-01,3,4,1,3,1,1,0,1,8,6,9,13,3
2018-12-01,3,6,1,3,0,1,1,0,8,8,23,13,3
2019-01-01,4,9,1,3,0,1,0,1,17,15,36,5,0
2019-02-01,2,6,0,2,0,2,1,1,10,8,18,15,1
2019-03-01,1,1,0,1,0,0,0,0,6,0,8,8,1
2019-04-01,1,1,1,1,0,0,0,0,3,0,11,12,2
2019-05-01,8,50,4,5,1,0,0,0,22,60,118,11,5
2019-06-01,6,130,2,4,1,0,0,0,22,16,59,8,0
2019-07-01,4,199,0,2,0,2,0,2,38,35,121,7,2
2019-08-01,5,197,0,3,0,1,0,1,40,48,181,13,0
2019-09-01,3,200,0,2,0,2,0,2,17,14,74,6,1
2019-10-01,2,539,0,2,0,1,0,1,72,70,266,13,3
2019-11-01,3,160,0,2,0,2,0,2,38,44,167,13,6
2019-12-01,2,63,0,2,0,3,0,3,20,20,80,9,2
2020-01-01,6,259,2,2,0,1,0,1,40,37,103,8,0
2020-02-01,7,340,2,4,0,1,0,1,76,93,309,12,2
2020-03-01,7,111,2,3,0,1,0,1,39,35,119,14,3
2020-04-01,5,67,1,3,0,1,0,1,18,15,52,17,2
2020-05-01,6,105,3,4,1,2,1,1,24,21,98,11,5
2020-06-01,4,51,0,3,0,2,0,2,26,25,88,12,0
2020-07-01,6,172,2,3,0,0,0,0,39,42,141,7,2
2020-08-01,5,33,0,2,0,0,0,0,30,19,91,12,3
