dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-04-01,3,73,3,2,2,3,1,2,4,4,28,115,6
2016-05-01,1,1,0,1,0,0,0,0,2,2,10,30,1
2016-06-01,3,199,1,2,0,17,1,16,23,21,25,21,2
2016-07-01,2,201,0,2,0,13,0,13,14,15,15,19,5
2016-08-01,1,96,0,1,0,0,0,0,3,3,5,39,5
2016-09-01,1,42,0,1,0,0,0,0,7,4,33,12,5
2016-10-01,3,69,1,3,1,2,0,2,9,7,39,22,4
2016-11-01,1,92,0,1,0,0,0,0,7,3,12,23,6
2016-12-01,5,75,3,4,2,3,0,3,8,14,24,20,7
2017-01-01,3,37,0,3,0,2,1,1,5,5,17,25,6
2017-02-01,4,170,1,4,1,5,2,3,14,12,67,41,5
2017-03-01,3,93,0,3,0,15,6,9,28,25,94,24,5
2017-04-01,7,122,4,4,1,9,1,8,22,24,71,31,15
2017-05-01,5,58,3,3,1,10,0,10,23,19,89,29,5
2017-06-01,3,25,0,3,0,4,0,3,16,7,45,27,4
2017-07-01,4,49,1,4,1,15,2,14,19,23,100,154,12
2017-08-01,5,58,1,4,0,7,1,6,16,12,46,52,3
2017-09-01,10,139,7,6,2,20,0,20,33,26,58,96,17
2017-10-01,10,162,6,6,3,28,5,22,44,50,146,64,17
2017-11-01,5,45,1,3,0,11,3,9,26,26,138,131,14
2017-12-01,10,76,3,5,0,18,1,16,31,30,176,48,11
2018-01-01,4,16,1,3,0,7,1,5,13,13,62,55,10
2018-02-01,3,9,1,3,0,5,0,4,10,7,39,38,2
2018-03-01,2,5,0,2,0,8,2,5,19,19,81,77,7
2018-04-01,4,13,2,3,1,8,2,9,23,22,95,77,11
2018-05-01,2,2,0,2,0,1,1,0,14,11,96,51,10
2018-06-01,0,0,0,0,0,2,1,0,10,10,63,53,4
2018-07-01,3,4,2,3,1,5,2,1,14,13,66,53,10
2018-08-01,0,0,0,0,0,1,0,0,9,4,30,48,8
2018-09-01,1,1,1,1,0,1,0,0,9,5,39,31,10
2018-10-01,0,0,0,0,0,1,0,0,3,0,38,31,3
2018-11-01,0,0,0,0,0,0,0,0,3,2,14,35,6
2018-12-01,0,0,0,0,0,0,0,0,5,1,32,30,6
2019-01-01,0,0,0,0,0,1,0,0,2,0,0,28,10
2019-02-01,0,0,0,0,0,0,0,0,5,3,24,34,8
2019-03-01,0,0,0,0,0,0,0,0,3,1,14,35,4
2019-04-01,0,0,0,0,0,0,0,0,1,2,3,36,8
2019-05-01,1,1,1,1,0,1,0,0,3,0,1,29,12
2019-06-01,1,4,0,1,0,0,0,3,2,3,2,37,7
2019-07-01,1,1,1,1,1,0,0,0,3,3,38,59,7
2019-08-01,0,0,0,0,0,0,0,0,6,1,24,31,6
2019-09-01,0,0,0,0,0,0,0,0,1,0,2,25,4
2019-10-01,0,0,0,0,0,2,0,0,2,0,2,29,5
2019-11-01,0,0,0,0,0,2,0,0,3,3,11,16,11
2019-12-01,0,0,0,0,0,0,0,0,2,1,2,13,6
2020-01-01,3,53,1,3,1,0,10,0,10,65,252,39,8
2020-02-01,3,3,1,1,0,0,0,0,3,2,14,39,3
2020-03-01,4,4,4,2,0,1,0,0,8,2,25,37,10
2020-04-01,6,44,2,4,1,0,0,1,24,33,115,44,14
2020-05-01,2,2,1,2,0,0,0,0,5,0,7,33,4
2020-06-01,0,0,0,0,0,0,0,0,4,0,12,25,3
2020-07-01,1,3,0,1,0,0,0,0,5,1,5,18,2
2020-08-01,2,5,0,1,0,0,0,0,1,8,13,29,2
