dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2015-07-01,2,47,1,2,1,1,0,0,1,0,0,0,0
2015-08-01,4,142,2,4,2,11,1,10,20,14,17,341,11
2015-09-01,1,109,0,1,0,7,0,8,10,12,11,84,3
2015-10-01,1,14,0,1,0,2,0,1,4,2,2,30,1
2015-11-01,1,51,0,1,0,4,0,5,9,6,4,44,1
2015-12-01,2,100,1,2,1,17,2,15,23,30,39,14,5
2016-01-01,1,8,0,1,0,1,0,1,3,2,4,18,1
2016-02-01,2,21,1,2,1,5,1,4,13,8,47,19,2
2016-03-01,3,41,2,3,1,10,0,9,15,13,37,30,3
2016-04-01,1,12,0,1,0,4,0,4,14,7,55,18,0
2016-05-01,2,34,0,2,0,11,0,10,21,22,76,18,4
2016-06-01,1,19,0,1,0,11,1,10,16,22,32,27,1
2016-07-01,1,36,0,1,0,11,1,11,19,21,42,14,1
2016-08-01,2,9,1,2,0,3,0,2,11,9,47,77,3
2016-09-01,3,16,2,3,1,7,1,4,17,11,47,21,2
2016-10-01,1,32,0,1,0,2,1,3,8,8,54,29,2
2016-11-01,1,29,0,1,0,1,0,1,9,5,26,49,3
2016-12-01,2,47,1,2,1,7,2,5,8,14,59,29,6
2017-01-01,4,24,3,4,2,4,1,2,15,6,34,22,4
2017-02-01,1,15,0,1,0,0,0,0,6,9,39,25,0
2017-03-01,1,23,0,1,0,0,0,1,7,7,40,32,5
2017-04-01,0,0,0,0,0,1,0,0,12,4,29,45,6
2017-05-01,2,2,1,2,0,1,0,1,4,5,10,28,2
2017-06-01,3,31,2,2,0,6,1,6,18,21,31,32,2
2017-07-01,3,18,1,3,1,4,0,2,11,3,14,40,3
2017-08-01,1,1,1,1,1,2,1,0,3,2,7,30,4
2017-09-01,4,7,0,4,0,1,0,0,6,1,43,27,0
2017-10-01,2,14,0,2,0,2,1,5,9,14,35,19,3
2017-11-01,2,30,1,2,0,2,0,2,5,4,2,29,2
2017-12-01,2,7,0,2,0,1,0,0,4,3,7,36,4
2018-01-01,1,2,1,1,1,1,0,0,4,3,11,37,8
2018-02-01,4,14,1,4,1,2,0,4,8,8,22,37,4
2018-03-01,3,7,1,3,0,2,0,2,7,5,22,37,3
2018-04-01,4,48,2,4,2,3,0,3,15,21,110,36,2
2018-05-01,5,84,3,3,1,8,1,7,31,43,172,39,7
2018-06-01,1,37,0,1,0,4,0,4,11,11,49,36,3
2018-07-01,2,28,1,2,0,6,0,5,11,5,19,20,8
2018-08-01,4,38,2,4,2,5,1,4,14,10,79,27,6
2018-09-01,5,36,4,5,3,11,0,9,23,15,92,37,4
2018-10-01,4,27,3,2,0,6,1,6,6,11,31,30,5
2018-11-01,1,39,0,1,0,4,1,4,15,25,121,24,2
2018-12-01,1,49,0,1,0,8,0,7,12,16,55,33,1
2019-01-01,2,47,1,2,1,8,0,8,12,10,23,35,5
2019-02-01,1,3,0,1,0,2,0,2,6,3,16,24,1
2019-03-01,4,32,1,4,1,9,3,8,14,15,51,34,4
2019-04-01,2,17,1,2,0,7,0,5,15,7,34,47,2
2019-05-01,4,16,1,3,1,9,2,6,14,14,58,54,9
2019-06-01,3,32,1,2,0,5,1,4,20,10,125,35,7
2019-07-01,3,77,1,3,0,5,2,5,21,27,181,51,3
2019-08-01,2,40,0,2,0,0,0,0,13,14,75,32,7
2019-09-01,2,27,0,2,0,0,0,0,13,14,121,26,3
2019-10-01,2,41,0,2,0,6,3,1,13,18,65,37,4
2019-11-01,3,43,1,3,0,16,4,11,30,31,170,33,6
2019-12-01,4,24,2,4,1,8,2,7,16,16,83,41,3
2020-01-01,1,15,0,1,0,3,0,4,7,4,15,41,10
2020-02-01,1,14,0,1,0,6,1,3,15,11,86,32,3
2020-03-01,5,53,4,4,1,24,7,13,28,24,65,41,2
2020-04-01,3,67,0,3,0,18,1,23,28,27,78,60,8
2020-05-01,5,69,0,4,0,22,1,20,33,41,116,51,7
2020-06-01,3,16,1,3,0,10,1,6,18,12,33,43,4
2020-07-01,4,8,1,3,0,5,2,3,9,6,16,31,5
2020-08-01,2,3,0,2,0,6,2,2,9,5,7,32,4
