dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2015-11-01,2,497,1,2,1,1,0,0,6,1,30,27,1
2015-12-01,7,366,5,4,2,31,0,31,49,39,181,279,14
2016-01-01,11,387,8,8,5,68,6,55,105,91,712,46,6
2016-02-01,7,159,1,5,0,46,7,39,55,53,381,31,4
2016-03-01,12,278,6,9,5,69,6,61,89,75,375,125,12
2016-04-01,8,257,3,5,1,92,5,82,115,92,611,54,6
2016-05-01,11,203,5,6,2,111,8,102,132,125,476,63,6
2016-06-01,8,77,4,4,0,47,3,45,62,57,273,46,3
2016-07-01,4,60,0,3,0,34,3,28,43,38,254,60,2
2016-08-01,7,96,3,4,1,18,1,15,32,20,262,37,3
2016-09-01,5,119,3,4,1,26,2,26,35,37,201,38,4
2016-10-01,8,108,2,5,1,83,3,80,93,91,320,44,6
2016-11-01,3,41,0,1,0,23,0,21,34,32,244,59,7
2016-12-01,2,19,0,2,0,9,1,10,13,14,79,43,3
2017-01-01,3,22,0,2,0,16,11,14,28,31,222,53,6
2017-02-01,6,47,2,4,1,32,9,25,35,37,259,45,4
2017-03-01,3,16,1,3,0,15,0,16,31,22,159,150,11
2017-04-01,10,20,6,7,3,21,0,17,30,20,202,48,10
2017-05-01,3,59,2,3,1,34,1,29,44,32,120,57,4
2017-06-01,7,31,1,6,1,28,2,25,48,37,239,77,4
2017-07-01,6,62,1,4,0,25,2,25,39,33,210,49,7
2017-08-01,5,52,1,4,0,26,0,26,40,34,261,57,3
2017-09-01,8,36,3,6,1,35,4,30,47,39,256,80,9
2017-10-01,8,41,1,7,1,42,1,41,51,47,215,42,6
2017-11-01,4,33,0,4,0,44,5,33,56,48,309,80,6
2017-12-01,4,20,2,4,1,17,1,19,32,24,190,87,6
2018-01-01,10,36,2,7,1,35,0,35,50,51,326,65,8
2018-02-01,12,42,5,8,2,47,1,40,58,55,408,65,5
2018-03-01,6,28,1,5,1,25,2,28,39,36,142,75,5
2018-04-01,3,21,1,3,1,22,2,20,33,26,134,111,8
2018-05-01,4,39,1,4,1,42,0,39,54,48,306,79,7
2018-06-01,4,17,1,3,0,22,1,17,34,25,185,70,11
2018-07-01,6,14,0,5,0,10,2,14,17,19,86,94,7
2018-08-01,5,17,1,5,1,23,0,17,32,21,162,75,7
2018-09-01,5,20,0,5,0,21,1,20,31,28,139,64,6
2018-10-01,8,14,4,5,0,16,1,12,25,18,116,97,11
2018-11-01,9,56,1,6,0,59,2,55,73,64,238,83,4
2018-12-01,6,49,0,5,0,47,1,43,56,50,174,72,8
2019-01-01,6,29,3,3,1,27,3,29,43,49,165,86,6
2019-02-01,4,24,0,4,0,27,2,22,38,32,165,121,5
2019-03-01,11,47,2,8,2,38,0,37,45,42,199,78,5
2019-04-01,7,123,1,6,1,86,2,84,97,94,246,85,2
2019-05-01,8,63,3,5,1,66,7,62,82,76,186,69,8
2019-06-01,7,28,2,5,0,31,2,28,39,33,82,59,8
2019-07-01,9,61,3,6,1,64,3,60,82,72,194,75,8
2019-08-01,10,36,1,8,0,38,4,36,49,46,152,52,6
2019-09-01,9,32,5,6,2,34,0,32,43,34,130,65,8
2019-10-01,11,26,4,8,2,30,3,26,44,37,180,82,13
2019-11-01,10,47,1,5,0,60,6,45,79,62,347,77,12
2019-12-01,6,54,0,6,0,63,8,53,75,68,241,101,3
2020-01-01,6,56,0,6,0,60,4,56,71,71,259,78,8
2020-02-01,10,32,1,7,1,34,3,32,41,40,103,78,9
2020-03-01,4,33,0,4,0,37,1,33,43,38,173,58,3
2020-04-01,7,79,2,6,0,86,8,79,103,97,367,80,8
2020-05-01,9,44,3,7,2,54,1,43,63,52,218,73,8
2020-06-01,8,34,0,5,0,40,3,34,53,41,301,77,10
2020-07-01,6,45,2,5,1,56,4,45,73,57,277,64,11
2020-08-01,7,50,1,5,0,61,2,50,76,63,353,62,7
