dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-01-01,1,20,0,1,0,0,0,0,2,0,0,1,0
2016-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-01,1,32,0,1,0,0,0,0,2,4,0,15,0
2016-04-01,2,45,1,2,1,1,0,1,8,5,87,23,0
2016-05-01,2,26,0,2,0,3,1,2,12,14,115,11,1
2016-06-01,3,60,1,3,1,2,0,2,27,17,292,8,2
2016-07-01,10,63,8,5,3,10,1,9,34,33,491,24,6
2016-08-01,4,8,2,3,0,1,0,1,4,5,26,43,3
2016-09-01,3,9,1,3,0,2,0,2,7,4,69,35,1
2016-10-01,3,45,0,3,0,0,0,0,15,18,145,22,2
2016-11-01,3,26,1,3,0,1,0,1,9,7,45,13,2
2016-12-01,5,5,3,5,1,2,0,1,6,3,58,17,3
2017-01-01,4,37,1,4,1,3,1,1,15,12,121,13,1
2017-02-01,4,27,2,4,0,1,0,1,11,9,85,12,1
2017-03-01,6,29,3,4,1,3,1,2,17,18,113,32,5
2017-04-01,3,6,2,2,0,2,0,2,5,3,26,27,4
2017-05-01,4,7,3,3,1,3,0,2,7,7,37,43,3
2017-06-01,3,6,2,3,1,2,0,3,5,3,44,30,3
2017-07-01,3,5,2,2,0,2,0,2,10,2,65,40,5
2017-08-01,8,15,5,6,2,6,0,5,12,7,49,31,8
2017-09-01,2,2,1,2,1,1,0,1,6,3,39,32,3
2017-10-01,7,38,5,5,2,8,1,5,17,25,213,47,7
2017-11-01,5,9,2,5,2,3,0,2,7,2,23,31,6
2017-12-01,1,3,0,1,0,0,0,1,5,1,34,31,3
2018-01-01,3,7,2,3,1,3,0,3,6,3,28,20,4
2018-02-01,3,4,2,3,1,2,0,2,4,3,8,30,3
2018-03-01,3,166,2,2,0,5,3,6,17,52,428,98,8
2018-04-01,8,143,4,4,1,15,2,14,43,36,421,105,10
2018-05-01,9,131,7,6,2,14,0,13,34,33,394,64,4
2018-06-01,6,88,2,5,1,17,0,18,24,31,158,40,3
2018-07-01,5,29,2,3,0,7,0,7,16,9,119,86,6
2018-08-01,5,12,2,3,0,6,0,6,11,9,41,47,7
2018-09-01,5,8,3,2,0,9,2,6,20,14,118,31,7
2018-10-01,7,33,4,4,0,19,1,16,38,32,168,57,6
2018-11-01,8,22,4,5,2,11,1,11,32,22,309,41,5
2018-12-01,4,17,1,2,0,11,0,9,28,25,331,46,7
2019-01-01,7,120,5,4,1,69,22,51,113,115,953,55,5
2019-02-01,7,83,2,4,0,33,5,28,70,66,388,65,5
2019-03-01,6,51,4,4,1,21,2,19,37,32,220,87,10
2019-04-01,4,4,2,2,0,10,0,8,17,12,57,42,5
2019-05-01,5,11,3,4,2,10,1,8,41,22,233,48,8
2019-06-01,8,35,4,6,2,26,3,16,69,39,332,54,11
2019-07-01,12,54,8,5,1,31,1,36,63,82,479,62,7
2019-08-01,7,97,4,6,2,15,0,12,35,26,210,68,12
2019-09-01,8,47,5,4,0,25,4,20,56,56,401,62,8
2019-10-01,14,22,9,7,3,22,1,19,42,30,202,64,11
2019-11-01,10,19,4,5,0,16,0,11,40,25,224,74,9
2019-12-01,7,14,2,3,0,11,1,6,33,21,221,46,6
2020-01-01,7,142,3,4,1,19,4,16,47,89,510,57,8
2020-02-01,13,133,4,5,1,23,7,32,63,82,285,45,10
2020-03-01,12,116,8,6,3,37,3,33,83,99,524,70,12
2020-04-01,17,123,12,8,3,40,2,37,96,94,573,79,20
2020-05-01,11,43,7,4,1,28,1,20,48,52,308,91,19
2020-06-01,12,80,5,5,0,22,5,27,60,75,344,79,16
2020-07-01,12,66,9,4,1,27,2,24,66,57,343,77,13
2020-08-01,11,179,6,7,1,25,0,24,67,92,375,57,16
