dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2015-12-01,4,20,4,4,4,4,1,1,4,2,13,9,1
2016-01-01,3,417,1,3,0,6,4,3,39,39,973,101,3
2016-02-01,6,379,3,4,1,40,7,34,75,72,1201,160,5
2016-03-01,11,468,8,8,4,70,5,64,90,90,445,145,9
2016-04-01,5,172,1,5,0,15,3,12,25,25,265,108,3
2016-05-01,10,207,6,7,2,20,6,13,35,34,355,54,6
2016-06-01,5,132,1,5,1,17,1,16,25,25,182,23,2
2016-07-01,2,2,0,2,0,0,0,0,1,1,2,24,0
2016-08-01,6,148,1,4,0,23,4,17,33,31,270,8,2
2016-09-01,3,14,0,2,0,5,0,5,10,7,35,39,2
2016-10-01,8,357,4,6,2,46,7,42,67,72,355,74,6
2016-11-01,8,309,5,7,4,38,4,34,64,64,344,107,5
2016-12-01,8,485,3,5,1,72,6,63,112,106,637,233,21
2017-01-01,12,317,6,6,2,45,10,38,72,78,766,137,8
2017-02-01,6,27,0,4,0,5,0,4,13,10,110,91,4
2017-03-01,8,52,3,7,3,10,2,7,20,18,200,76,5
2017-04-01,10,62,5,4,0,15,2,12,25,22,128,176,10
2017-05-01,9,68,3,7,2,15,4,11,27,24,157,100,9
2017-06-01,4,54,0,3,0,10,2,9,25,25,182,74,6
2017-07-01,6,107,2,6,2,21,3,19,33,39,204,77,8
2017-08-01,9,75,5,7,3,17,4,14,24,28,158,130,9
2017-09-01,8,24,4,4,0,8,0,6,16,11,87,95,8
2017-10-01,4,26,2,3,1,4,1,2,20,11,145,123,6
2017-11-01,8,18,4,5,2,7,0,7,19,15,87,105,8
2017-12-01,4,36,0,4,0,3,0,2,14,20,114,102,14
2018-01-01,9,36,5,7,4,7,0,6,13,11,51,135,8
2018-02-01,6,37,2,4,0,6,1,4,20,15,165,168,4
2018-03-01,6,14,1,5,1,6,1,4,15,9,132,149,3
2018-04-01,11,107,5,7,2,16,3,12,28,32,262,129,16
2018-05-01,5,211,0,4,0,24,2,21,46,53,392,176,17
2018-06-01,9,140,3,7,2,19,1,15,37,31,217,315,19
2018-07-01,7,11,5,6,3,8,1,3,15,8,121,829,25
2018-08-01,4,17,2,4,2,4,0,4,18,8,109,168,8
2018-09-01,5,13,3,5,2,9,1,4,17,9,81,128,9
2018-10-01,7,24,2,6,0,8,3,8,14,26,128,198,10
2018-11-01,1,3,0,1,0,2,0,0,11,5,61,200,12
2018-12-01,3,6,1,3,0,7,0,3,25,6,80,198,15
2019-01-01,6,94,3,5,1,15,5,11,34,57,246,315,11
2019-02-01,7,21,4,6,3,9,1,7,25,19,187,191,14
2019-03-01,7,12,5,7,3,9,1,2,19,7,76,209,10
2019-04-01,7,14,3,5,1,6,1,5,17,11,87,188,15
2019-05-01,8,25,3,6,2,7,1,7,17,17,89,176,10
2019-06-01,5,21,4,3,0,7,3,5,16,13,63,154,10
2019-07-01,8,25,5,6,2,9,2,6,19,15,92,173,10
2019-08-01,4,20,2,3,1,4,0,4,11,7,82,172,12
2019-09-01,5,19,4,4,2,8,3,3,16,11,69,216,15
2019-10-01,8,51,5,8,4,17,4,13,21,34,346,183,17
2019-11-01,3,6,2,3,2,2,0,2,11,7,29,175,9
2019-12-01,5,80,3,4,1,17,3,15,27,27,101,167,11
2020-01-01,2,21,0,2,0,6,22,2,15,65,247,190,13
2020-02-01,7,28,5,5,2,6,0,6,19,20,107,204,15
2020-03-01,4,15,2,3,1,4,0,3,16,14,66,277,15
2020-04-01,8,23,5,6,2,10,1,7,20,14,41,309,16
2020-05-01,7,11,5,4,2,5,0,6,14,13,39,307,20
2020-06-01,7,8,5,4,1,11,2,6,23,12,38,213,18
2020-07-01,6,15,4,4,1,11,3,9,23,16,116,256,25
2020-08-01,2,12,0,2,0,24,7,9,35,33,151,236,30
