dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2015-10-01,10,50,7,6,3,4,1,2,14,3,148,5,1
2015-11-01,8,70,3,5,0,30,5,25,91,67,585,26,4
2015-12-01,14,52,10,6,2,16,3,12,40,39,333,20,5
2016-01-01,8,64,2,5,2,33,11,24,82,69,776,29,4
2016-02-01,4,21,1,3,0,10,0,10,32,25,227,15,1
2016-03-01,6,21,3,4,1,11,1,9,32,19,146,16,2
2016-04-01,6,18,3,3,0,11,1,11,35,24,238,30,5
2016-05-01,3,10,0,2,0,11,1,9,29,28,221,24,6
2016-06-01,5,5,4,4,2,5,0,5,30,11,250,16,4
2016-07-01,3,4,1,2,0,7,1,4,33,17,255,28,4
2016-08-01,5,23,2,4,1,22,0,23,59,48,263,33,6
2016-09-01,6,31,4,4,1,22,6,17,54,43,283,24,4
2016-10-01,9,41,6,5,3,35,0,34,78,84,412,27,8
2016-11-01,6,95,2,2,0,81,0,82,163,166,979,20,10
2016-12-01,5,162,3,3,1,29,1,27,130,127,1018,31,6
2017-01-01,10,219,6,3,1,13,3,12,111,175,1455,63,13
2017-02-01,10,166,4,3,0,14,2,11,110,109,1319,58,6
2017-03-01,10,131,6,4,2,26,1,24,107,93,1041,51,7
2017-04-01,8,40,3,3,1,27,2,27,87,63,638,52,10
2017-05-01,20,73,13,8,4,48,5,41,118,93,877,81,15
2017-06-01,12,40,7,5,2,15,0,16,78,56,618,59,10
2017-07-01,12,45,8,4,1,24,3,19,94,65,726,62,6
2017-08-01,21,156,9,9,3,46,3,45,150,153,1472,58,9
2017-09-01,9,86,4,6,2,32,3,28,149,157,1009,72,6
2017-10-01,19,114,13,11,5,38,1,37,144,163,1105,66,10
2017-11-01,15,128,5,7,2,36,5,33,156,169,1076,85,5
2017-12-01,10,78,4,7,3,9,1,8,140,133,807,67,8
2018-01-01,15,102,9,7,1,17,2,15,176,160,1073,86,15
2018-02-01,14,68,6,6,2,19,0,19,124,120,733,59,8
2018-03-01,11,90,5,4,0,13,0,13,182,173,1230,108,12
2018-04-01,18,94,9,7,0,23,3,19,214,211,1379,71,11
2018-05-01,15,94,6,8,2,27,3,25,140,127,821,86,8
2018-06-01,16,131,6,4,0,23,1,20,126,120,679,68,8
2018-07-01,11,96,2,5,1,25,4,23,184,175,1031,70,12
2018-08-01,17,89,9,7,2,34,1,31,228,224,1414,91,15
2018-09-01,15,81,7,8,2,19,1,18,157,182,1202,78,17
2018-10-01,19,93,5,5,0,38,7,30,219,222,1302,102,12
2018-11-01,11,58,3,9,3,8,1,9,147,134,817,88,11
2018-12-01,15,87,6,6,1,17,0,15,134,120,685,114,16
2019-01-01,19,84,9,5,0,24,5,22,190,181,1253,120,10
2019-02-01,18,136,11,6,2,25,0,24,214,216,1458,112,18
2019-03-01,15,203,5,6,1,23,4,17,208,200,1845,102,15
2019-04-01,7,89,2,4,0,7,2,8,155,133,914,152,17
2019-05-01,13,108,5,5,1,15,3,12,223,214,1526,129,11
2019-06-01,11,59,7,5,2,18,2,15,198,163,936,106,18
2019-07-01,10,83,5,3,0,12,0,13,186,167,890,136,18
2019-08-01,14,86,9,3,0,20,2,17,171,176,893,100,17
2019-09-01,13,70,4,7,1,23,4,18,133,117,735,80,10
2019-10-01,16,104,10,10,4,27,2,26,208,213,1263,138,16
2019-11-01,12,122,9,9,5,19,3,16,177,150,1098,136,17
2019-12-01,15,313,8,8,2,20,0,17,303,291,1625,144,19
2020-01-01,21,155,10,7,1,69,4,57,294,311,1983,124,21
2020-02-01,17,200,8,8,3,107,7,89,346,341,1793,97,15
2020-03-01,16,356,5,5,1,135,11,138,552,554,3439,128,27
2020-04-01,19,238,8,6,0,109,6,102,493,480,3419,230,32
2020-05-01,13,237,5,7,1,88,5,85,374,389,2171,139,14
2020-06-01,8,102,3,6,1,55,4,49,255,266,1513,130,21
2020-07-01,8,93,3,5,0,36,7,26,185,189,1022,119,15
2020-08-01,10,61,5,6,0,26,0,27,155,166,831,107,14
