dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-05-01,3,51,2,3,2,5,1,4,13,10,53,5,3
2016-06-01,3,18,1,3,1,6,1,3,10,5,20,9,4
2016-07-01,6,18,3,5,1,6,2,5,11,8,64,1127,27
2016-08-01,1,6,0,1,0,0,0,0,1,1,4,67,3
2016-09-01,1,30,0,1,0,0,0,0,1,1,0,21,1
2016-10-01,3,38,0,3,0,1,1,0,2,2,16,10,1
2016-11-01,1,21,0,1,0,0,0,0,0,0,0,8,1
2016-12-01,1,11,0,1,0,0,0,0,11,2,24,16,1
2017-01-01,2,29,1,2,1,0,0,0,6,8,20,17,3
2017-02-01,1,31,0,1,0,0,0,0,1,3,16,12,1
2017-03-01,2,27,1,2,0,1,0,1,1,2,4,7,1
2017-04-01,1,32,0,1,0,1,0,1,2,6,7,135,0
2017-05-01,1,5,0,1,0,0,0,0,1,1,2,158,2
2017-06-01,2,11,0,2,0,1,0,1,2,2,0,24,0
2017-07-01,2,2,0,2,0,1,0,1,4,3,9,14,0
2017-08-01,1,13,1,1,1,1,0,0,2,0,5,13,1
2017-09-01,3,33,0,3,0,1,0,2,2,4,20,14,2
2017-10-01,2,3,1,1,0,1,0,0,3,1,12,9,1
2017-11-01,1,11,0,1,0,0,0,1,0,2,10,7,0
2017-12-01,1,2,0,1,0,0,0,0,0,0,0,7,1
2018-01-01,1,30,0,1,0,0,0,0,0,0,0,5,0
2018-02-01,1,12,0,1,0,0,0,0,0,0,0,5,0
2018-03-01,1,20,0,1,0,0,0,0,0,0,0,5,0
2018-04-01,0,0,0,0,0,0,0,0,0,0,0,5,1
2018-05-01,1,17,0,1,0,0,0,0,0,0,0,7,0
2018-06-01,2,36,1,2,1,1,0,1,1,1,2,6,2
2018-07-01,1,20,0,1,0,0,0,0,0,0,0,2,0
2018-08-01,4,64,2,4,2,2,0,2,6,3,9,8,0
2018-09-01,3,9,0,3,0,0,0,0,2,0,4,6,1
2018-10-01,3,20,1,3,0,1,0,1,1,1,12,8,1
2018-11-01,1,31,0,1,0,0,0,0,0,0,0,9,0
2018-12-01,1,4,0,1,0,0,0,0,1,0,1,8,1
2019-01-01,1,4,0,1,0,0,0,0,3,1,2,8,0
2019-02-01,1,27,0,1,0,0,0,0,3,0,8,9,1
2019-03-01,2,28,1,2,0,1,0,0,2,0,0,4,1
2019-04-01,1,32,0,1,0,0,0,1,0,2,0,5,0
2019-05-01,1,23,0,1,0,0,0,0,0,0,0,13,0
2019-06-01,1,1,0,1,0,0,0,0,13,6,41,3,1
2019-07-01,4,90,3,2,0,13,1,12,27,21,133,12,2
2019-08-01,3,49,0,2,0,7,0,7,25,12,68,8,2
2019-09-01,3,55,0,2,0,5,1,4,6,9,9,6,0
2019-10-01,2,15,0,1,0,3,1,2,4,5,17,4,2
2019-11-01,3,116,1,3,0,7,0,3,11,3,17,4,2
2019-12-01,3,39,0,2,0,7,3,4,9,9,15,3,0
2020-01-01,2,10,0,2,0,0,0,3,5,6,18,4,0
2020-02-01,2,18,0,2,0,2,0,2,2,2,4,4,0
2020-03-01,2,93,0,2,0,22,3,17,35,25,71,9,0
2020-04-01,1,79,0,1,0,1,1,3,5,7,19,2,0
2020-05-01,1,42,0,1,0,0,0,0,1,4,10,3,1
2020-06-01,2,35,0,2,0,3,0,2,6,5,15,2,1
2020-07-01,2,27,0,2,0,10,1,8,16,10,29,11,0
2020-08-01,2,7,0,2,0,0,0,0,0,0,0,8,1
