dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2015-11-01,4,40,2,3,1,14,0,14,34,25,188,3,0
2015-12-01,20,68,19,10,8,30,0,23,65,37,812,2148,38
2016-01-01,20,60,17,10,8,26,3,27,53,52,372,378,27
2016-02-01,18,66,14,10,7,31,2,28,68,81,891,441,18
2016-03-01,27,71,23,11,8,36,1,32,68,48,526,948,51
2016-04-01,23,43,18,11,7,31,2,25,68,46,846,415,30
2016-05-01,28,61,19,14,9,31,4,27,74,70,1213,444,42
2016-06-01,17,28,13,7,3,19,1,13,50,43,645,374,37
2016-07-01,13,27,8,6,4,13,1,12,42,31,518,412,32
2016-08-01,16,42,12,9,5,18,3,15,51,44,380,404,49
2016-09-01,14,39,9,8,3,13,3,10,44,35,369,355,36
2016-10-01,14,30,8,8,4,10,2,12,29,29,241,329,37
2016-11-01,14,45,12,8,6,22,0,13,65,39,658,332,48
2016-12-01,12,18,7,6,1,15,3,11,43,40,500,328,38
2017-01-01,12,20,5,7,2,10,2,7,35,24,238,307,25
2017-02-01,13,17,9,6,3,9,0,8,44,33,350,344,39
2017-03-01,11,16,6,4,0,10,6,8,33,33,317,371,48
2017-04-01,16,46,11,10,6,19,4,11,55,41,750,395,45
2017-05-01,10,15,6,5,2,8,0,6,42,27,524,349,49
2017-06-01,10,36,6,6,2,15,3,9,54,32,403,316,44
2017-07-01,12,16,7,4,1,11,2,6,39,27,455,328,47
2017-08-01,6,62,3,5,2,15,3,9,47,41,463,337,35
2017-09-01,15,95,11,5,2,36,11,26,103,120,1505,371,56
2017-10-01,21,44,14,10,7,28,7,19,106,65,1132,401,69
2017-11-01,17,67,14,9,4,26,2,23,93,61,723,405,57
2017-12-01,11,41,6,6,3,9,0,9,52,37,575,379,42
2018-01-01,13,31,10,6,4,13,0,14,45,41,430,423,48
2018-02-01,8,12,4,6,3,9,1,4,41,24,423,323,57
2018-03-01,8,16,4,3,0,10,2,4,59,39,697,377,55
2018-04-01,2,2,2,2,1,4,1,0,34,14,245,334,48
2018-05-01,3,6,1,2,1,9,2,3,33,17,192,356,48
2018-06-01,7,20,6,5,3,10,5,14,29,57,446,351,46
2018-07-01,5,61,3,1,0,12,3,18,30,192,1193,392,44
2018-08-01,13,125,9,6,1,29,9,31,73,99,976,332,49
2018-09-01,6,34,4,2,1,10,3,8,46,69,557,295,24
2018-10-01,8,30,7,3,1,10,2,5,36,30,397,362,44
2018-11-01,10,24,8,2,1,12,2,12,39,31,326,265,43
2018-12-01,8,24,7,5,3,11,1,7,36,22,383,224,31
2019-01-01,7,45,5,3,2,13,0,12,36,29,436,243,37
2019-02-01,11,29,6,5,3,12,1,10,34,48,626,256,32
2019-03-01,16,70,11,7,6,18,1,12,48,37,572,275,49
2019-04-01,7,28,3,3,0,6,1,17,38,45,699,238,31
2019-05-01,9,37,7,5,3,14,4,11,36,38,239,262,34
2019-06-01,6,23,4,3,2,11,1,8,30,24,350,187,28
2019-07-01,5,5,3,4,2,7,1,2,29,7,186,245,33
2019-08-01,4,6,3,3,1,7,1,0,20,7,102,156,30
2019-09-01,3,10,2,3,1,4,3,9,19,30,232,169,24
2019-10-01,4,15,2,3,0,8,1,6,29,19,154,147,26
2019-11-01,3,8,3,2,1,6,2,1,23,13,120,139,20
2019-12-01,2,17,1,1,0,1,0,4,12,13,84,129,16
2020-01-01,0,0,0,0,0,0,0,0,12,10,101,114,13
2020-02-01,3,7,0,2,0,4,1,0,22,9,106,124,10
2020-03-01,1,10,0,1,0,5,0,2,15,6,46,118,14
2020-04-01,3,11,1,2,0,8,0,10,31,16,119,139,10
2020-05-01,0,0,0,0,0,2,0,0,5,1,15,103,7
2020-06-01,2,6,1,1,0,2,1,1,11,6,42,112,18
2020-07-01,2,2,2,2,1,3,0,2,16,6,58,120,14
2020-08-01,2,26,0,1,0,3,0,1,18,11,80,103,9
