dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-12-01,2,123,2,2,2,0,0,0,68,23,45,0,0
2017-01-01,1,52,0,1,0,0,0,0,6,3,1,0,0
2017-02-01,1,40,0,1,0,0,0,0,3,5,0,0,0
2017-03-01,1,7,0,1,0,0,0,0,0,0,0,0,0
2017-04-01,1,1,0,1,0,0,0,0,0,0,0,0,0
2017-05-01,2,21,0,2,0,1,0,1,4,5,1,0,0
2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-01,1,23,0,1,0,0,0,0,11,4,8,0,0
2017-08-01,1,34,0,1,0,0,0,0,1,3,0,0,0
2017-09-01,3,128,1,3,1,6,0,6,25,24,2,0,0
2017-10-01,3,71,1,2,0,5,0,5,28,21,28,0,0
2017-11-01,1,24,0,1,0,0,0,0,4,3,1,0,0
2017-12-01,3,83,1,3,1,3,0,3,34,10,15,0,0
2018-01-01,3,102,0,3,0,6,0,6,11,6,11,0,0
2018-02-01,2,145,0,2,0,3,0,3,20,9,9,0,0
2018-03-01,2,100,0,2,0,3,0,2,22,10,9,0,0
2018-04-01,3,165,0,3,0,0,0,0,33,26,35,0,0
2018-05-01,4,211,0,4,0,2,0,2,18,19,11,0,0
2018-06-01,5,189,2,3,0,7,1,5,35,31,57,39,2
2018-07-01,7,233,3,6,2,7,1,5,72,53,277,23,5
2018-08-01,5,52,0,5,0,3,1,2,11,13,39,35,3
2018-09-01,8,214,3,4,0,14,0,12,66,42,96,194,25
2018-10-01,21,234,13,11,6,17,1,18,96,92,228,198,31
2018-11-01,16,121,7,9,1,17,3,14,47,38,197,253,22
2018-12-01,17,299,1,7,0,20,2,17,86,88,290,99,22
2019-01-01,13,222,4,9,2,17,3,14,74,57,260,162,30
2019-02-01,16,256,4,9,1,14,2,13,73,62,302,110,24
2019-03-01,15,211,3,8,0,21,2,17,87,80,279,185,53
2019-04-01,26,365,10,12,4,65,3,62,146,130,333,152,44
2019-05-01,20,304,5,8,2,38,5,28,108,87,378,116,54
2019-06-01,21,436,10,10,3,63,4,63,223,209,784,109,43
2019-07-01,18,298,8,10,2,3,3,0,151,110,759,165,65
2019-08-01,16,400,3,9,1,2,1,1,135,135,493,155,51
2019-09-01,22,309,9,10,2,3,2,1,126,114,480,175,50
2019-10-01,28,570,10,12,3,4,4,1,231,230,992,239,91
2019-11-01,28,404,10,11,0,1,0,1,230,179,885,185,51
2019-12-01,29,491,7,12,3,1,3,0,238,230,1149,194,86
2020-01-01,24,432,4,10,1,1,1,0,211,172,1141,156,60
2020-02-01,22,323,5,10,2,0,0,0,210,178,1013,111,48
2020-03-01,38,936,14,13,3,1,0,0,489,384,1521,279,111
2020-04-01,28,789,9,16,3,14,2,13,371,386,1126,181,80
2020-05-01,30,736,5,11,0,11,3,8,355,316,1158,214,90
2020-06-01,31,841,3,16,2,5,0,5,386,409,1037,184,82
2020-07-01,39,759,13,19,4,36,3,30,384,289,958,298,78
2020-08-01,26,712,6,12,1,1,3,4,305,476,1601,270,91
