dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-03-01,9,70,9,6,6,37,2,32,37,34,119,4,0
2016-04-01,13,99,6,8,2,114,18,86,117,107,426,412,53
2016-05-01,13,34,6,9,3,47,10,32,47,42,264,176,58
2016-06-01,9,36,2,6,0,41,7,36,41,43,217,56,22
2016-07-01,13,27,7,10,4,29,8,25,30,34,161,54,17
2016-08-01,18,50,10,9,3,57,7,48,57,55,330,49,33
2016-09-01,12,53,5,9,2,75,14,42,76,56,354,57,30
2016-10-01,14,52,4,11,4,88,13,48,89,63,424,44,26
2016-11-01,13,73,2,8,1,88,21,48,88,69,396,67,31
2016-12-01,12,91,0,7,0,81,24,63,81,87,375,43,25
2017-01-01,15,62,5,10,3,63,19,51,66,73,296,56,20
2017-02-01,19,60,5,10,2,54,8,51,55,59,196,64,19
2017-03-01,21,78,10,10,1,58,11,72,61,87,241,66,37
2017-04-01,16,44,7,8,3,37,1,39,39,41,280,50,30
2017-05-01,18,49,4,10,2,57,6,34,60,42,155,62,32
2017-06-01,18,71,5,11,2,67,5,62,78,75,224,57,25
2017-07-01,14,30,3,7,1,44,17,23,45,42,167,40,32
2017-08-01,10,38,1,5,0,43,9,29,47,40,150,61,24
2017-09-01,19,94,2,11,0,55,18,41,55,61,223,54,21
2017-10-01,17,118,2,10,1,64,11,43,66,56,202,57,23
2017-11-01,15,112,4,7,1,62,14,58,66,75,279,67,29
2017-12-01,24,117,8,11,2,60,33,49,171,116,1324,64,27
2018-01-01,23,78,7,13,3,43,16,43,278,126,2370,74,32
2018-02-01,32,101,18,17,9,71,17,53,236,175,1951,68,34
2018-03-01,28,142,4,14,0,33,7,25,221,169,1813,90,42
2018-04-01,19,89,4,8,0,28,1,21,351,160,1717,89,35
2018-05-01,22,120,1,12,0,53,6,45,323,246,2467,110,39
2018-06-01,26,119,9,12,3,50,6,33,300,267,2174,96,32
2018-07-01,21,46,4,13,2,56,3,25,259,145,1353,103,24
2018-08-01,25,87,4,12,0,30,9,40,241,194,1392,104,30
2018-09-01,16,70,4,10,1,46,7,31,254,184,1476,92,29
2018-10-01,33,108,12,16,2,94,19,61,319,279,2266,92,41
2018-11-01,30,136,12,16,2,87,23,88,325,278,2026,77,28
2018-12-01,22,91,2,13,0,29,6,24,276,215,1554,106,28
2019-01-01,18,103,2,13,0,31,6,24,228,173,1466,93,25
2019-02-01,25,109,6,15,2,39,9,21,311,225,2070,94,32
2019-03-01,27,139,7,15,2,33,7,22,354,242,2104,87,40
2019-04-01,29,96,10,11,2,40,13,23,277,213,1583,88,37
2019-05-01,25,105,5,12,1,30,13,28,316,257,2175,103,44
2019-06-01,33,121,12,21,7,44,4,28,342,225,2629,105,33
2019-07-01,30,115,7,14,3,31,12,30,309,283,2615,100,39
2019-08-01,37,121,11,15,3,47,9,49,300,248,2550,103,39
2019-09-01,28,150,4,9,0,39,4,21,405,288,2655,93,44
2019-10-01,40,167,16,17,7,107,26,54,578,407,4024,131,81
2019-11-01,31,90,6,10,0,36,7,24,376,229,2328,92,36
2019-12-01,32,110,8,13,1,30,6,34,333,243,2416,91,30
2020-01-01,31,121,8,17,3,13,12,23,325,278,2329,112,34
2020-02-01,31,161,9,17,3,19,5,29,390,360,2523,77,33
2020-03-01,20,123,4,8,0,12,4,9,367,258,2303,86,41
2020-04-01,26,128,7,9,1,15,20,14,368,315,2633,91,45
2020-05-01,25,85,5,8,0,17,5,16,370,232,1949,136,34
2020-06-01,22,155,3,12,1,10,11,15,332,344,2140,123,35
2020-07-01,19,116,4,11,1,0,0,0,339,278,1929,71,27
2020-08-01,25,94,5,11,1,0,0,0,326,191,1365,66,25
